iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-IREG,aggDist-SESSO,aggDist-ANASCI,aggDist-STUDIO,aggDist-PAR,aggDist-STACIV,aggDist-PERC,aggDist-CFDIC,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6,recDistortion-7,recDistortion-8
2290,1545870475168,17876,-5.748059321e+05,7360,620,134,265,53,123,335,68,31047,8436,258,2,0,0,0,0,0
2300,1545870477661,17884,-5.750754481e+05,7317,622,127,350,54,131,273,73,31072,8399,268,4,0,0,0,0,0
2310,1545870479880,17820,-5.751779261e+05,7329,629,143,355,55,111,274,87,31038,8432,268,5,0,0,0,0,0
2320,1545870482196,17916,-5.763216003e+05,7441,652,127,364,53,132,323,75,30902,8518,320,3,0,0,0,0,0
2330,1545870484452,17840,-5.740460202e+05,7106,564,135,331,68,129,330,86,31301,8139,299,4,0,0,0,0,0
2340,1545870486768,17970,-5.748806120e+05,7214,674,127,321,67,121,295,86,31143,8298,299,3,0,0,0,0,0
2350,1545870488985,17846,-5.751302152e+05,7301,596,131,299,59,129,365,83,31065,8394,283,1,0,0,0,0,0
2360,1545870491359,17879,-5.744405121e+05,7353,569,133,292,44,104,362,63,31106,8360,271,6,0,0,0,0,0
2370,1545870493823,17929,-5.753557510e+05,7338,586,145,325,45,110,349,79,31046,8424,266,7,0,0,0,0,0
2380,1545870496153,17922,-5.744019255e+05,7292,492,157,296,60,123,290,99,31187,8306,247,3,0,0,0,0,0
2390,1545870498504,17957,-5.751277985e+05,7428,554,164,316,50,112,309,61,31005,8486,248,4,0,0,0,0,0
2400,1545870501015,17811,-5.755746517e+05,7449,555,148,242,92,150,311,84,30985,8489,265,4,0,0,0,0,0
2410,1545870503232,17849,-5.755285389e+05,7542,508,188,234,54,138,364,72,30932,8524,285,2,0,0,0,0,0
2420,1545870505549,17797,-5.755202860e+05,7493,532,154,286,75,144,274,103,30985,8461,292,4,1,0,0,0,0
2430,1545870507906,17791,-5.754498783e+05,7491,512,165,280,54,137,290,63,31006,8484,251,2,0,0,0,0,0
2440,1545870510258,17885,-5.752767053e+05,7558,604,116,272,51,114,320,78,30909,8557,275,2,0,0,0,0,0
2450,1545870512702,17776,-5.759479403e+05,7541,554,127,314,65,150,321,74,30877,8590,273,2,1,0,0,0,0
2460,1545870515157,17845,-5.757237650e+05,7466,532,145,323,66,136,351,70,30954,8493,292,4,0,0,0,0,0
2470,1545870517398,17859,-5.740286128e+05,7421,484,123,233,61,144,317,69,31143,8348,252,0,0,0,0,0,0
2480,1545870519726,17881,-5.751003095e+05,7565,490,130,280,64,151,324,67,30933,8550,259,1,0,0,0,0,0
2490,1545870522048,17907,-5.762389410e+05,7567,499,138,301,42,177,327,83,30914,8527,299,3,0,0,0,0,0
2500,1545870524834,17843,-5.753300208e+05,7414,464,139,334,62,148,296,93,31073,8393,274,3,0,0,0,0,0
2510,1545870527205,17831,-5.751210661e+05,7514,487,151,312,37,131,288,75,31031,8434,273,5,0,0,0,0,0
2520,1545870529488,17855,-5.747412717e+05,7573,394,134,300,61,127,302,67,31029,8472,240,2,0,0,0,0,0
2530,1545870531703,17867,-5.755304519e+05,7642,404,149,288,47,162,358,69,30896,8581,260,6,0,0,0,0,0
2540,1545870534025,17754,-5.755958560e+05,7679,468,142,296,55,119,291,85,30894,8564,284,1,0,0,0,0,0
2550,1545870536406,17864,-5.746992124e+05,7443,466,137,286,44,135,336,65,31124,8331,283,5,0,0,0,0,0
2560,1545870538792,17875,-5.744303228e+05,7405,431,171,254,58,119,316,49,31190,8305,246,2,0,0,0,0,0
2570,1545870541332,17848,-5.748463227e+05,7383,457,164,267,64,147,352,80,31103,8369,269,1,1,0,0,0,0
2580,1545870543886,17875,-5.751075757e+05,7490,437,152,310,63,139,353,56,31018,8451,273,1,0,0,0,0,0
2590,1545870546478,17833,-5.750557580e+05,7458,462,142,262,48,136,316,99,31068,8431,240,4,0,0,0,0,0
2600,1545870549150,17796,-5.757776341e+05,7486,376,184,309,48,165,394,56,30995,8482,262,4,0,0,0,0,0
2610,1545870551409,17861,-5.758364275e+05,7499,444,194,310,45,133,360,87,30964,8488,289,2,0,0,0,0,0
2620,1545870553855,17849,-5.757330933e+05,7580,432,157,269,72,140,363,79,30944,8511,284,3,1,0,0,0,0
2630,1545870556116,17732,-5.751861997e+05,7484,452,153,320,75,120,300,67,31037,8442,263,1,0,0,0,0,0
2640,1545870558522,17786,-5.746362509e+05,7447,452,161,305,45,129,288,70,31112,8366,264,1,0,0,0,0,0
2650,1545870560935,17824,-5.755727675e+05,7698,442,147,290,55,122,246,77,30926,8562,250,5,0,0,0,0,0
2660,1545870563476,17803,-5.762953468e+05,7690,443,140,321,59,182,280,88,30815,8655,271,2,0,0,0,0,0
2670,1545870565719,17807,-5.763206737e+05,7802,403,140,291,62,124,336,84,30776,8697,265,5,0,0,0,0,0
2680,1545870568080,17752,-5.759794618e+05,7639,436,109,334,54,160,371,73,30863,8591,283,5,1,0,0,0,0
2690,1545870570337,17787,-5.761106155e+05,7715,440,126,316,47,147,300,88,30848,8618,270,7,0,0,0,0,0
2700,1545870572841,17772,-5.753771031e+05,7616,450,113,317,59,127,282,62,30990,8481,271,1,0,0,0,0,0
2710,1545870575119,17879,-5.752029015e+05,7520,379,127,322,54,168,290,115,31015,8483,243,2,0,0,0,0,0
2720,1545870577415,17931,-5.747217704e+05,7550,434,114,311,42,169,270,82,31031,8457,250,5,0,0,0,0,0
2730,1545870579766,17881,-5.754869981e+05,7628,423,129,285,45,136,324,103,30908,8597,238,0,0,0,0,0,0
2740,1545870582201,17826,-5.752934371e+05,7549,436,130,311,55,135,318,103,30987,8479,273,4,0,0,0,0,0
2750,1545870584652,17740,-5.765898892e+05,7775,464,138,332,51,168,295,87,30730,8719,291,3,0,0,0,0,0
2760,1545870587272,17779,-5.761230366e+05,7757,482,123,339,53,148,259,67,30803,8659,274,7,0,0,0,0,0
2770,1545870589589,17819,-5.767189572e+05,7929,520,100,275,59,148,255,79,30664,8795,282,2,0,0,0,0,0
2780,1545870591920,17786,-5.763428490e+05,7937,506,108,291,65,148,271,58,30666,8775,297,5,0,0,0,0,0
2790,1545870594343,17779,-5.766470564e+05,7776,535,118,356,57,129,276,92,30725,8702,311,5,0,0,0,0,0
2800,1545870596876,17820,-5.761413712e+05,7565,561,132,398,54,147,234,91,30862,8582,297,2,0,0,0,0,0
2810,1545870599271,17799,-5.759127890e+05,7567,508,145,356,41,145,281,78,30890,8587,264,2,0,0,0,0,0
2820,1545870601635,17853,-5.750628450e+05,7561,468,139,319,37,159,247,76,31004,8476,259,4,0,0,0,0,0
2830,1545870604135,17943,-5.757019806e+05,7682,548,147,289,52,130,236,71,30890,8556,292,5,0,0,0,0,0
2840,1545870606605,17964,-5.748428214e+05,7515,510,158,276,47,137,255,72,31048,8422,271,2,0,0,0,0,0
2850,1545870608940,17834,-5.751555985e+05,7405,547,146,284,52,138,330,85,31032,8438,270,3,0,0,0,0,0
2860,1545870611278,17790,-5.761616235e+05,7533,529,129,334,41,165,317,96,30874,8594,275,0,0,0,0,0,0
2870,1545870613597,17788,-5.754634421e+05,7452,527,115,342,63,146,284,82,31000,8476,266,1,0,0,0,0,0
2880,1545870615878,17837,-5.760053969e+05,7487,513,155,376,58,171,256,87,30943,8501,295,4,0,0,0,0,0
2890,1545870618026,17764,-5.750837345e+05,7286,580,161,325,59,170,244,102,31104,8356,279,3,1,0,0,0,0
2900,1545870620521,17703,-5.754560182e+05,7385,526,159,351,37,137,261,83,31089,8374,275,5,0,0,0,0,0
2910,1545870622838,17775,-5.751731555e+05,7325,555,196,300,46,139,270,76,31126,8329,286,2,0,0,0,0,0
2920,1545870625199,17782,-5.746185635e+05,7265,583,153,315,42,146,270,73,31180,8284,274,5,0,0,0,0,0
2930,1545870627456,17858,-5.749246047e+05,7258,605,145,292,78,116,292,111,31113,8366,261,3,0,0,0,0,0
2940,1545870629908,17791,-5.756680971e+05,7332,590,165,367,62,129,294,56,31046,8403,290,4,0,0,0,0,0
2950,1545870632127,17871,-5.759218530e+05,7485,576,158,318,56,145,287,75,30970,8448,323,2,0,0,0,0,0
2960,1545870634492,17897,-5.763757950e+05,7511,569,151,334,41,137,349,110,30861,8567,310,5,0,0,0,0,0
2970,1545870636867,17858,-5.754352580e+05,7443,570,159,288,36,129,338,63,31003,8457,280,3,0,0,0,0,0
2980,1545870639276,17784,-5.759437711e+05,7445,560,145,339,75,138,370,81,30880,8579,278,6,0,0,0,0,0
2990,1545870641501,17853,-5.755789343e+05,7556,469,140,289,50,162,325,74,30952,8519,270,2,0,0,0,0,0
3000,1545870644042,17825,-5.754021946e+05,7525,498,141,282,58,148,309,74,30985,8482,275,1,0,0,0,0,0
3010,1545870646328,17885,-5.749579889e+05,7455,492,139,269,55,162,286,90,31059,8420,264,0,0,0,0,0,0
3020,1545870648618,17917,-5.750208169e+05,7477,523,131,254,61,160,297,79,31053,8399,290,1,0,0,0,0,0
3030,1545870651051,17840,-5.749613892e+05,7509,544,119,265,51,182,289,77,31000,8454,285,4,0,0,0,0,0
3040,1545870653346,17804,-5.757443890e+05,7653,533,136,261,47,126,279,98,30896,8567,274,6,0,0,0,0,0
3050,1545870655786,17829,-5.754089223e+05,7507,473,129,320,65,143,284,96,30978,8516,246,3,0,0,0,0,0
3060,1545870658105,17838,-5.751229466e+05,7580,420,127,324,44,152,267,97,30991,8496,253,3,0,0,0,0,0
3070,1545870660429,17852,-5.751392009e+05,7562,508,121,263,64,114,288,82,31015,8457,268,3,0,0,0,0,0
3080,1545870662772,17842,-5.750893936e+05,7467,519,133,315,52,115,322,78,31026,8438,274,5,0,0,0,0,0
3090,1545870665261,17880,-5.749958170e+05,7423,499,132,340,49,115,304,54,31089,8395,256,3,0,0,0,0,0
3100,1545870667935,17911,-5.753219446e+05,7567,497,131,249,40,134,305,82,30988,8507,246,2,0,0,0,0,0
3110,1545870670290,17890,-5.747114033e+05,7546,535,121,240,46,123,265,83,31033,8465,241,4,0,0,0,0,0
3120,1545870672749,17790,-5.751561290e+05,7648,506,101,291,54,104,281,90,30944,8526,270,3,0,0,0,0,0
3130,1545870675032,17815,-5.756682266e+05,7448,532,121,333,68,133,331,70,30994,8465,281,3,0,0,0,0,0
3140,1545870677350,17912,-5.750826457e+05,7460,500,149,327,69,100,280,62,31069,8404,267,3,0,0,0,0,0
3150,1545870679537,17864,-5.740017953e+05,7306,518,156,287,38,117,296,92,31205,8271,262,5,0,0,0,0,0
3160,1545870681944,17837,-5.757089350e+05,7483,588,157,267,76,132,313,88,30967,8454,316,6,0,0,0,0,0
3170,1545870684144,17849,-5.757748342e+05,7533,540,167,266,60,123,267,71,30988,8486,266,3,0,0,0,0,0
3180,1545870686403,17820,-5.750896096e+05,7452,523,153,253,62,125,330,79,31047,8417,277,2,0,0,0,0,0
3190,1545870688630,17840,-5.756318761e+05,7509,534,142,310,60,119,324,91,30943,8512,287,1,0,0,0,0,0
3200,1545870691071,17821,-5.756969121e+05,7540,528,138,314,52,159,323,74,30913,8533,296,1,0,0,0,0,0
3210,1545870693505,17898,-5.746400959e+05,7340,541,122,294,52,124,328,92,31123,8351,265,4,0,0,0,0,0
3220,1545870695911,17885,-5.743949572e+05,7386,538,133,272,48,138,270,84,31148,8324,268,3,0,0,0,0,0
3230,1545870698228,17827,-5.748193784e+05,7361,566,125,315,52,109,303,62,31102,8394,242,5,0,0,0,0,0
3240,1545870700565,17921,-5.754316766e+05,7599,559,127,287,47,141,300,61,30896,8577,266,4,0,0,0,0,0
3250,1545870702920,17797,-5.752396763e+05,7623,521,102,294,48,117,276,78,30957,8515,269,2,0,0,0,0,0
3260,1545870705216,17802,-5.753518605e+05,7657,499,92,252,40,165,273,109,30912,8578,250,3,0,0,0,0,0
3270,1545870707418,17797,-5.746197067e+05,7491,552,118,260,45,138,287,74,31048,8428,264,3,0,0,0,0,0
3280,1545870709755,17853,-5.752244128e+05,7430,550,135,288,43,171,324,94,30987,8478,277,1,0,0,0,0,0
3290,1545870712257,17884,-5.745487678e+05,7591,459,124,238,69,147,263,81,30998,8520,223,2,0,0,0,0,0
3300,1545870714865,17870,-5.760263928e+05,7713,515,125,259,59,168,297,92,30784,8692,265,2,0,0,0,0,0
3310,1545870717112,17884,-5.763320884e+05,7748,496,129,267,62,166,279,74,30786,8695,260,2,0,0,0,0,0
3320,1545870719477,17878,-5.758106122e+05,7554,554,134,259,67,158,328,72,30898,8564,281,0,0,0,0,0,0
3330,1545870721750,17811,-5.754511506e+05,7636,498,147,252,50,144,272,75,30954,8507,279,3,0,0,0,0,0
3340,1545870724138,17800,-5.759672950e+05,7619,582,139,294,62,157,272,70,30878,8542,316,7,0,0,0,0,0
3350,1545870726594,17752,-5.760444261e+05,7489,578,148,349,44,148,333,75,30897,8535,304,7,0,0,0,0,0
3360,1545870729025,17874,-5.758629403e+05,7573,556,138,287,52,145,325,78,30866,8604,269,4,0,0,0,0,0
3370,1545870731341,17737,-5.762399148e+05,7704,603,118,316,52,141,244,74,30795,8647,298,3,0,0,0,0,0
3380,1545870733614,17810,-5.759473486e+05,7521,622,141,327,61,134,265,81,30902,8536,299,6,0,0,0,0,0
3390,1545870735861,17816,-5.769106095e+05,7630,626,147,364,51,146,276,68,30759,8666,312,6,0,0,0,0,0
3400,1545870738455,17831,-5.767815074e+05,7588,565,153,369,72,126,275,104,30770,8695,277,1,0,0,0,0,0
3410,1545870740729,17830,-5.760237206e+05,7666,562,126,382,43,124,310,73,30767,8667,308,1,0,0,0,0,0
3420,1545870743235,17818,-5.771937445e+05,7863,581,129,314,60,123,298,78,30615,8811,316,1,0,0,0,0,0
3430,1545870745590,17830,-5.759074578e+05,7661,576,125,306,65,107,285,76,30823,8643,273,4,0,0,0,0,0
3440,1545870747958,17881,-5.758656902e+05,7462,611,132,317,62,132,317,83,30938,8500,299,6,0,0,0,0,0
3450,1545870750368,17852,-5.758982912e+05,7541,611,135,362,58,138,259,82,30828,8647,265,3,0,0,0,0,0
3460,1545870752745,17835,-5.758397407e+05,7390,599,178,373,36,114,305,75,30932,8555,253,3,0,0,0,0,0
3470,1545870755190,17761,-5.753015520e+05,7423,602,154,315,42,114,288,72,30990,8501,247,5,0,0,0,0,0
3480,1545870757541,17796,-5.760195797e+05,7489,649,112,305,59,98,327,70,30933,8515,291,4,0,0,0,0,0
3490,1545870759927,17891,-5.746911094e+05,7367,628,120,296,48,129,272,101,31053,8422,265,3,0,0,0,0,0
3500,1545870762416,17914,-5.755754002e+05,7436,692,132,311,58,120,212,93,30982,8476,277,8,0,0,0,0,0
3510,1545870764679,17838,-5.757362875e+05,7447,695,144,270,43,125,287,87,30937,8520,280,6,0,0,0,0,0
3520,1545870767058,17756,-5.762923383e+05,7576,694,152,281,37,123,262,69,30821,8653,266,3,0,0,0,0,0
3530,1545870769458,17806,-5.761197445e+05,7492,648,153,301,71,114,314,82,30891,8535,311,6,0,0,0,0,0
3540,1545870771812,17819,-5.751446933e+05,7346,604,161,257,53,114,273,90,31115,8361,264,3,0,0,0,0,0
3550,1545870774384,17798,-5.744718149e+05,7369,561,152,258,58,100,289,82,31127,8365,249,2,0,0,0,0,0
3560,1545870776761,17811,-5.756369237e+05,7554,625,157,280,42,103,278,68,30931,8521,287,4,0,0,0,0,0
3570,1545870778969,17792,-5.756151027e+05,7440,609,163,303,40,129,314,90,30978,8446,315,4,0,0,0,0,0
3580,1545870781404,17847,-5.765575075e+05,7481,541,176,291,57,148,343,86,30941,8483,317,2,0,0,0,0,0
3590,1545870783864,17837,-5.756213316e+05,7657,541,130,290,33,93,291,104,30879,8593,267,4,0,0,0,0,0
3600,1545870786361,17742,-5.748948781e+05,7579,554,137,286,53,86,256,72,30964,8536,242,1,0,0,0,0,0
3610,1545870788664,17793,-5.747912790e+05,7346,596,158,313,53,125,239,77,31105,8373,261,4,0,0,0,0,0
3620,1545870790993,17772,-5.766768488e+05,7546,594,157,343,58,121,316,99,30820,8615,305,3,0,0,0,0,0
3630,1545870793213,17803,-5.763946511e+05,7594,589,151,342,63,137,268,72,30839,8597,302,5,0,0,0,0,0
3640,1545870795558,17831,-5.746133117e+05,7284,560,156,267,60,127,308,64,31189,8287,262,5,0,0,0,0,0
3650,1545870797708,17880,-5.755938479e+05,7312,580,155,290,55,138,321,80,31113,8336,287,7,0,0,0,0,0
3660,1545870800106,17880,-5.746590239e+05,7334,531,118,328,51,161,271,65,31149,8331,261,2,0,0,0,0,0
3670,1545870802621,17830,-5.762811349e+05,7366,658,111,347,60,147,374,75,30921,8514,300,8,0,0,0,0,0
3680,1545870805030,17882,-5.757865986e+05,7329,582,148,324,56,154,373,80,31024,8398,315,6,0,0,0,0,0
3690,1545870807358,17801,-5.761472654e+05,7551,570,144,300,55,98,318,111,30909,8527,302,4,1,0,0,0,0
3700,1545870809878,17812,-5.758001445e+05,7552,586,150,299,49,96,312,80,30913,8539,288,3,0,0,0,0,0
3710,1545870812070,17899,-5.750466768e+05,7487,567,153,329,54,110,277,85,30969,8491,278,5,0,0,0,0,0
3720,1545870814552,17842,-5.762936451e+05,7370,654,147,339,66,144,295,110,30941,8484,313,5,0,0,0,0,0
3730,1545870816981,17937,-5.754614798e+05,7396,583,162,292,70,115,310,58,31050,8401,291,1,0,0,0,0,0
3740,1545870819588,17898,-5.760907470e+05,7458,652,156,315,44,121,282,102,30917,8525,298,3,0,0,0,0,0
3750,1545870822021,17883,-5.758752979e+05,7438,643,145,295,65,124,308,83,30936,8517,287,2,1,0,0,0,0
3760,1545870824573,17768,-5.765405588e+05,7558,600,146,302,45,117,307,93,30858,8609,269,7,0,0,0,0,0
3770,1545870826861,17890,-5.750775073e+05,7361,590,116,350,57,122,289,68,31059,8416,267,1,0,0,0,0,0
3780,1545870829199,17812,-5.756690797e+05,7455,595,132,377,51,143,306,77,30909,8535,296,3,0,0,0,0,0
3790,1545870831806,17869,-5.751466955e+05,7433,642,109,347,50,141,234,79,31002,8450,288,3,0,0,0,0,0
3800,1545870834299,17926,-5.750384267e+05,7271,598,127,386,58,108,292,95,31091,8375,271,6,0,0,0,0,0
3810,1545870836629,17797,-5.753092421e+05,7333,583,117,424,52,137,292,83,31033,8401,307,2,0,0,0,0,0
3820,1545870839033,17865,-5.753263070e+05,7254,582,143,390,76,159,279,78,31103,8325,309,6,0,0,0,0,0
3830,1545870841352,17834,-5.758274291e+05,7461,560,146,372,56,139,359,53,30895,8554,290,4,0,0,0,0,0
3840,1545870843679,17808,-5.760911789e+05,7539,602,147,344,48,83,316,79,30897,8535,310,1,0,0,0,0,0
3850,1545870845867,17889,-5.753299543e+05,7325,583,149,340,44,128,387,102,31013,8403,326,1,0,0,0,0,0
3860,1545870848360,17801,-5.753651567e+05,7254,635,131,329,65,139,341,77,31079,8362,297,5,0,0,0,0,0
3870,1545870850806,17782,-5.750530518e+05,7300,665,145,324,51,123,322,67,31041,8411,287,4,0,0,0,0,0
3880,1545870853245,17779,-5.757366401e+05,7494,617,147,314,55,119,317,70,30905,8544,293,1,0,0,0,0,0
3890,1545870855683,17814,-5.762467639e+05,7398,616,184,327,52,140,329,91,30914,8523,304,2,0,0,0,0,0
3900,1545870858355,17740,-5.762261279e+05,7586,558,160,297,74,81,348,106,30846,8588,305,4,0,0,0,0,0
3910,1545870860596,17860,-5.748623550e+05,7398,602,134,266,51,115,305,87,31048,8432,263,0,0,0,0,0,0
3920,1545870862822,17908,-5.751168300e+05,7432,617,137,275,58,110,271,97,31015,8462,263,3,0,0,0,0,0
3930,1545870865224,17835,-5.749614924e+05,7449,610,135,262,52,115,307,75,31025,8434,281,3,0,0,0,0,0
3940,1545870867493,17819,-5.752312747e+05,7375,650,143,329,42,122,265,89,31032,8411,296,4,0,0,0,0,0
3950,1545870869700,17929,-5.748242304e+05,7298,623,129,308,28,154,359,94,31064,8369,306,4,0,0,0,0,0
3960,1545870871985,17838,-5.755926192e+05,7401,608,162,307,52,112,321,89,30972,8495,271,5,0,0,0,0,0
3970,1545870874311,17906,-5.751852087e+05,7435,583,133,298,49,139,298,86,31010,8447,284,2,0,0,0,0,0
3980,1545870876700,17830,-5.751326088e+05,7384,645,144,289,55,136,246,86,31049,8409,279,6,0,0,0,0,0
3990,1545870879058,17850,-5.747972077e+05,7380,569,142,285,64,103,314,71,31104,8357,275,7,0,0,0,0,0
4000,1545870881641,17902,-5.754364411e+05,7444,634,166,249,45,125,270,113,30980,8482,279,2,0,0,0,0,0
4010,1545870884065,17871,-5.749339238e+05,7359,614,156,248,68,111,320,81,31066,8400,274,3,0,0,0,0,0
4020,1545870886554,17843,-5.745351510e+05,7247,582,177,279,57,120,266,94,31195,8275,272,1,0,0,0,0,0
4030,1545870888818,17923,-5.742101188e+05,7131,588,134,334,61,133,284,88,31270,8199,268,6,0,0,0,0,0
4040,1545870891291,17869,-5.746760123e+05,7134,599,139,316,57,127,323,112,31223,8235,283,2,0,0,0,0,0
4050,1545870893537,17816,-5.761405302e+05,7490,586,168,338,44,137,338,72,30844,8629,266,4,0,0,0,0,0
4060,1545870895846,17864,-5.758524707e+05,7511,592,154,326,58,129,297,67,30925,8506,308,4,0,0,0,0,0
4070,1545870898252,17792,-5.753426274e+05,7299,583,157,348,59,130,325,86,31057,8387,297,2,0,0,0,0,0
4080,1545870900629,17789,-5.758016666e+05,7366,640,141,353,55,118,296,81,31020,8399,321,3,0,0,0,0,0
4090,1545870902832,17839,-5.747769624e+05,7320,602,126,289,79,115,276,92,31111,8368,261,3,0,0,0,0,0
4100,1545870905521,17808,-5.750887855e+05,7412,602,142,298,67,145,320,82,30955,8513,270,5,0,0,0,0,0
4110,1545870907898,17828,-5.756496897e+05,7407,558,176,287,62,172,295,90,30970,8505,262,6,0,0,0,0,0
4120,1545870910343,17806,-5.755169123e+05,7547,558,161,285,55,127,279,53,30941,8544,253,5,0,0,0,0,0
4130,1545870912580,17828,-5.754226674e+05,7446,587,170,281,55,127,280,80,31016,8432,292,2,1,0,0,0,0
4140,1545870915245,17879,-5.748524867e+05,7525,565,139,260,32,118,279,71,31006,8487,248,2,0,0,0,0,0
4150,1545870917671,17845,-5.756966206e+05,7620,578,125,264,50,136,273,104,30872,8596,271,4,0,0,0,0,0
4160,1545870920186,17859,-5.753739198e+05,7557,541,153,270,53,133,263,80,30963,8514,262,4,0,0,0,0,0
4170,1545870922520,17853,-5.751658932e+05,7595,568,147,233,43,137,235,70,30979,8505,254,5,0,0,0,0,0
4180,1545870924893,17760,-5.759761114e+05,7621,556,150,284,57,149,215,101,30897,8561,283,2,0,0,0,0,0
4190,1545870927166,17843,-5.754923787e+05,7648,507,128,275,77,140,247,60,30917,8573,250,3,0,0,0,0,0
4200,1545870929670,17787,-5.762960598e+05,7724,560,145,270,57,187,241,63,30806,8630,304,3,0,0,0,0,0
4210,1545870932021,17824,-5.764413367e+05,7734,606,142,277,50,166,233,70,30742,8728,269,4,0,0,0,0,0
4220,1545870934401,17839,-5.755220979e+05,7616,579,134,260,56,154,245,70,30930,8513,299,1,0,0,0,0,0
4230,1545870936638,17692,-5.763161098e+05,7633,553,171,293,50,113,275,76,30851,8624,264,4,0,0,0,0,0
4240,1545870939006,17793,-5.758442258e+05,7482,594,163,312,41,124,262,84,30976,8474,291,2,0,0,0,0,0
4250,1545870941361,17831,-5.757520327e+05,7639,588,154,237,62,121,299,93,30843,8615,277,8,0,0,0,0,0
4260,1545870943658,17854,-5.756406892e+05,7573,585,152,244,50,148,306,71,30907,8547,285,4,0,0,0,0,0
4270,1545870945869,17853,-5.760741381e+05,7543,648,146,308,44,136,264,81,30871,8578,290,4,0,0,0,0,0
4280,1545870948296,17918,-5.753681312e+05,7437,559,148,273,60,154,288,67,31013,8475,254,1,0,0,0,0,0
4290,1545870950490,17784,-5.750974217e+05,7406,625,157,248,58,131,274,70,31034,8453,252,4,0,0,0,0,0
4300,1545870953072,17775,-5.751636981e+05,7392,585,134,305,52,153,254,77,31087,8362,292,2,0,0,0,0,0
4310,1545870955395,17745,-5.757301497e+05,7438,615,155,311,55,145,251,84,30961,8512,268,2,0,0,0,0,0
4320,1545870957749,17756,-5.750154431e+05,7331,538,175,259,50,157,289,64,31154,8320,264,5,0,0,0,0,0
4330,1545870960227,17777,-5.750641258e+05,7310,609,154,245,56,144,314,71,31116,8356,266,5,0,0,0,0,0
4340,1545870962693,17861,-5.760767201e+05,7411,595,158,259,41,156,406,81,30943,8497,299,4,0,0,0,0,0
4350,1545870964990,17793,-5.752594356e+05,7372,624,137,293,46,147,337,58,31017,8440,284,2,0,0,0,0,0
4360,1545870967264,17892,-5.748342331e+05,7340,640,127,252,32,146,339,98,31077,8365,294,7,0,0,0,0,0
4370,1545870969443,17816,-5.762107913e+05,7429,685,116,274,59,188,307,113,30876,8564,302,1,0,0,0,0,0
4380,1545870971779,17844,-5.759605643e+05,7616,652,134,273,46,150,318,83,30779,8658,304,2,0,0,0,0,0
4390,1545870974008,17798,-5.771837627e+05,7664,698,135,316,65,130,305,69,30680,8748,311,4,0,0,0,0,0
4400,1545870976543,17751,-5.763213798e+05,7581,612,129,309,50,152,343,77,30779,8681,277,6,0,0,0,0,0
4410,1545870978969,17802,-5.767767565e+05,7602,648,155,295,65,134,346,84,30712,8737,290,4,0,0,0,0,0
4420,1545870981411,17765,-5.766776554e+05,7824,606,155,250,59,100,334,87,30618,8839,282,4,0,0,0,0,0
4430,1545870983805,17755,-5.774186764e+05,7850,626,146,295,68,102,278,97,30594,8840,305,4,0,0,0,0,0
4440,1545870986067,17699,-5.780048971e+05,7968,646,138,314,55,89,283,78,30470,8976,296,1,0,0,0,0,0
4450,1545870988451,17795,-5.764539242e+05,7735,623,127,307,43,158,268,74,30702,8749,290,2,0,0,0,0,0
4460,1545870990776,17756,-5.777470942e+05,7803,729,108,317,60,159,264,100,30524,8904,309,6,0,0,0,0,0
4470,1545870993218,17768,-5.775771102e+05,7812,657,122,311,55,152,316,96,30564,8844,328,7,0,0,0,0,0
