iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
79190,21919,6773,5314,2942,1481,719,334,160,62,23,9,4,3,0,0,0,0,0,0,0
79200,21924,6721,5362,2954,1490,716,324,138,72,23,11,4,3,1,0,0,0,0,0,0
79210,21922,6676,5383,3024,1486,679,304,152,73,26,16,1,0,1,0,0,0,0,0,0
79220,21999,6660,5252,3033,1516,699,341,141,57,27,11,5,2,0,0,0,0,0,0,0
79230,21941,6733,5337,2925,1492,729,333,143,68,25,9,6,2,0,0,0,0,0,0,0
79240,21911,6749,5325,3032,1424,695,343,154,73,21,11,3,1,1,0,0,0,0,0,0
79250,21888,6695,5495,2874,1489,726,329,159,50,25,7,4,2,0,0,0,0,0,0,0
79260,21950,6710,5400,2888,1422,775,340,149,77,19,7,6,0,0,0,0,0,0,0,0
79270,21998,6681,5335,2867,1528,744,339,148,57,30,13,3,0,0,0,0,0,0,0,0
79280,21967,6596,5479,2916,1463,740,339,143,59,31,7,3,0,0,0,0,0,0,0,0
79290,21891,6759,5338,2944,1533,727,305,150,54,27,12,2,1,0,0,0,0,0,0,0
79300,21922,6731,5386,2876,1530,705,339,163,51,23,12,4,0,1,0,0,0,0,0,0
79310,21892,6749,5454,2857,1488,696,341,148,80,25,9,2,2,0,0,0,0,0,0,0
79320,21882,6725,5416,2945,1473,754,318,129,60,23,11,4,2,1,0,0,0,0,0,0
79330,21895,6779,5317,2917,1560,707,326,135,75,21,8,2,1,0,0,0,0,0,0,0
79340,21976,6670,5293,2997,1503,743,301,165,62,23,7,2,0,1,0,0,0,0,0,0
79350,22007,6632,5368,2946,1463,732,339,148,57,24,18,5,4,0,0,0,0,0,0,0
79360,21991,6569,5398,2975,1558,690,325,134,61,28,11,3,0,0,0,0,0,0,0,0
79370,21957,6686,5353,2938,1512,723,318,141,75,28,7,3,2,0,0,0,0,0,0,0
79380,21957,6717,5280,2980,1500,733,343,131,58,31,4,7,1,0,1,0,0,0,0,0
79390,21892,6730,5476,2870,1478,690,346,148,73,19,13,5,2,1,0,0,0,0,0,0
79400,21976,6675,5343,2933,1530,685,350,140,67,28,10,2,4,0,0,0,0,0,0,0
79410,21947,6708,5387,2895,1494,708,349,150,60,25,12,6,1,1,0,0,0,0,0,0
79420,21992,6708,5312,2908,1455,768,348,142,69,23,13,4,1,0,0,0,0,0,0,0
79430,22016,6663,5295,2957,1488,703,378,135,64,24,11,7,2,0,0,0,0,0,0,0
79440,21959,6735,5256,3000,1467,738,342,140,69,23,9,4,0,1,0,0,0,0,0,0
79450,21923,6738,5348,2958,1476,704,331,164,61,20,14,3,3,0,0,0,0,0,0,0
79460,21904,6751,5346,2959,1480,695,374,141,56,28,5,3,0,0,1,0,0,0,0,0
79470,21966,6602,5451,2974,1469,676,348,150,60,31,12,4,0,0,0,0,0,0,0,0
79480,21910,6663,5469,2946,1493,678,327,149,59,36,9,1,1,0,2,0,0,0,0,0
79490,21958,6720,5408,2829,1508,716,329,152,69,34,14,2,3,0,1,0,0,0,0,0
79500,21958,6702,5396,2879,1451,777,316,152,72,23,7,10,0,0,0,0,0,0,0,0
79510,21965,6682,5353,2997,1448,683,345,144,82,28,8,6,1,1,0,0,0,0,0,0
79520,21948,6693,5429,2888,1474,690,348,149,79,34,9,1,1,0,0,0,0,0,0,0
79530,22008,6649,5275,2994,1536,696,327,164,49,24,14,4,3,0,0,0,0,0,0,0
79540,21978,6670,5332,3010,1467,658,357,155,66,39,7,3,1,0,0,0,0,0,0,0
79550,21948,6681,5408,2922,1512,654,347,152,75,30,11,2,0,0,1,0,0,0,0,0
79560,21929,6726,5424,2870,1458,723,351,158,57,31,12,3,1,0,0,0,0,0,0,0
79570,21971,6596,5437,2985,1460,710,317,151,82,28,5,1,0,0,0,0,0,0,0,0
79580,21873,6721,5436,2987,1458,684,311,166,70,27,8,1,0,0,0,1,0,0,0,0
79590,21950,6652,5452,2911,1466,729,313,154,71,36,6,1,1,0,1,0,0,0,0,0
79600,21873,6764,5418,2930,1468,698,333,154,61,25,12,5,1,0,0,1,0,0,0,0
79610,21933,6689,5422,2910,1516,673,331,153,66,37,10,3,0,0,0,0,0,0,0,0
79620,21918,6736,5416,2900,1482,671,349,143,75,39,10,2,2,0,0,0,0,0,0,0
79630,21935,6719,5384,2924,1478,713,321,146,76,25,18,3,0,1,0,0,0,0,0,0
79640,21866,6790,5408,2903,1498,671,348,156,54,29,13,6,1,0,0,0,0,0,0,0
79650,21905,6745,5344,2956,1535,674,331,150,59,26,10,6,2,0,0,0,0,0,0,0
79660,22004,6631,5331,2971,1511,717,335,133,52,37,14,6,1,0,0,0,0,0,0,0
79670,21958,6707,5334,2974,1461,690,365,145,58,38,8,1,2,2,0,0,0,0,0,0
79680,22027,6630,5386,2891,1495,699,337,150,74,31,12,5,4,1,1,0,0,0,0,0
79690,22010,6571,5452,2910,1480,743,321,141,70,26,15,3,0,1,0,0,0,0,0,0
79700,21944,6637,5396,3039,1437,707,334,144,65,27,5,7,1,0,0,0,0,0,0,0
79710,21984,6606,5388,3005,1462,706,359,122,64,28,16,1,1,1,0,0,0,0,0,0
79720,21808,6848,5417,2911,1469,706,333,143,65,31,8,4,0,0,0,0,0,0,0,0
79730,21956,6701,5343,2959,1466,718,348,138,71,32,7,3,1,0,0,0,0,0,0,0
79740,21920,6749,5347,2955,1478,675,353,168,56,24,13,2,1,2,0,0,0,0,0,0
79750,21938,6723,5374,2926,1465,729,320,151,69,30,11,4,3,0,0,0,0,0,0,0
79760,22084,6558,5321,2964,1485,751,305,142,82,38,10,2,1,0,0,0,0,0,0,0
79770,21931,6731,5374,2887,1534,701,324,149,66,27,11,5,2,0,0,1,0,0,0,0
79780,21985,6623,5368,2982,1482,701,371,129,66,19,10,7,0,0,0,0,0,0,0,0
79790,21933,6650,5483,2927,1394,769,342,139,68,27,8,3,0,0,0,0,0,0,0,0
79800,21896,6672,5484,2954,1435,715,339,153,54,27,10,3,0,1,0,0,0,0,0,0
79810,21903,6597,5546,2963,1489,666,344,129,59,34,10,2,1,0,0,0,0,0,0,0
79820,21832,6682,5569,2923,1484,671,348,143,57,25,6,3,0,0,0,0,0,0,0,0
79830,21874,6761,5363,2997,1481,697,310,155,64,24,8,6,2,1,0,0,0,0,0,0
79840,21887,6685,5482,2944,1443,739,318,134,67,31,9,4,0,0,0,0,0,0,0,0
79850,21954,6626,5434,2956,1502,697,320,147,58,28,14,3,2,2,0,0,0,0,0,0
79860,21937,6688,5384,2982,1404,755,357,135,59,32,8,1,1,0,0,0,0,0,0,0
79870,21915,6636,5458,2987,1477,710,311,153,54,25,10,6,1,0,0,0,0,0,0,0
79880,21834,6745,5453,2978,1461,696,341,147,51,26,6,4,0,1,0,0,0,0,0,0
79890,21883,6767,5362,2964,1484,679,357,143,68,23,9,3,1,0,0,0,0,0,0,0
79900,21959,6685,5422,2895,1444,727,353,143,65,32,10,5,3,0,0,0,0,0,0,0
79910,21898,6765,5357,3000,1401,717,333,158,75,26,9,2,1,1,0,0,0,0,0,0
79920,21881,6679,5510,2926,1453,717,328,149,58,28,12,2,0,0,0,0,0,0,0,0
79930,21926,6721,5351,3006,1444,694,330,152,71,41,3,3,1,0,0,0,0,0,0,0
79940,21980,6648,5383,2940,1457,751,324,151,73,24,8,3,1,0,0,0,0,0,0,0
79950,21979,6649,5341,2946,1547,708,323,155,59,20,7,7,2,0,0,0,0,0,0,0
79960,22040,6638,5296,2917,1526,730,332,160,55,36,11,2,0,0,0,0,0,0,0,0
79970,21949,6683,5350,2983,1473,724,322,160,65,24,4,3,2,0,1,0,0,0,0,0
79980,21944,6628,5415,3011,1466,699,350,114,74,24,13,3,2,0,0,0,0,0,0,0
79990,21865,6756,5433,2883,1534,700,321,147,73,21,6,1,2,1,0,0,0,0,0,0
80000,21954,6595,5459,2966,1494,713,322,131,67,26,8,5,2,1,0,0,0,0,0,0
80010,21928,6713,5323,2974,1479,756,351,140,45,26,5,1,1,1,0,0,0,0,0,0
80020,21935,6679,5393,2933,1527,673,367,144,54,24,10,2,0,2,0,0,0,0,0,0
80030,21891,6771,5369,2949,1407,767,349,150,53,25,5,3,4,0,0,0,0,0,0,0
80040,21868,6762,5410,2949,1435,724,351,160,51,16,12,4,1,0,0,0,0,0,0,0
80050,21885,6789,5342,2924,1505,708,329,160,74,22,3,0,2,0,0,0,0,0,0,0
80060,21919,6759,5295,2961,1497,738,334,143,62,22,10,2,1,0,0,0,0,0,0,0
80070,21897,6788,5384,2892,1433,742,351,147,69,27,7,3,3,0,0,0,0,0,0,0
80080,21830,6820,5387,2985,1434,703,313,160,74,22,10,5,0,0,0,0,0,0,0,0
80090,21925,6705,5379,2920,1550,679,332,148,63,30,9,3,0,0,0,0,0,0,0,0
80100,21903,6783,5294,2954,1551,673,317,163,67,24,9,4,1,0,0,0,0,0,0,0
80110,21895,6727,5423,2902,1494,728,333,136,67,24,10,3,0,1,0,0,0,0,0,0
80120,21845,6766,5416,2914,1534,733,296,147,52,27,9,1,2,1,0,0,0,0,0,0
80130,21943,6671,5408,2930,1492,730,307,150,72,26,11,1,1,1,0,0,0,0,0,0
80140,21931,6726,5379,2937,1458,708,344,146,64,28,17,4,1,0,0,0,0,0,0,0
80150,21838,6735,5465,2956,1474,726,307,136,79,18,5,3,0,1,0,0,0,0,0,0
80160,21848,6805,5417,2925,1441,712,335,150,70,21,14,4,1,0,0,0,0,0,0,0
80170,21887,6796,5353,2905,1505,719,309,161,68,26,7,4,1,2,0,0,0,0,0,0
80180,21974,6699,5345,2915,1483,714,343,168,59,32,8,3,0,0,0,0,0,0,0,0
80190,21977,6700,5343,2897,1522,696,335,164,69,23,10,5,1,0,1,0,0,0,0,0
80200,21951,6673,5413,2942,1466,701,335,142,67,31,16,3,2,1,0,0,0,0,0,0
80210,21925,6697,5394,2969,1477,681,343,140,72,31,12,0,1,1,0,0,0,0,0,0
80220,21968,6651,5382,2962,1479,720,319,154,66,25,10,4,2,1,0,0,0,0,0,0
80230,21995,6617,5399,2938,1483,732,323,141,64,34,11,4,1,1,0,0,0,0,0,0
80240,21902,6753,5319,2951,1554,711,311,135,69,22,12,2,1,1,0,0,0,0,0,0
80250,21849,6806,5378,2932,1494,701,336,153,58,19,10,5,0,1,1,0,0,0,0,0
80260,21983,6641,5345,2966,1528,712,318,133,75,28,7,4,2,1,0,0,0,0,0,0
80270,21871,6761,5424,2912,1480,725,308,148,70,34,7,3,0,0,0,0,0,0,0,0
80280,21883,6789,5315,2987,1462,736,317,155,58,28,11,2,0,0,0,0,0,0,0,0
80290,21928,6725,5323,2958,1492,755,322,149,59,20,8,3,0,0,0,1,0,0,0,0
80300,21932,6761,5316,2920,1501,709,351,147,64,32,5,4,1,0,0,0,0,0,0,0
80310,21914,6728,5379,2970,1462,700,318,158,68,28,13,3,1,0,1,0,0,0,0,0
80320,21938,6731,5339,2897,1531,718,343,151,62,22,6,2,1,2,0,0,0,0,0,0
80330,21857,6791,5350,2986,1489,697,339,127,63,26,11,4,1,2,0,0,0,0,0,0
80340,21919,6721,5438,2890,1462,690,360,153,65,29,11,4,1,0,0,0,0,0,0,0
80350,21921,6707,5411,2977,1417,709,336,147,69,29,13,4,2,0,1,0,0,0,0,0
80360,21917,6735,5405,2877,1513,697,344,141,75,19,13,6,1,0,0,0,0,0,0,0
80370,21858,6765,5406,2943,1511,677,344,135,60,30,8,3,3,0,0,0,0,0,0,0
80380,21910,6753,5353,2931,1484,741,319,152,57,27,8,5,2,0,1,0,0,0,0,0
80390,21898,6738,5380,2900,1538,742,313,135,57,25,11,4,1,1,0,0,0,0,0,0
80400,21897,6744,5403,2932,1481,684,342,146,70,29,11,1,2,1,0,0,0,0,0,0
80410,21916,6677,5402,2959,1501,712,352,133,51,33,4,3,0,0,0,0,0,0,0,0
80420,21928,6715,5380,2930,1508,685,350,132,68,29,10,5,2,1,0,0,0,0,0,0
80430,21951,6670,5436,2886,1478,719,341,157,67,28,7,3,0,0,0,0,0,0,0,0
80440,21905,6718,5464,2881,1476,697,343,147,66,25,12,6,2,0,0,1,0,0,0,0
80450,21997,6616,5366,3006,1442,722,337,148,69,25,7,6,0,1,0,1,0,0,0,0
80460,21988,6675,5376,2912,1461,705,345,168,67,36,7,1,2,0,0,0,0,0,0,0
80470,22012,6591,5413,2975,1428,714,337,160,66,30,11,4,1,1,0,0,0,0,0,0
80480,21884,6738,5433,2938,1418,758,321,146,68,26,9,1,3,0,0,0,0,0,0,0
80490,21950,6741,5359,2865,1509,720,339,147,58,37,11,3,2,2,0,0,0,0,0,0
80500,21956,6679,5352,2935,1513,728,344,155,44,20,10,5,1,0,0,1,0,0,0,0
80510,21901,6733,5388,2917,1487,751,334,144,48,25,8,5,2,0,0,0,0,0,0,0
80520,22000,6595,5390,2992,1446,723,342,147,73,27,4,3,1,0,0,0,0,0,0,0
80530,21952,6636,5439,2970,1452,704,325,141,77,36,8,2,1,0,0,0,0,0,0,0
80540,21854,6714,5484,2977,1442,700,320,139,72,30,2,5,4,0,0,0,0,0,0,0
80550,21833,6838,5373,2913,1501,706,329,140,75,23,8,3,1,0,0,0,0,0,0,0
80560,21891,6710,5440,2903,1497,748,329,122,56,36,5,6,0,0,0,0,0,0,0,0
80570,21966,6655,5411,2955,1414,710,372,166,60,26,4,1,3,0,0,0,0,0,0,0
80580,21891,6701,5445,2927,1502,694,342,142,60,26,10,3,0,0,0,0,0,0,0,0
80590,21881,6724,5470,2873,1481,726,345,155,55,21,10,2,0,0,0,0,0,0,0,0
80600,21871,6810,5380,2850,1499,755,347,140,54,21,11,2,2,1,0,0,0,0,0,0
80610,21963,6635,5479,2840,1524,705,326,176,58,21,12,2,1,0,1,0,0,0,0,0
80620,21894,6714,5527,2813,1443,759,338,147,78,19,6,3,2,0,0,0,0,0,0,0
80630,21829,6755,5473,2912,1499,720,331,128,58,22,12,3,0,1,0,0,0,0,0,0
80640,21831,6774,5422,2957,1502,709,316,128,56,29,12,5,1,1,0,0,0,0,0,0
80650,21871,6745,5412,2973,1451,700,335,150,77,21,5,1,1,1,0,0,0,0,0,0
80660,21901,6755,5333,2955,1508,724,319,153,59,22,7,6,0,0,1,0,0,0,0,0
80670,21880,6742,5436,2924,1483,696,321,155,60,23,14,3,5,0,1,0,0,0,0,0
80680,22008,6579,5383,2982,1496,703,354,138,60,26,7,5,2,0,0,0,0,0,0,0
80690,22001,6638,5363,2924,1511,703,356,144,54,32,10,2,3,2,0,0,0,0,0,0
80700,22014,6641,5325,2992,1460,698,345,145,75,30,12,3,2,0,1,0,0,0,0,0
80710,22019,6675,5236,3003,1506,709,340,141,71,19,16,5,2,1,0,0,0,0,0,0
80720,21874,6773,5417,2882,1502,725,303,163,60,29,10,3,2,0,0,0,0,0,0,0
80730,21924,6716,5366,2959,1463,713,356,160,49,25,7,3,1,1,0,0,0,0,0,0
80740,21975,6739,5277,2931,1510,705,332,162,59,41,7,5,0,0,0,0,0,0,0,0
80750,21968,6675,5396,2920,1433,742,338,170,68,24,5,2,2,0,0,0,0,0,0,0
80760,21883,6733,5365,3056,1423,697,326,157,72,19,7,1,2,1,0,1,0,0,0,0
80770,21900,6746,5355,3004,1433,693,374,124,77,27,5,4,0,1,0,0,0,0,0,0
80780,21836,6756,5444,2994,1450,693,311,148,73,20,13,4,1,0,0,0,0,0,0,0
80790,21927,6663,5401,2977,1560,629,317,165,59,28,9,6,1,1,0,0,0,0,0,0
80800,21890,6740,5389,2988,1409,737,340,166,42,26,9,6,1,0,0,0,0,0,0,0
80810,21972,6678,5343,2960,1495,691,337,161,62,30,6,7,1,0,0,0,0,0,0,0
80820,21954,6666,5341,2985,1509,718,332,140,59,24,12,2,1,0,0,0,0,0,0,0
80830,21923,6687,5436,2874,1554,698,323,140,58,33,12,3,2,0,0,0,0,0,0,0
80840,21946,6678,5375,2929,1533,710,326,143,56,31,14,2,0,0,0,0,0,0,0,0
80850,21877,6688,5493,2919,1499,680,344,145,57,33,5,2,1,0,0,0,0,0,0,0
80860,21888,6764,5354,2988,1456,721,322,125,86,19,13,5,1,0,0,1,0,0,0,0
80870,21934,6654,5402,2963,1510,727,310,148,55,26,8,2,3,1,0,0,0,0,0,0
80880,21921,6697,5374,2995,1463,724,309,153,64,30,9,4,0,0,0,0,0,0,0,0
80890,21932,6714,5412,2912,1413,755,342,171,56,21,11,3,0,1,0,0,0,0,0,0
80900,21980,6669,5396,2865,1525,704,332,165,65,28,9,3,1,1,0,0,0,0,0,0
80910,21911,6731,5440,2896,1449,695,356,158,65,22,12,4,3,1,0,0,0,0,0,0
80920,21858,6806,5402,2890,1487,715,336,139,68,23,10,8,1,0,0,0,0,0,0,0
80930,21913,6727,5373,2968,1457,714,336,149,66,25,11,2,2,0,0,0,0,0,0,0
80940,21915,6673,5399,3015,1460,711,323,152,51,28,11,3,1,0,0,1,0,0,0,0
80950,21897,6728,5367,3004,1457,731,303,149,58,36,9,1,3,0,0,0,0,0,0,0
80960,21965,6655,5410,2899,1480,768,333,119,68,31,9,5,1,0,0,0,0,0,0,0
80970,21892,6700,5361,3045,1518,656,319,153,61,26,9,1,0,2,0,0,0,0,0,0
80980,21989,6621,5362,2968,1511,736,297,155,59,32,7,2,1,3,0,0,0,0,0,0
80990,21979,6661,5353,2969,1477,709,320,164,70,29,7,3,2,0,0,0,0,0,0,0
81000,21926,6639,5467,2955,1497,669,333,147,68,27,8,6,1,0,0,0,0,0,0,0
81010,21860,6775,5407,2934,1511,666,337,135,71,32,10,5,0,0,0,0,0,0,0,0
81020,21947,6639,5415,2958,1503,697,341,146,59,23,10,4,1,0,0,0,0,0,0,0
81030,21921,6747,5384,2899,1466,730,330,153,69,32,8,2,2,0,0,0,0,0,0,0
81040,21944,6692,5408,2923,1433,750,344,143,61,27,11,6,1,0,0,0,0,0,0,0
81050,21933,6680,5393,2968,1472,714,327,148,68,31,6,2,1,0,0,0,0,0,0,0
81060,21880,6788,5396,2896,1502,694,309,158,76,22,14,5,3,0,0,0,0,0,0,0
81070,21929,6695,5412,2901,1511,706,332,149,72,26,9,0,1,0,0,0,0,0,0,0
81080,21925,6679,5439,2921,1456,745,331,147,58,29,9,4,0,0,0,0,0,0,0,0
81090,22015,6586,5404,2947,1472,723,337,159,59,25,10,2,3,0,0,1,0,0,0,0
81100,21990,6563,5508,2917,1443,722,333,164,63,25,11,3,0,1,0,0,0,0,0,0
81110,21960,6745,5342,2864,1510,723,320,160,75,23,13,6,2,0,0,0,0,0,0,0
81120,21819,6802,5497,2878,1453,700,340,142,70,23,13,3,2,1,0,0,0,0,0,0
81130,21822,6886,5355,2926,1446,685,364,148,69,32,10,0,0,0,0,0,0,0,0,0
81140,21894,6721,5401,2925,1507,722,338,150,55,16,9,5,0,0,0,0,0,0,0,0
81150,21894,6693,5451,2943,1464,723,318,159,67,23,6,1,0,1,0,0,0,0,0,0
81160,21951,6673,5372,2949,1513,692,340,156,59,21,15,1,0,1,0,0,0,0,0,0
81170,21931,6674,5431,2881,1533,715,338,140,68,21,7,2,2,0,0,0,0,0,0,0
81180,21889,6757,5404,2953,1421,715,349,142,64,35,12,1,0,0,1,0,0,0,0,0
81190,21975,6644,5422,2931,1442,712,348,163,66,28,9,1,2,0,0,0,0,0,0,0
81200,21949,6665,5454,2863,1500,713,338,155,70,23,10,1,1,1,0,0,0,0,0,0
81210,21924,6654,5456,2963,1427,748,333,127,73,23,9,3,2,0,0,1,0,0,0,0
81220,21860,6744,5416,2992,1476,697,306,141,52,38,12,8,0,1,0,0,0,0,0,0
81230,21943,6720,5345,2947,1468,725,334,154,66,28,10,3,0,0,0,0,0,0,0,0
81240,21881,6736,5405,3023,1372,732,346,141,64,28,12,3,0,0,0,0,0,0,0,0
81250,21854,6811,5337,2973,1487,716,311,157,57,23,7,7,3,0,0,0,0,0,0,0
81260,21922,6743,5395,2849,1518,721,332,163,63,25,8,4,0,0,0,0,0,0,0,0
81270,22011,6646,5367,2874,1518,716,360,142,67,25,13,4,0,0,0,0,0,0,0,0
81280,21989,6618,5390,2965,1493,697,326,150,68,32,11,3,1,0,0,0,0,0,0,0
81290,21958,6634,5392,3037,1424,728,309,152,58,27,17,4,1,1,1,0,0,0,0,0
81300,22029,6616,5366,2910,1485,716,370,146,65,21,15,4,0,0,0,0,0,0,0,0
81310,21985,6668,5338,2961,1480,708,359,133,62,24,17,7,1,0,0,0,0,0,0,0
81320,21974,6726,5373,2847,1467,741,337,165,63,31,13,5,1,0,0,0,0,0,0,0
81330,21941,6727,5396,2875,1486,703,349,157,57,34,15,2,0,1,0,0,0,0,0,0
81340,21971,6643,5383,2942,1500,729,334,139,56,32,7,5,1,1,0,0,0,0,0,0
81350,21945,6762,5295,2911,1507,724,347,153,60,20,14,4,0,1,0,0,0,0,0,0
81360,21873,6779,5358,2954,1521,681,331,136,60,31,12,5,1,1,0,0,0,0,0,0
81370,21863,6794,5385,2901,1483,752,322,143,71,16,9,1,1,2,0,0,0,0,0,0
81380,21969,6628,5433,2928,1492,714,316,145,75,25,11,5,1,0,1,0,0,0,0,0
81390,21864,6810,5338,2958,1492,696,324,157,63,28,8,4,1,0,0,0,0,0,0,0
81400,21831,6754,5455,2953,1465,705,352,137,65,19,4,3,0,0,0,0,0,0,0,0
81410,21913,6661,5486,2921,1452,726,351,126,63,29,11,2,2,0,0,0,0,0,0,0
81420,21959,6669,5314,3063,1432,727,328,147,57,31,14,2,0,0,0,0,0,0,0,0
81430,21953,6673,5383,2949,1469,737,327,151,54,29,15,2,1,0,0,0,0,0,0,0
81440,21988,6614,5379,2979,1495,713,308,159,65,27,11,5,0,0,0,0,0,0,0,0
81450,21989,6619,5407,2957,1462,729,302,159,69,35,12,2,1,0,0,0,0,0,0,0
81460,21950,6703,5367,2902,1530,686,340,165,65,25,4,3,2,1,0,0,0,0,0,0
81470,21976,6654,5369,2952,1494,713,320,145,75,32,12,1,0,0,0,0,0,0,0,0
81480,21918,6781,5369,2913,1438,704,330,170,66,33,14,6,1,0,0,0,0,0,0,0
81490,22017,6677,5268,2932,1536,724,332,155,57,24,12,8,0,1,0,0,0,0,0,0
81500,21958,6730,5324,2871,1541,756,312,140,64,32,10,4,1,0,0,0,0,0,0,0
81510,21930,6688,5367,2995,1488,701,318,145,72,20,12,5,1,1,0,0,0,0,0,0
81520,21889,6799,5263,3036,1473,705,331,135,71,24,10,6,1,0,0,0,0,0,0,0
81530,21996,6628,5278,3062,1525,696,303,143,66,28,10,6,1,0,0,0,1,0,0,0
81540,21886,6763,5360,2957,1452,752,326,155,60,23,6,3,0,0,0,0,0,0,0,0
81550,21929,6685,5445,2876,1482,758,317,144,71,23,7,5,1,0,0,0,0,0,0,0
81560,21945,6644,5412,2955,1506,716,317,143,68,19,13,3,1,1,0,0,0,0,0,0
81570,21935,6709,5379,2944,1467,723,331,136,76,23,15,3,1,1,0,0,0,0,0,0
81580,22077,6588,5219,3059,1438,774,349,145,56,24,10,3,1,0,0,0,0,0,0,0
81590,21936,6737,5351,2925,1471,737,316,161,69,29,2,6,2,0,1,0,0,0,0,0
81600,21834,6858,5317,2979,1462,707,341,148,52,24,15,5,1,0,0,0,0,0,0,0
81610,21948,6722,5336,2883,1534,740,350,141,55,19,8,4,1,0,1,0,1,0,0,0
81620,21876,6788,5309,3007,1452,748,320,152,53,25,9,3,1,0,0,0,0,0,0,0
81630,21920,6713,5422,2891,1511,690,328,161,65,27,8,4,2,1,0,0,0,0,0,0
81640,21917,6667,5448,2932,1482,726,335,139,54,27,10,5,0,1,0,0,0,0,0,0
81650,21989,6554,5467,2951,1519,665,353,145,56,27,11,5,1,0,0,0,0,0,0,0
81660,21914,6710,5415,2890,1537,696,336,141,55,37,6,4,1,1,0,0,0,0,0,0
81670,21872,6800,5404,2908,1442,707,336,165,59,40,6,3,1,0,0,0,0,0,0,0
81680,21854,6792,5414,2917,1481,694,325,165,57,30,10,2,1,1,0,0,0,0,0,0
81690,21860,6780,5363,2983,1496,677,344,131,65,31,7,3,3,0,0,0,0,0,0,0
81700,21911,6680,5452,2919,1499,695,338,146,65,24,10,3,1,0,0,0,0,0,0,0
81710,21984,6681,5352,2922,1437,762,355,151,62,25,8,2,2,0,0,0,0,0,0,0
81720,21940,6722,5337,2913,1544,692,352,138,70,21,10,3,1,0,0,0,0,0,0,0
81730,21827,6771,5465,2952,1458,678,334,156,68,22,7,4,1,0,0,0,0,0,0,0
81740,21969,6643,5416,2930,1473,719,335,147,70,24,11,6,0,0,0,0,0,0,0,0
81750,21884,6741,5356,3012,1457,752,294,141,62,29,9,5,0,1,0,0,0,0,0,0
81760,21979,6652,5337,2995,1461,735,324,163,59,25,12,1,0,0,0,0,0,0,0,0
81770,21795,6925,5328,2886,1512,711,354,136,53,32,8,3,0,0,0,0,0,0,0,0
81780,21928,6582,5489,3024,1456,706,325,130,59,25,12,5,1,1,0,0,0,0,0,0
81790,21941,6690,5375,2907,1538,714,338,145,56,25,10,4,0,0,0,0,0,0,0,0
81800,21894,6737,5378,2926,1538,691,334,158,46,28,10,1,2,0,0,0,0,0,0,0
81810,21953,6645,5427,2935,1508,683,318,167,67,25,11,4,0,0,0,0,0,0,0,0
81820,21919,6674,5415,2970,1471,721,319,152,71,20,9,0,2,0,0,0,0,0,0,0
81830,21938,6692,5352,2979,1494,699,334,153,73,16,7,6,0,0,0,0,0,0,0,0
81840,21900,6668,5439,3005,1460,680,356,126,75,20,10,4,0,0,0,0,0,0,0,0
81850,21935,6673,5379,2964,1525,710,307,139,65,28,16,1,1,0,0,0,0,0,0,0
81860,21957,6637,5436,2951,1461,703,337,155,57,36,10,2,0,1,0,0,0,0,0,0
81870,21920,6767,5295,2969,1506,689,346,144,61,31,10,3,1,0,1,0,0,0,0,0
81880,21989,6671,5359,2926,1486,698,348,146,76,26,11,4,3,0,0,0,0,0,0,0
81890,21903,6703,5429,2946,1472,707,320,161,63,24,11,4,0,0,0,0,0,0,0,0
81900,21939,6679,5422,2898,1504,725,320,145,66,32,10,2,1,0,0,0,0,0,0,0
81910,21962,6668,5399,2955,1444,715,323,159,73,31,10,2,1,1,0,0,0,0,0,0
81920,21942,6680,5391,2935,1483,744,304,157,73,26,7,0,0,1,0,0,0,0,0,0
81930,21887,6733,5377,2986,1459,741,324,134,64,22,12,3,1,0,0,0,0,0,0,0
81940,21982,6610,5442,2900,1517,717,314,150,65,27,12,6,0,1,0,0,0,0,0,0
81950,21967,6633,5442,2909,1464,729,362,136,58,26,12,4,1,0,0,0,0,0,0,0
81960,21931,6598,5459,3047,1450,694,317,135,64,30,13,3,2,0,0,0,0,0,0,0
81970,21885,6688,5447,2990,1475,690,309,152,63,28,12,2,1,1,0,0,0,0,0,0
81980,21946,6722,5317,2956,1475,762,310,152,61,30,6,5,1,0,0,0,0,0,0,0
81990,21900,6695,5466,2886,1512,703,324,152,71,23,9,2,0,0,0,0,0,0,0,0
82000,21973,6663,5359,2935,1480,754,331,156,55,25,9,2,1,0,0,0,0,0,0,0
82010,21800,6853,5427,2863,1527,707,322,135,75,19,10,4,1,0,0,0,0,0,0,0
82020,21892,6733,5420,2916,1496,720,306,151,61,31,12,3,1,1,0,0,0,0,0,0
82030,21889,6745,5386,2941,1531,668,324,152,58,35,6,5,2,1,0,0,0,0,0,0
82040,21885,6755,5429,2873,1525,683,333,162,56,24,9,3,2,3,1,0,0,0,0,0
82050,21911,6806,5308,2906,1509,692,335,181,56,23,7,5,3,0,1,0,0,0,0,0
82060,21934,6629,5460,2931,1520,691,347,131,57,28,8,6,0,1,0,0,0,0,0,0
82070,21885,6792,5382,2905,1451,693,380,160,66,19,7,2,1,0,0,0,0,0,0,0
82080,21983,6637,5418,2939,1472,665,365,142,70,32,15,3,1,1,0,0,0,0,0,0
