iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-MB,aggDist-BDAY,aggDist-BYEAR,aggDist-SEX,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4
2970,1540949076873,406383,-1.303885964e+07,8252,15811,9506,3394,624055,34939,994,12,0
2980,1540949088429,406810,-1.303448089e+07,8139,15449,9588,3275,624468,34617,911,4,0
2990,1540949099226,406516,-1.303533377e+07,8394,15361,9307,3393,624545,34468,974,13,0
3000,1540949111417,406464,-1.303961862e+07,8406,15761,9383,3432,624020,34989,980,11,0
3010,1540949122902,406552,-1.303567064e+07,8089,15671,9532,3377,624327,34686,978,9,0
3020,1540949134119,406747,-1.303508453e+07,8295,15369,9400,3448,624422,34654,914,10,0
3030,1540949145954,407025,-1.302616816e+07,7839,15099,9394,3372,625226,33859,900,15,0
3040,1540949157269,407009,-1.302613590e+07,7809,15189,9269,3403,625261,33822,903,14,0
3050,1540949168299,407405,-1.301884606e+07,7455,14990,9314,3183,625946,33173,874,7,0
3060,1540949179625,407006,-1.302666161e+07,7850,15163,9381,3325,625188,33911,895,6,0
3070,1540949190958,407082,-1.302927683e+07,7914,15165,9493,3463,624944,34090,953,13,0
3080,1540949202702,407079,-1.302444840e+07,7584,15227,9340,3430,625340,33758,883,19,0
3090,1540949213545,406752,-1.303087921e+07,7901,15498,9430,3304,624804,34268,919,9,0
3100,1540949226184,406878,-1.303040139e+07,7809,15482,9419,3525,624756,34262,973,9,0
3110,1540949237703,407025,-1.302581392e+07,7343,15672,9474,3358,625060,34041,891,8,0
3120,1540949249234,406897,-1.302755790e+07,7582,15471,9533,3355,625043,33982,966,9,0
3130,1540949261225,406993,-1.302672429e+07,7480,15446,9565,3454,624994,34079,915,12,0
3140,1540949272075,406858,-1.303004537e+07,7763,15420,9525,3508,624737,34322,929,12,0
3150,1540949284283,406844,-1.302953659e+07,7765,15356,9595,3392,624797,34309,883,11,0
3160,1540949295624,406973,-1.302956050e+07,7558,15696,9446,3518,624790,34221,970,19,0
3170,1540949306740,406956,-1.303272602e+07,7762,15785,9420,3560,624454,34574,963,9,0
3180,1540949318451,406678,-1.304043146e+07,8502,15658,9424,3408,624023,34975,989,13,0
3190,1540949329936,406954,-1.303054298e+07,8311,14952,9323,3411,624937,34142,908,13,0
3200,1540949342444,406863,-1.303416675e+07,8321,15244,9459,3366,624676,34269,1044,11,0
3210,1540949352743,406642,-1.303623187e+07,8339,15427,9421,3460,624350,34666,971,13,0
3220,1540949364124,406661,-1.303084527e+07,7938,15453,9364,3378,624826,34227,935,12,0
3230,1540949375294,406840,-1.303399668e+07,8035,15629,9409,3452,624500,34485,1005,10,0
3240,1540949387052,406881,-1.303247132e+07,8053,15581,9333,3306,624690,34357,943,10,0
3250,1540949398124,406621,-1.303497390e+07,8005,15813,9293,3480,624379,34665,942,14,0
3260,1540949410241,406812,-1.303052339e+07,7777,15521,9457,3487,624712,34342,938,8,0
3270,1540949422123,406757,-1.303088676e+07,7733,15707,9354,3457,624713,34334,942,11,0
3280,1540949433883,406828,-1.302932321e+07,7757,15552,9368,3414,624873,34176,938,13,0
3290,1540949444579,406871,-1.302937177e+07,7739,15640,9329,3285,624957,34105,926,12,0
3300,1540949456714,406829,-1.302721448e+07,7607,15576,9256,3465,625040,34028,920,12,0
3310,1540949467508,406744,-1.303075684e+07,7711,15780,9425,3295,624759,34282,948,11,0
3320,1540949479442,406811,-1.302943349e+07,7720,15650,9394,3275,624887,34195,910,8,0
3330,1540949490479,406898,-1.302766732e+07,7543,15530,9606,3296,624972,34091,928,8,1
3340,1540949502067,406632,-1.303351577e+07,7752,15959,9497,3334,624410,34650,928,12,0
3350,1540949513513,406641,-1.303462014e+07,7757,15971,9515,3487,624262,34759,966,13,0
3360,1540949524975,406513,-1.303311236e+07,7781,15774,9443,3519,624410,34668,917,5,0
3370,1540949535915,406642,-1.303478689e+07,7808,15826,9525,3588,624257,34750,982,11,0
3380,1540949547925,406338,-1.303751052e+07,7955,16010,9642,3383,623988,35050,946,16,0
3390,1540949558613,406609,-1.303233120e+07,7751,15852,9352,3522,624468,34592,935,5,0
3400,1540949570251,406566,-1.303069248e+07,7757,15588,9590,3296,624756,34264,973,7,0
3410,1540949582214,406464,-1.303614329e+07,8041,15786,9601,3299,624281,34733,964,22,0
3420,1540949594254,406725,-1.303036253e+07,7853,15452,9477,3363,624798,34264,933,5,0
3430,1540949605411,406854,-1.303076503e+07,7800,15694,9333,3367,624770,34276,944,10,0
3440,1540949617115,406716,-1.303048040e+07,7569,15715,9529,3547,624592,34468,928,12,0
3450,1540949627928,406684,-1.302941527e+07,7613,15711,9298,3508,624807,34267,915,11,0
3460,1540949639188,406624,-1.303130773e+07,7670,15835,9418,3374,624631,34450,910,9,0
3470,1540949650792,406328,-1.303758257e+07,8106,15930,9466,3289,624150,34918,923,9,0
3480,1540949660997,406523,-1.303420273e+07,7823,15908,9479,3365,624337,34761,892,10,0
3490,1540949672654,406664,-1.303165908e+07,7580,15991,9423,3429,624513,34568,902,17,0
3500,1540949684884,406825,-1.302706826e+07,7372,15799,9338,3454,624896,34249,851,4,0
3510,1540949695645,406629,-1.303148470e+07,7510,16031,9391,3478,624526,34545,922,7,0
3520,1540949707064,406793,-1.302866995e+07,7125,16336,9496,3250,624730,34343,917,10,0
3530,1540949718771,406290,-1.303658154e+07,7988,16049,9423,3290,624218,34823,950,9,0
3540,1540949730176,406514,-1.303125949e+07,7805,15690,9403,3326,624686,34412,894,8,0
3550,1540949742178,406428,-1.303648877e+07,7832,16077,9514,3466,624099,34923,968,10,0
3560,1540949754507,406573,-1.303607738e+07,7785,16098,9417,3592,624095,34932,959,14,0
3570,1540949766568,406582,-1.303847360e+07,7805,16267,9623,3519,623787,35221,983,9,0
3580,1540949778064,406690,-1.303372263e+07,7550,16198,9516,3369,624374,34634,977,15,0
3590,1540949789560,406667,-1.303147710e+07,7529,16003,9447,3446,624574,34436,981,9,0
3600,1540949801572,406714,-1.303381683e+07,7742,16155,9298,3349,624392,34683,914,11,0
3610,1540949813019,406536,-1.303169658e+07,7588,16104,9355,3360,624522,34560,907,11,0
3620,1540949824341,406543,-1.303370121e+07,7617,16023,9524,3522,624284,34757,948,11,0
3630,1540949834344,406682,-1.303450490e+07,7878,15915,9304,3539,624373,34627,992,7,1
3640,1540949846489,406635,-1.303192301e+07,7984,15710,9268,3216,624749,34334,907,10,0
3650,1540949858433,406521,-1.303886267e+07,8227,15761,9417,3616,623971,35049,968,12,0
3660,1540949871355,406586,-1.303512577e+07,8103,15635,9530,3351,624360,34669,963,8,0
3670,1540949883206,406643,-1.303283116e+07,7898,15627,9445,3464,624566,34442,984,8,0
3680,1540949895245,406535,-1.303596717e+07,8116,15670,9539,3329,624307,34741,943,9,0
3690,1540949907142,406790,-1.302778011e+07,7554,15521,9466,3455,624914,34190,882,14,0
3700,1540949919762,406653,-1.303112469e+07,7729,15766,9412,3400,624632,34441,915,12,0
3710,1540949931406,406626,-1.303161606e+07,7721,15865,9466,3264,624595,34504,891,10,0
3720,1540949942258,406750,-1.303023361e+07,7673,15692,9540,3286,624773,34269,952,6,0
3730,1540949953466,406711,-1.303230308e+07,7614,16062,9390,3380,624491,34581,919,9,0
3740,1540949965626,406688,-1.303561672e+07,7752,16206,9419,3369,624231,34804,953,12,0
3750,1540949977581,406350,-1.303883676e+07,8088,16084,9420,3387,623945,35146,894,15,0
3760,1540949989452,406286,-1.303869659e+07,7871,16221,9603,3406,623934,35044,1009,13,0
3770,1540950000379,406309,-1.303883477e+07,7864,16388,9490,3370,623850,35196,946,8,0
3780,1540950012240,406574,-1.303594120e+07,7853,16001,9529,3416,624211,34791,986,12,0
3790,1540950023006,406468,-1.303706554e+07,7817,16213,9434,3477,624054,34963,971,12,0
3800,1540950035228,406664,-1.303208505e+07,7551,16088,9427,3355,624503,34582,906,9,0
3810,1540950046815,406758,-1.302999467e+07,7637,15883,9219,3437,624764,34308,916,12,0
3820,1540950058130,406777,-1.303015149e+07,7561,16013,9115,3591,624746,34238,1006,10,0
3830,1540950069963,406727,-1.303067632e+07,7509,16285,9044,3485,624602,34481,909,8,0
3840,1540950081763,406826,-1.303095943e+07,7521,16115,9236,3529,624570,34468,953,9,0
3850,1540950093751,406771,-1.303266918e+07,7657,15987,9314,3594,624430,34599,960,11,0
3860,1540950104756,406779,-1.302827518e+07,7588,15879,9105,3528,624842,34229,916,13,0
3870,1540950115661,407003,-1.302603974e+07,7241,16120,9197,3263,625148,33897,941,14,0
3880,1540950127261,406830,-1.303060359e+07,7522,16185,9104,3473,624634,34453,908,5,0
3890,1540950138983,406759,-1.303056205e+07,7648,15938,9169,3526,624674,34379,939,8,0
3900,1540950151574,406645,-1.303340075e+07,7845,16047,9158,3453,624500,34506,985,9,0
3910,1540950163102,406675,-1.303287957e+07,7753,15874,9354,3558,624470,34532,987,11,0
3920,1540950174261,406476,-1.303547510e+07,7898,15974,9322,3596,624233,34758,995,14,0
3930,1540950185607,406511,-1.303650410e+07,8030,15907,9310,3586,624202,34773,1015,10,0
3940,1540950197045,406478,-1.303878287e+07,8234,15864,9392,3554,624008,34956,1020,16,0
3950,1540950208922,406915,-1.303093595e+07,7779,15754,9272,3511,624617,34459,916,7,1
3960,1540950219909,406576,-1.303491077e+07,8098,15606,9346,3501,624443,34570,980,7,0
3970,1540950230283,406824,-1.303412184e+07,8059,15660,9148,3671,624532,34410,1046,12,0
3980,1540950242079,406770,-1.303409430e+07,8008,15864,9209,3485,624447,34556,981,16,0
3990,1540950253651,406640,-1.303192947e+07,7744,15700,9482,3493,624529,34533,928,10,0
4000,1540950265744,406768,-1.303033911e+07,7699,15655,9294,3643,624653,34416,918,13,0
4010,1540950277744,406846,-1.303019174e+07,7748,15633,9213,3655,624686,34389,915,10,0
4020,1540950289547,406491,-1.303721122e+07,8212,15798,9281,3473,624252,34743,994,11,0
4030,1540950300222,406412,-1.303964045e+07,8278,16010,9290,3424,624054,34902,1032,12,0
4040,1540950311949,406285,-1.304618941e+07,8638,16106,9394,3544,623346,35634,1012,8,0
4050,1540950323905,406151,-1.304735257e+07,8709,16277,9202,3531,623294,35702,995,9,0
4060,1540950335687,406251,-1.304032046e+07,8243,16160,9193,3541,623879,35120,986,15,0
4070,1540950347044,406165,-1.304390197e+07,8371,16368,9299,3474,623475,35545,973,7,0
4080,1540950359121,406174,-1.304280352e+07,8504,16028,9258,3535,623671,35342,978,9,0
4090,1540950370916,406384,-1.303795174e+07,8415,15769,9104,3489,624240,34750,1003,7,0
4100,1540950383369,406427,-1.303795022e+07,8327,15761,9240,3517,624101,34965,922,12,0
4110,1540950395164,406714,-1.303249539e+07,8067,15696,9074,3421,624702,34345,946,7,0
4120,1540950406907,406556,-1.303577043e+07,8159,15790,9271,3465,624275,34773,944,8,0
4130,1540950418099,406666,-1.303214676e+07,7956,15714,9143,3519,624651,34376,963,10,0
4140,1540950429598,406844,-1.302995708e+07,7758,15730,9255,3398,624803,34259,932,6,0
4150,1540950440288,406664,-1.303441389e+07,7902,15756,9387,3665,624297,34705,989,9,0
4160,1540950452098,406709,-1.303293831e+07,7732,15764,9547,3484,624496,34493,999,12,0
4170,1540950463183,407090,-1.302659076e+07,7401,15551,9570,3442,625012,34020,960,8,0
4180,1540950475211,406911,-1.302801527e+07,7570,15445,9512,3542,624864,34213,913,10,0
4190,1540950487119,406620,-1.303189395e+07,7912,15609,9331,3475,624678,34330,979,13,0
4200,1540950499331,406752,-1.303056268e+07,7860,15503,9353,3434,624852,34165,964,19,0
4210,1540950510972,406655,-1.302980559e+07,7669,15733,9378,3391,624770,34298,923,9,0
4220,1540950522240,406891,-1.303102236e+07,7555,15940,9289,3593,624550,34531,911,8,0
4230,1540950533462,406746,-1.303117991e+07,7591,15936,9389,3452,624638,34372,974,16,0
4240,1540950544766,406829,-1.303223832e+07,7620,15976,9444,3439,624497,34537,956,10,0
4250,1540950556042,406719,-1.303361692e+07,7827,15951,9334,3437,624449,34563,978,10,0
4260,1540950566871,406845,-1.302741176e+07,7547,15640,9301,3472,624957,34138,893,12,0
4270,1540950578350,406662,-1.303222406e+07,7387,16172,9564,3442,624484,34478,1027,11,0
4280,1540950590626,406615,-1.303328884e+07,7405,16276,9592,3456,624240,34801,949,10,0
4290,1540950601771,406621,-1.303073472e+07,7287,16215,9455,3471,624544,34492,956,8,0
4300,1540950613549,406531,-1.302939129e+07,7391,16228,9141,3482,624617,34533,841,9,0
4310,1540950625018,406548,-1.303095271e+07,7387,16257,9260,3546,624457,34647,885,11,0
4320,1540950636392,406679,-1.303206545e+07,7470,16051,9500,3532,624468,34520,1003,9,0
4330,1540950648191,406619,-1.303574173e+07,7733,16139,9577,3383,624181,34812,1001,6,0
4340,1540950660153,406389,-1.303749601e+07,8037,15896,9496,3442,624048,35050,885,17,0
4350,1540950671686,406282,-1.303589505e+07,7926,16083,9373,3326,624280,34743,966,11,0
4360,1540950683898,406693,-1.303383378e+07,7637,16006,9530,3537,624326,34648,1016,10,0
4370,1540950694649,406644,-1.303501270e+07,7707,15937,9575,3687,624065,34978,943,14,0
4380,1540950706933,406858,-1.303273760e+07,7663,16056,9384,3353,624561,34434,993,12,0
4390,1540950718304,406576,-1.303242789e+07,7625,16040,9441,3325,624507,34561,926,6,0
4400,1540950731416,406700,-1.303295330e+07,7559,16112,9602,3282,624371,34712,909,7,1
4410,1540950743262,406394,-1.303531828e+07,7799,16117,9377,3500,624185,34851,950,14,0
4420,1540950754858,406609,-1.303430867e+07,7799,15913,9446,3521,624277,34778,934,11,0
4430,1540950766163,406531,-1.303724785e+07,7932,16095,9396,3508,624103,34872,1016,9,0
4440,1540950777523,406607,-1.303495458e+07,7856,16014,9418,3377,624314,34719,955,12,0
4450,1540950788912,406524,-1.303350826e+07,7526,16297,9332,3581,624222,34828,942,8,0
4460,1540950800261,406302,-1.304299639e+07,7930,16361,9729,3672,623359,35601,1029,11,0
4470,1540950811927,406113,-1.304660001e+07,8067,16561,9802,3605,623034,35907,1049,10,0
4480,1540950823775,406467,-1.303772744e+07,7651,16325,9607,3551,623811,35256,921,12,0
4490,1540950834994,406519,-1.303346807e+07,7579,16102,9539,3385,624354,34699,935,12,0
4500,1540950846939,406562,-1.303349044e+07,7663,15948,9500,3540,624269,34820,902,9,0
4510,1540950857093,406476,-1.303403359e+07,7898,15718,9581,3316,624442,34610,941,7,0
4520,1540950868977,406531,-1.303228421e+07,7947,15688,9296,3336,624680,34383,927,10,0
4530,1540950880251,406505,-1.303570575e+07,8049,15771,9343,3604,624228,34790,969,13,0
4540,1540950891933,406694,-1.303206888e+07,8010,15527,9372,3368,624621,34491,878,10,0
4550,1540950903013,406604,-1.303131830e+07,7908,15717,9243,3419,624596,34537,851,16,0
4560,1540950914516,406539,-1.303300727e+07,7832,15764,9545,3286,624532,34519,939,10,0
4570,1540950925537,406815,-1.303223813e+07,7935,15850,9127,3415,624661,34362,966,11,0
4580,1540950936820,406675,-1.303472675e+07,7710,16013,9380,3719,624208,34774,1006,12,0
4590,1540950948614,406741,-1.303174011e+07,7719,15853,9393,3396,624635,34379,976,10,0
4600,1540950962043,406799,-1.303195694e+07,7759,15725,9465,3494,624543,34484,960,13,0
4610,1540950973137,406521,-1.303708378e+07,7945,16044,9478,3408,624104,34923,967,6,0
4620,1540950985199,406340,-1.304304417e+07,8278,16311,9408,3366,623631,35394,956,19,0
4630,1540950996980,406304,-1.303939836e+07,8057,16311,9381,3343,623861,35199,927,13,0
4640,1540951008286,406328,-1.303900749e+07,8059,16136,9407,3414,623950,35094,946,10,0
4650,1540951019860,406350,-1.303692183e+07,8066,16091,9130,3503,624212,34796,982,10,0
4660,1540951031786,406651,-1.303172205e+07,7956,15735,9130,3440,624663,34420,910,7,0
4670,1540951042989,406588,-1.303645742e+07,8181,15798,9313,3465,624253,34750,984,13,0
4680,1540951054683,406558,-1.303755249e+07,8154,16014,9196,3464,624216,34748,1028,8,0
4690,1540951066190,406550,-1.303627359e+07,8289,15764,9167,3424,624295,34775,921,9,0
4700,1540951077811,406638,-1.303494131e+07,7999,15765,9290,3633,624310,34706,971,13,0
4710,1540951089665,406866,-1.303223026e+07,8046,15420,9293,3590,624612,34441,933,14,0
4720,1540951101010,406959,-1.302959857e+07,8087,15205,9181,3537,624955,34091,943,11,0
4730,1540951112406,406692,-1.303069613e+07,8098,15076,9409,3556,624815,34243,930,12,0
4740,1540951124087,407001,-1.302765037e+07,7875,15291,9274,3451,625018,34086,883,13,0
4750,1540951135740,407066,-1.303127385e+07,8021,15353,9358,3512,624717,34340,925,18,0
4760,1540951147940,406883,-1.303185974e+07,8062,15263,9452,3529,624679,34345,968,7,1
4770,1540951159615,406771,-1.302939951e+07,7858,15338,9434,3408,624880,34209,904,7,0
4780,1540951170597,406570,-1.303459712e+07,8268,15350,9352,3537,624471,34562,956,11,0
4790,1540951182172,406306,-1.303967084e+07,8515,15600,9403,3390,624082,34939,968,11,0
4800,1540951194661,406518,-1.303613026e+07,8307,15574,9411,3320,624392,34610,992,6,0
4810,1540951205529,406455,-1.303757730e+07,8312,15415,9625,3493,624169,34829,990,12,0
4820,1540951216354,406662,-1.303574315e+07,8309,15472,9424,3390,624347,34721,922,10,0
4830,1540951227605,406644,-1.303359590e+07,8251,15230,9464,3421,624640,34365,984,11,0
4840,1540951239223,406787,-1.302877955e+07,7763,15364,9391,3527,624935,34098,954,13,0
4850,1540951250457,406828,-1.302937284e+07,7912,15246,9467,3473,624891,34132,965,12,0
4860,1540951262401,406839,-1.302730171e+07,7823,15274,9349,3398,625101,33967,919,13,0
4870,1540951273999,406704,-1.303200385e+07,8190,15140,9419,3485,624763,34250,977,10,0
4880,1540951285719,406767,-1.303157265e+07,8072,15267,9414,3460,624704,34392,891,13,0
4890,1540951297081,406888,-1.303133411e+07,8151,15283,9312,3430,624780,34272,940,8,0
4900,1540951309625,406632,-1.303564525e+07,8319,15345,9390,3564,624384,34624,982,10,0
4910,1540951321557,406766,-1.303430533e+07,8125,15459,9456,3451,624433,34651,908,8,0
4920,1540951333081,406872,-1.303246965e+07,7983,15523,9391,3446,624587,34494,908,11,0
4930,1540951343936,406922,-1.302592676e+07,7603,15272,9441,3432,625151,33956,887,6,0
4940,1540951355512,406994,-1.302421293e+07,7589,15356,9193,3415,625363,33729,900,8,0
4950,1540951367007,407165,-1.302172490e+07,7489,15242,9150,3426,625568,33563,863,6,0
4960,1540951378420,407146,-1.302384764e+07,7680,15331,9093,3402,625386,33728,880,6,0
4970,1540951389487,407004,-1.302499609e+07,7687,15159,9290,3441,625358,33717,915,10,0
4980,1540951401216,407076,-1.302363319e+07,7544,15325,9265,3381,625380,33735,875,10,0
4990,1540951412590,407055,-1.302773303e+07,7660,15506,9269,3496,625054,33973,961,12,0
5000,1540951424827,406914,-1.302565152e+07,7724,15261,9243,3378,625326,33752,912,10,0
5010,1540951436505,406982,-1.302983367e+07,7684,15593,9446,3412,624850,34175,965,10,0
5020,1540951447437,406844,-1.302925631e+07,7669,15655,9379,3431,624857,34167,961,15,0
5030,1540951459388,406759,-1.303188501e+07,7677,15747,9445,3589,624532,34486,974,8,0
5040,1540951470887,406666,-1.303655431e+07,8216,15629,9418,3465,624252,34773,970,5,0
5050,1540951482921,406626,-1.303721777e+07,8354,15636,9363,3315,624348,34646,996,10,0
5060,1540951494137,406645,-1.303733042e+07,8350,15645,9298,3468,624216,34818,955,11,0
5070,1540951505551,406785,-1.303172077e+07,7989,15599,9308,3357,624687,34391,904,18,0
5080,1540951516515,406738,-1.302808586e+07,7846,15267,9326,3484,625009,34066,918,7,0
5090,1540951528051,406733,-1.303210476e+07,7925,15678,9342,3406,624625,34409,956,10,0
5100,1540951540013,407057,-1.302427815e+07,7692,15252,9182,3371,625359,33793,840,8,0
5110,1540951551820,407025,-1.302410256e+07,7902,15186,9078,3127,625628,33460,903,9,0
5120,1540951562882,407133,-1.302686523e+07,7673,15424,9387,3319,625082,34047,857,14,0
5130,1540951573074,406800,-1.303268266e+07,7981,15517,9447,3453,624552,34509,928,11,0
5140,1540951584721,406792,-1.302955560e+07,7875,15338,9451,3379,624905,34157,928,10,0
5150,1540951595860,406789,-1.302931880e+07,7673,15672,9332,3407,624840,34247,902,11,0
5160,1540951607375,406839,-1.303544236e+07,7913,15931,9428,3469,624216,34835,941,8,0
5170,1540951618228,406620,-1.303485962e+07,7866,15929,9394,3434,624332,34725,931,12,0
5180,1540951630134,406340,-1.303732983e+07,8150,16012,9289,3368,624112,34963,919,6,0
5190,1540951641513,406318,-1.304250394e+07,8310,16146,9418,3420,623722,35274,993,10,1
5200,1540951653431,406411,-1.303602817e+07,7952,16216,9307,3206,624276,34773,945,6,0
5210,1540951665280,406650,-1.303598557e+07,7718,16325,9446,3334,624106,34979,901,14,0
5220,1540951676655,406502,-1.303562413e+07,7833,16050,9414,3456,624242,34774,973,11,0
5230,1540951688565,406493,-1.303492557e+07,7727,16096,9542,3300,624337,34666,992,5,0
5240,1540951699979,406479,-1.303554112e+07,7813,16072,9481,3386,624209,34843,935,13,0
