iteration,0,1,2,3,4,5,6,7,8,9,10,11,12
40590,30012,8538,9694,6697,1726,323,73,10,3,1,0,0,0
40600,30050,8513,9652,6692,1764,326,64,14,2,0,0,0,0
40610,30109,8410,9722,6639,1775,343,67,8,3,1,0,0,0
40620,30093,8491,9594,6709,1783,321,69,16,1,0,0,0,0
40630,30142,8374,9707,6662,1763,341,71,16,1,0,0,0,0
40640,30117,8412,9682,6670,1787,326,69,13,1,0,0,0,0
40650,30072,8478,9721,6575,1822,328,65,14,2,0,0,0,0
40660,30077,8496,9681,6607,1788,343,65,19,1,0,0,0,0
40670,30044,8522,9646,6702,1756,324,71,9,3,0,0,0,0
40680,30011,8580,9675,6623,1759,349,65,13,2,0,0,0,0
40690,30085,8480,9687,6610,1786,343,69,16,1,0,0,0,0
40700,30113,8463,9628,6671,1769,347,73,9,3,1,0,0,0
40710,30088,8476,9634,6703,1758,329,78,9,2,0,0,0,0
40720,30070,8488,9654,6686,1767,334,63,13,2,0,0,0,0
40730,30085,8460,9664,6723,1715,345,64,18,2,1,0,0,0
40740,30065,8470,9679,6731,1703,346,68,14,1,0,0,0,0
40750,30093,8406,9777,6623,1749,339,74,15,1,0,0,0,0
40760,30029,8496,9756,6648,1719,339,76,14,0,0,0,0,0
40770,30072,8516,9589,6767,1698,344,71,16,4,0,0,0,0
40780,30084,8430,9715,6667,1782,322,63,12,2,0,0,0,0
40790,30056,8468,9709,6702,1731,329,60,20,2,0,0,0,0
40800,30058,8508,9681,6640,1780,314,79,14,2,1,0,0,0
40810,29938,8694,9651,6620,1748,344,65,17,0,0,0,0,0
40820,29928,8619,9797,6576,1758,307,77,13,2,0,0,0,0
40830,29996,8628,9590,6680,1785,320,62,12,3,1,0,0,0
40840,30063,8540,9663,6574,1795,363,62,14,3,0,0,0,0
40850,30088,8519,9668,6536,1832,342,74,13,4,1,0,0,0
40860,30052,8535,9664,6603,1815,324,69,10,4,1,0,0,0
40870,29987,8612,9698,6581,1774,339,70,13,3,0,0,0,0
40880,30029,8514,9767,6570,1786,311,83,14,3,0,0,0,0
40890,30032,8504,9730,6682,1693,345,73,14,2,2,0,0,0
40900,30018,8576,9655,6642,1778,315,77,13,2,1,0,0,0
40910,29981,8593,9685,6676,1728,323,80,10,0,1,0,0,0
40920,29939,8648,9722,6596,1761,328,69,13,1,0,0,0,0
40930,29977,8649,9654,6613,1751,341,76,14,1,0,1,0,0
40940,29970,8614,9685,6657,1745,315,76,11,2,2,0,0,0
40950,29979,8586,9712,6657,1724,330,74,14,1,0,0,0,0
40960,29953,8631,9680,6689,1706,333,69,12,4,0,0,0,0
40970,29951,8660,9629,6693,1737,327,68,9,2,0,1,0,0
40980,29942,8674,9677,6634,1708,351,79,10,2,0,0,0,0
40990,30050,8514,9685,6634,1782,326,72,11,3,0,0,0,0
41000,29943,8624,9765,6591,1721,344,77,12,0,0,0,0,0
41010,29904,8727,9643,6673,1702,347,69,8,4,0,0,0,0
41020,30006,8570,9687,6630,1772,330,71,9,2,0,0,0,0
41030,29967,8644,9665,6647,1723,332,84,14,1,0,0,0,0
41040,30045,8569,9616,6658,1744,368,58,14,5,0,0,0,0
41050,30001,8631,9607,6651,1756,352,64,9,6,0,0,0,0
41060,29974,8612,9679,6680,1702,339,76,13,1,1,0,0,0
41070,29953,8653,9667,6616,1800,299,76,13,0,0,0,0,0
41080,29975,8686,9543,6711,1741,338,66,14,3,0,0,0,0
41090,29940,8653,9665,6679,1731,334,64,9,2,0,0,0,0
41100,29981,8639,9593,6721,1722,338,71,11,1,0,0,0,0
41110,29977,8644,9611,6680,1750,330,75,9,1,0,0,0,0
41120,29936,8658,9741,6557,1766,331,72,13,3,0,0,0,0
41130,29988,8608,9640,6684,1759,309,71,14,4,0,0,0,0
41140,30017,8573,9675,6641,1741,339,70,16,5,0,0,0,0
41150,29962,8638,9689,6614,1764,319,74,12,5,0,0,0,0
41160,29991,8612,9658,6630,1771,329,76,6,4,0,0,0,0
41170,29911,8682,9715,6601,1777,309,68,11,3,0,0,0,0
41180,29978,8600,9708,6609,1784,311,69,15,3,0,0,0,0
41190,29945,8708,9605,6629,1789,311,72,15,3,0,0,0,0
41200,29968,8654,9625,6665,1754,325,67,18,0,1,0,0,0
41210,29913,8705,9679,6608,1778,305,74,12,2,1,0,0,0
41220,29901,8753,9646,6611,1749,316,89,10,0,1,1,0,0
41230,29946,8710,9569,6686,1768,311,69,15,2,1,0,0,0
41240,29915,8727,9614,6661,1746,346,53,13,2,0,0,0,0
41250,29959,8734,9507,6699,1757,340,65,14,2,0,0,0,0
41260,30057,8517,9651,6675,1759,328,75,13,2,0,0,0,0
41270,30003,8558,9729,6607,1759,338,70,10,3,0,0,0,0
41280,30017,8566,9711,6571,1803,303,96,7,3,0,0,0,0
41290,30064,8511,9673,6635,1770,332,75,12,4,1,0,0,0
41300,30058,8540,9645,6615,1808,319,71,19,2,0,0,0,0
41310,30097,8501,9634,6614,1804,334,73,18,2,0,0,0,0
41320,30062,8576,9582,6651,1750,364,83,6,3,0,0,0,0
41330,30070,8550,9608,6650,1746,362,76,9,6,0,0,0,0
41340,30067,8551,9578,6686,1767,340,75,11,1,1,0,0,0
41350,30006,8647,9583,6645,1768,331,82,10,5,0,0,0,0
41360,30005,8622,9634,6611,1780,333,77,13,2,0,0,0,0
41370,30016,8547,9708,6634,1753,332,73,11,2,1,0,0,0
41380,30035,8547,9643,6704,1718,343,67,17,3,0,0,0,0
41390,29983,8604,9640,6727,1714,322,67,16,4,0,0,0,0
41400,30006,8601,9650,6622,1779,339,62,17,1,0,0,0,0
41410,30026,8624,9573,6668,1739,358,70,15,4,0,0,0,0
41420,30000,8638,9598,6648,1767,348,59,15,4,0,0,0,0
41430,30043,8598,9567,6683,1743,356,69,14,4,0,0,0,0
41440,30039,8549,9698,6596,1742,362,76,11,3,1,0,0,0
41450,29938,8642,9783,6536,1739,351,70,15,2,1,0,0,0
41460,29906,8743,9663,6604,1717,353,76,13,2,0,0,0,0
41470,29904,8737,9656,6644,1707,334,76,14,2,2,1,0,0
41480,29951,8659,9677,6633,1737,326,73,19,2,0,0,0,0
41490,29967,8598,9721,6655,1722,328,61,23,1,1,0,0,0
41500,29957,8586,9761,6642,1723,311,84,12,1,0,0,0,0
41510,29960,8612,9746,6609,1709,349,81,10,0,1,0,0,0
41520,29990,8574,9688,6731,1648,352,79,12,3,0,0,0,0
41530,29931,8609,9754,6691,1681,323,70,17,0,1,0,0,0
41540,29955,8562,9801,6642,1708,318,74,15,2,0,0,0,0
41550,29932,8672,9668,6644,1768,311,67,13,1,1,0,0,0
41560,29924,8665,9718,6618,1746,317,76,11,0,0,2,0,0
41570,29971,8565,9777,6616,1734,327,74,10,2,1,0,0,0
41580,29948,8677,9683,6585,1739,357,78,10,0,0,0,0,0
41590,29966,8617,9669,6682,1745,307,78,11,2,0,0,0,0
41600,29970,8638,9656,6653,1735,339,71,13,2,0,0,0,0
41610,29923,8694,9646,6689,1705,333,74,10,2,1,0,0,0
41620,29880,8719,9710,6634,1737,311,71,14,0,1,0,0,0
41630,29912,8661,9762,6591,1729,344,66,10,1,1,0,0,0
41640,29929,8694,9711,6544,1776,336,69,14,3,1,0,0,0
41650,29862,8762,9727,6582,1716,334,81,10,2,1,0,0,0
41660,29942,8641,9764,6547,1756,337,76,11,2,1,0,0,0
41670,29919,8704,9680,6597,1755,342,70,8,2,0,0,0,0
41680,29924,8671,9712,6621,1730,333,72,11,2,1,0,0,0
41690,29966,8579,9754,6641,1730,314,76,15,2,0,0,0,0
41700,29922,8608,9817,6588,1736,327,65,11,2,1,0,0,0
41710,29936,8650,9688,6675,1712,330,75,10,1,0,0,0,0
41720,29956,8583,9773,6625,1741,308,71,18,1,1,0,0,0
41730,29977,8680,9577,6647,1773,341,73,6,2,1,0,0,0
41740,29966,8661,9590,6751,1670,352,71,11,5,0,0,0,0
41750,29921,8704,9661,6634,1730,344,74,7,2,0,0,0,0
41760,29937,8734,9611,6605,1756,344,73,12,5,0,0,0,0
41770,29974,8633,9625,6712,1711,336,72,10,4,0,0,0,0
41780,29889,8754,9604,6728,1693,306,93,9,1,0,0,0,0
41790,29914,8665,9689,6707,1696,324,70,8,3,1,0,0,0
41800,29969,8650,9602,6714,1726,331,75,8,2,0,0,0,0
41810,29962,8635,9679,6645,1726,347,73,8,2,0,0,0,0
41820,29944,8658,9661,6673,1738,313,72,15,3,0,0,0,0
41830,29929,8666,9704,6642,1707,344,67,17,1,0,0,0,0
41840,29997,8491,9812,6690,1655,342,70,18,2,0,0,0,0
41850,29966,8543,9788,6672,1708,304,85,8,3,0,0,0,0
41860,29950,8572,9794,6636,1726,306,78,13,2,0,0,0,0
41870,29987,8599,9647,6737,1687,320,78,20,1,1,0,0,0
41880,29985,8500,9815,6673,1695,325,68,13,3,0,0,0,0
41890,29918,8657,9748,6589,1785,282,84,10,3,1,0,0,0
41900,30019,8519,9707,6709,1714,315,77,12,5,0,0,0,0
41910,30026,8514,9663,6769,1702,317,69,13,4,0,0,0,0
41920,29968,8561,9742,6705,1698,318,63,19,3,0,0,0,0
41930,29960,8533,9824,6665,1686,318,73,15,3,0,0,0,0
41940,29949,8591,9762,6662,1699,326,71,13,3,1,0,0,0
41950,29959,8568,9779,6651,1702,335,67,15,1,0,0,0,0
41960,29974,8599,9681,6702,1706,322,78,13,1,1,0,0,0
41970,29945,8651,9659,6699,1703,341,64,11,3,1,0,0,0
41980,30002,8529,9738,6663,1735,335,59,14,2,0,0,0,0
41990,29936,8652,9638,6772,1664,330,72,9,4,0,0,0,0
42000,29979,8571,9724,6622,1815,284,67,10,5,0,0,0,0
42010,29936,8576,9819,6624,1709,340,61,7,5,0,0,0,0
42020,29975,8585,9738,6628,1727,341,68,10,4,1,0,0,0
42030,29984,8579,9669,6714,1736,315,66,9,5,0,0,0,0
42040,29980,8576,9723,6642,1754,323,61,14,2,2,0,0,0
42050,29982,8596,9634,6725,1758,301,70,8,2,1,0,0,0
42060,30000,8518,9743,6684,1747,297,70,16,2,0,0,0,0
42070,29989,8574,9691,6694,1708,340,62,17,2,0,0,0,0
42080,29951,8603,9713,6703,1704,321,63,14,4,0,1,0,0
42090,30004,8583,9620,6732,1727,331,67,11,2,0,0,0,0
42100,30040,8496,9689,6691,1770,311,67,11,2,0,0,0,0
42110,30059,8545,9637,6609,1819,311,82,12,3,0,0,0,0
42120,30052,8503,9661,6712,1744,307,83,13,2,0,0,0,0
42130,30085,8410,9728,6722,1721,325,68,16,2,0,0,0,0
42140,30070,8449,9689,6721,1746,324,66,9,3,0,0,0,0
42150,29995,8560,9715,6644,1768,309,67,16,3,0,0,0,0
42160,30021,8461,9786,6680,1744,307,57,17,4,0,0,0,0
42170,30010,8499,9746,6696,1730,315,68,9,4,0,0,0,0
42180,30057,8521,9595,6741,1763,322,68,7,3,0,0,0,0
42190,30041,8486,9708,6711,1721,318,78,12,2,0,0,0,0
42200,30022,8559,9640,6712,1735,321,62,23,3,0,0,0,0
42210,29987,8510,9800,6676,1690,323,75,14,2,0,0,0,0
42220,29973,8539,9803,6647,1708,311,72,20,4,0,0,0,0
42230,29996,8554,9682,6737,1703,318,66,18,3,0,0,0,0
42240,29983,8593,9665,6744,1664,325,82,19,2,0,0,0,0
42250,30001,8588,9633,6726,1717,323,68,15,5,1,0,0,0
42260,30019,8538,9697,6698,1702,321,82,15,4,1,0,0,0
42270,29998,8598,9637,6722,1701,316,87,13,3,2,0,0,0
42280,29992,8631,9666,6594,1775,307,90,19,3,0,0,0,0
42290,30018,8494,9796,6632,1713,331,68,21,3,1,0,0,0
42300,29934,8657,9702,6664,1694,334,70,18,4,0,0,0,0
42310,30003,8577,9674,6682,1711,344,66,14,6,0,0,0,0
42320,30012,8557,9676,6684,1728,338,64,15,2,1,0,0,0
42330,30000,8627,9636,6660,1698,352,85,16,3,0,0,0,0
42340,30008,8652,9548,6713,1715,341,79,18,2,1,0,0,0
42350,30112,8503,9546,6705,1791,336,68,13,3,0,0,0,0
42360,30076,8488,9621,6748,1727,326,75,13,3,0,0,0,0
42370,30061,8510,9634,6726,1723,332,71,17,3,0,0,0,0
42380,30095,8435,9713,6637,1788,323,69,14,1,2,0,0,0
42390,30055,8512,9639,6695,1771,330,60,12,3,0,0,0,0
42400,30040,8509,9700,6650,1770,324,72,10,2,0,0,0,0
42410,30093,8459,9643,6713,1761,321,69,15,2,1,0,0,0
42420,30054,8509,9655,6700,1745,333,59,17,5,0,0,0,0
42430,30038,8518,9697,6664,1748,321,67,18,6,0,0,0,0
42440,30072,8430,9770,6645,1743,332,60,20,5,0,0,0,0
42450,30113,8419,9681,6705,1723,352,64,17,2,0,1,0,0
42460,30087,8453,9664,6713,1751,325,65,16,1,2,0,0,0
42470,30074,8461,9696,6677,1760,323,67,16,3,0,0,0,0
42480,30057,8492,9703,6644,1771,323,66,17,3,1,0,0,0
42490,29998,8558,9740,6600,1783,307,70,17,3,1,0,0,0
42500,30032,8521,9692,6672,1748,330,63,16,3,0,0,0,0
42510,30071,8496,9663,6683,1742,320,80,19,2,1,0,0,0
42520,30040,8498,9742,6621,1756,332,71,14,3,0,0,0,0
42530,30040,8528,9692,6648,1742,337,67,18,5,0,0,0,0
42540,30041,8496,9732,6647,1751,315,72,19,4,0,0,0,0
42550,30051,8474,9761,6620,1741,344,68,15,3,0,0,0,0
42560,30085,8464,9672,6697,1750,304,84,14,7,0,0,0,0
42570,30067,8453,9733,6664,1760,299,81,15,5,0,0,0,0
42580,30064,8468,9729,6641,1761,324,70,16,4,0,0,0,0
42590,30048,8468,9783,6594,1772,319,74,18,1,0,0,0,0
42600,30019,8488,9775,6662,1724,315,76,18,0,0,0,0,0
42610,30011,8511,9732,6696,1742,290,73,19,2,1,0,0,0
42620,30028,8453,9794,6698,1696,317,68,19,4,0,0,0,0
42630,30124,8434,9674,6620,1805,323,82,12,3,0,0,0,0
42640,30084,8453,9736,6611,1772,319,82,17,2,1,0,0,0
42650,30066,8523,9645,6626,1817,308,71,17,3,1,0,0,0
42660,30069,8585,9580,6588,1823,336,80,13,2,1,0,0,0
42670,30088,8480,9695,6597,1795,322,82,11,6,1,0,0,0
42680,30059,8498,9702,6645,1742,331,86,11,3,0,0,0,0
42690,30066,8529,9665,6576,1822,333,70,12,3,1,0,0,0
42700,30076,8513,9662,6598,1802,331,83,11,1,0,0,0,0
42710,30054,8511,9706,6585,1808,331,64,17,0,1,0,0,0
42720,30048,8486,9759,6606,1738,358,62,19,1,0,0,0,0
42730,30065,8507,9664,6671,1748,321,77,22,2,0,0,0,0
42740,30017,8592,9684,6548,1818,327,73,16,2,0,0,0,0
42750,30059,8519,9704,6578,1784,337,79,15,2,0,0,0,0
42760,30032,8569,9676,6607,1763,321,89,16,4,0,0,0,0
42770,30036,8539,9700,6599,1781,325,87,10,0,0,0,0,0
42780,29974,8582,9756,6604,1739,336,70,13,3,0,0,0,0
42790,29966,8593,9735,6629,1738,340,59,15,2,0,0,0,0
42800,30073,8497,9640,6688,1761,330,76,10,2,0,0,0,0
42810,30027,8538,9696,6641,1741,356,67,10,1,0,0,0,0
42820,30023,8577,9596,6727,1743,325,72,14,0,0,0,0,0
42830,30044,8562,9613,6684,1743,341,72,16,2,0,0,0,0
42840,29999,8633,9633,6602,1793,320,84,9,3,1,0,0,0
42850,29974,8647,9651,6608,1789,316,79,10,3,0,0,0,0
42860,30064,8547,9627,6633,1758,358,77,11,2,0,0,0,0
42870,30000,8596,9707,6594,1731,356,76,11,6,0,0,0,0
42880,30046,8584,9577,6684,1754,337,81,12,2,0,0,0,0
42890,30031,8485,9760,6615,1799,308,65,11,3,0,0,0,0
42900,30076,8490,9632,6706,1764,324,68,15,2,0,0,0,0
42910,30009,8547,9702,6676,1730,323,73,12,4,1,0,0,0
42920,30003,8604,9651,6642,1745,347,70,10,5,0,0,0,0
42930,30000,8562,9718,6642,1734,330,72,17,2,0,0,0,0
42940,30037,8549,9636,6715,1704,340,78,17,1,0,0,0,0
42950,30094,8474,9664,6639,1776,342,75,11,1,1,0,0,0
42960,30003,8500,9823,6603,1736,319,72,18,2,1,0,0,0
42970,29981,8632,9637,6660,1744,338,72,11,2,0,0,0,0
42980,30069,8512,9657,6641,1763,351,68,15,1,0,0,0,0
42990,30076,8481,9685,6640,1774,334,73,10,4,0,0,0,0
43000,30126,8445,9629,6670,1789,320,80,16,2,0,0,0,0
43010,30090,8455,9647,6719,1763,321,63,16,3,0,0,0,0
43020,30067,8486,9691,6662,1732,357,66,14,2,0,0,0,0
43030,30043,8538,9672,6654,1735,342,74,14,4,1,0,0,0
43040,30058,8511,9669,6666,1739,351,64,17,2,0,0,0,0
43050,30123,8397,9674,6732,1724,341,71,11,4,0,0,0,0
43060,30038,8491,9731,6667,1735,331,65,14,5,0,0,0,0
43070,30052,8530,9639,6687,1736,354,63,12,4,0,0,0,0
43080,30045,8528,9685,6633,1770,322,71,20,3,0,0,0,0
43090,30013,8562,9684,6645,1760,325,72,13,3,0,0,0,0
43100,29977,8631,9620,6676,1796,291,67,15,4,0,0,0,0
43110,30016,8578,9643,6642,1816,295,65,18,4,0,0,0,0
43120,30067,8490,9652,6715,1739,319,79,15,1,0,0,0,0
43130,29984,8629,9608,6707,1737,328,69,11,4,0,0,0,0
43140,29950,8655,9656,6673,1740,308,77,15,3,0,0,0,0
43150,30024,8493,9737,6711,1704,309,82,12,5,0,0,0,0
43160,29935,8658,9668,6695,1721,309,71,18,1,1,0,0,0
43170,29970,8558,9770,6670,1690,324,80,12,2,1,0,0,0
43180,29947,8624,9715,6670,1703,328,74,12,3,1,0,0,0
43190,29939,8614,9777,6599,1740,313,80,13,2,0,0,0,0
43200,30033,8501,9728,6634,1794,297,77,10,2,1,0,0,0
43210,29995,8520,9792,6615,1752,316,72,12,3,0,0,0,0
43220,30057,8485,9713,6657,1735,337,82,10,1,0,0,0,0
43230,30056,8447,9720,6729,1720,320,74,9,2,0,0,0,0
43240,29987,8559,9767,6613,1721,332,86,11,1,0,0,0,0
43250,30044,8575,9570,6733,1728,329,81,16,1,0,0,0,0
43260,30073,8473,9640,6775,1692,330,79,13,2,0,0,0,0
43270,29994,8597,9716,6599,1725,349,78,15,3,1,0,0,0
43280,29993,8574,9710,6667,1712,317,85,14,4,1,0,0,0
43290,30054,8501,9704,6640,1756,327,79,13,3,0,0,0,0
43300,29996,8545,9737,6637,1777,297,66,18,4,0,0,0,0
43310,29999,8563,9695,6679,1727,330,62,19,3,0,0,0,0
43320,29965,8671,9610,6657,1776,302,75,17,4,0,0,0,0
43330,30005,8570,9660,6663,1805,292,62,14,6,0,0,0,0
43340,30033,8501,9708,6677,1776,291,71,17,2,1,0,0,0
43350,29997,8581,9684,6631,1793,304,70,13,4,0,0,0,0
43360,29995,8570,9663,6717,1726,328,63,12,3,0,0,0,0
43370,30087,8455,9634,6751,1744,327,66,11,1,1,0,0,0
43380,30015,8526,9689,6713,1735,320,65,9,4,1,0,0,0
43390,29987,8594,9659,6704,1716,330,73,11,3,0,0,0,0
43400,29990,8599,9667,6656,1754,325,70,13,3,0,0,0,0
43410,29989,8553,9747,6647,1733,312,78,16,1,1,0,0,0
43420,29891,8720,9689,6649,1713,329,68,17,1,0,0,0,0
43430,29940,8645,9685,6680,1732,297,81,14,2,1,0,0,0
43440,29968,8617,9691,6656,1735,306,91,11,1,1,0,0,0
43450,29952,8637,9676,6660,1746,325,70,9,2,0,0,0,0
43460,29952,8647,9616,6754,1712,306,76,10,4,0,0,0,0
43470,29954,8681,9586,6721,1728,311,79,16,1,0,0,0,0
43480,30020,8553,9680,6644,1776,316,69,18,1,0,0,0,0
43490,30006,8599,9642,6659,1749,327,80,14,1,0,0,0,0
43500,30014,8549,9671,6728,1686,340,69,16,4,0,0,0,0
43510,30019,8549,9660,6701,1740,325,64,16,3,0,0,0,0
43520,30047,8568,9529,6815,1693,337,68,19,1,0,0,0,0
43530,30028,8582,9582,6744,1719,329,75,16,2,0,0,0,0
43540,30064,8543,9588,6721,1714,365,63,16,3,0,0,0,0
43550,30015,8577,9657,6647,1751,361,52,13,3,1,0,0,0
43560,29998,8620,9605,6692,1744,333,67,17,0,1,0,0,0
43570,30022,8604,9597,6673,1753,341,68,18,0,1,0,0,0
43580,30030,8559,9638,6684,1749,333,63,18,2,1,0,0,0
43590,30026,8540,9659,6696,1752,324,60,18,1,1,0,0,0
43600,30063,8562,9554,6713,1762,335,73,13,2,0,0,0,0
43610,30052,8514,9646,6696,1759,335,54,20,1,0,0,0,0
43620,30075,8491,9600,6750,1773,303,67,17,1,0,0,0,0
43630,30018,8553,9696,6640,1739,347,69,13,2,0,0,0,0
43640,30088,8458,9675,6702,1720,346,67,18,2,1,0,0,0
43650,30095,8437,9727,6630,1753,348,67,19,0,1,0,0,0
43660,30118,8406,9671,6720,1744,331,72,14,1,0,0,0,0
43670,30044,8514,9678,6662,1769,329,68,12,1,0,0,0,0
43680,30057,8455,9772,6590,1812,306,67,16,2,0,0,0,0
43690,30047,8541,9648,6666,1738,352,68,14,3,0,0,0,0
43700,30076,8447,9712,6680,1750,324,72,14,2,0,0,0,0
43710,30030,8513,9707,6674,1748,314,73,16,2,0,0,0,0
43720,30065,8498,9691,6625,1782,322,75,18,1,0,0,0,0
43730,30010,8541,9679,6693,1768,306,65,14,0,1,0,0,0
43740,30010,8553,9667,6712,1731,309,81,13,1,0,0,0,0
43750,30069,8444,9762,6615,1770,335,68,11,3,0,0,0,0
43760,30082,8463,9698,6645,1771,324,81,11,2,0,0,0,0
43770,30048,8544,9637,6664,1765,329,72,15,2,1,0,0,0
43780,30033,8560,9641,6684,1720,353,67,16,3,0,0,0,0
43790,30039,8547,9634,6719,1694,357,67,19,0,1,0,0,0
43800,30041,8521,9696,6634,1761,347,59,15,3,0,0,0,0
43810,30012,8568,9700,6641,1707,358,70,20,1,0,0,0,0
43820,30038,8575,9614,6685,1712,366,70,15,2,0,0,0,0
43830,30034,8581,9643,6635,1730,355,84,14,1,0,0,0,0
43840,30031,8540,9658,6692,1742,334,56,21,3,0,0,0,0
43850,30089,8476,9625,6740,1717,343,66,18,1,2,0,0,0
43860,30012,8563,9689,6636,1765,326,64,22,0,0,0,0,0
43870,29993,8595,9702,6600,1756,353,59,17,2,0,0,0,0
43880,30012,8580,9667,6656,1725,346,73,17,1,0,0,0,0
43890,30034,8511,9695,6691,1726,343,59,15,2,1,0,0,0
43900,30070,8458,9726,6653,1760,314,77,16,3,0,0,0,0
43910,30031,8599,9622,6618,1771,346,70,15,4,1,0,0,0
43920,30013,8568,9703,6613,1749,346,62,19,3,1,0,0,0
43930,30067,8467,9681,6726,1719,338,56,16,7,0,0,0,0
43940,30078,8422,9698,6765,1717,316,59,15,6,1,0,0,0
43950,30022,8457,9778,6737,1683,306,72,17,5,0,0,0,0
43960,30024,8522,9733,6641,1743,315,77,19,3,0,0,0,0
43970,30065,8433,9793,6646,1693,355,73,17,2,0,0,0,0
43980,30089,8427,9705,6721,1708,334,79,11,3,0,0,0,0
43990,30086,8416,9753,6681,1715,327,80,15,4,0,0,0,0
44000,30060,8466,9731,6695,1675,354,81,13,1,1,0,0,0
44010,29983,8579,9736,6632,1717,341,69,18,1,1,0,0,0
44020,30033,8522,9741,6619,1718,340,87,14,3,0,0,0,0
44030,30040,8556,9652,6653,1737,348,71,17,2,1,0,0,0
44040,30056,8494,9677,6710,1707,348,66,17,2,0,0,0,0
44050,30053,8455,9743,6716,1672,349,70,17,2,0,0,0,0
44060,30062,8485,9734,6628,1716,359,72,19,2,0,0,0,0
44070,30056,8491,9675,6713,1735,314,67,24,1,1,0,0,0
44080,30074,8423,9753,6687,1734,304,86,14,1,1,0,0,0
44090,30094,8442,9712,6648,1761,323,75,19,2,1,0,0,0
44100,30034,8525,9698,6650,1754,324,79,9,3,1,0,0,0
44110,30084,8521,9624,6635,1780,338,74,20,0,1,0,0,0
44120,30068,8527,9640,6665,1732,344,85,12,3,1,0,0,0
44130,30050,8508,9701,6674,1692,359,73,17,2,1,0,0,0
44140,30071,8499,9646,6694,1742,338,67,17,2,1,0,0,0
44150,30066,8458,9749,6618,1777,315,76,16,2,0,0,0,0
44160,30040,8477,9743,6674,1725,333,71,12,1,1,0,0,0
44170,30009,8488,9794,6678,1686,323,87,11,0,1,0,0,0
44180,30014,8498,9752,6700,1696,324,82,10,0,1,0,0,0
44190,30075,8462,9709,6653,1762,325,74,15,2,0,0,0,0
44200,30090,8383,9840,6584,1753,329,82,15,1,0,0,0,0
44210,30075,8457,9721,6681,1702,343,77,18,3,0,0,0,0
44220,30034,8549,9672,6640,1757,330,81,12,2,0,0,0,0
44230,30087,8488,9654,6644,1781,334,70,17,2,0,0,0,0
44240,30098,8492,9557,6786,1714,338,78,13,1,0,0,0,0
44250,30098,8517,9544,6718,1780,338,68,12,2,0,0,0,0
44260,30122,8452,9629,6669,1765,352,78,8,2,0,0,0,0
44270,30098,8534,9570,6652,1768,368,75,11,1,0,0,0,0
44280,30050,8536,9623,6704,1740,334,80,8,1,1,0,0,0
44290,30084,8540,9580,6676,1732,381,74,8,2,0,0,0,0
44300,30108,8464,9543,6842,1696,345,62,16,1,0,0,0,0
44310,30082,8476,9636,6717,1754,326,71,14,1,0,0,0,0
44320,30102,8475,9589,6750,1747,316,82,14,2,0,0,0,0
44330,30112,8477,9610,6650,1808,336,71,12,1,0,0,0,0
44340,30091,8469,9659,6681,1751,335,73,14,4,0,0,0,0
44350,29940,8668,9696,6600,1751,337,69,14,2,0,0,0,0
44360,30054,8463,9702,6722,1737,314,70,14,1,0,0,0,0
44370,30042,8491,9681,6743,1709,324,72,13,2,0,0,0,0
44380,30074,8458,9690,6697,1733,348,64,12,1,0,0,0,0
44390,30105,8459,9623,6705,1769,330,73,11,2,0,0,0,0
44400,30083,8485,9610,6727,1759,335,68,8,2,0,0,0,0
44410,30082,8467,9654,6699,1762,338,60,13,2,0,0,0,0
44420,30038,8497,9677,6730,1731,329,60,13,2,0,0,0,0
44430,30025,8563,9588,6784,1697,343,60,14,2,1,0,0,0
44440,30103,8461,9639,6696,1752,333,77,13,3,0,0,0,0
44450,30093,8470,9642,6717,1716,345,76,17,1,0,0,0,0
44460,30053,8509,9693,6648,1729,363,70,9,3,0,0,0,0
44470,30186,8277,9747,6676,1775,336,65,12,3,0,0,0,0
44480,30071,8445,9677,6782,1675,348,64,13,1,1,0,0,0
44490,30078,8451,9704,6683,1728,360,54,19,0,0,0,0,0
44500,29998,8520,9809,6573,1757,342,65,12,1,0,0,0,0
44510,30046,8487,9705,6690,1731,338,65,14,1,0,0,0,0
44520,30030,8564,9658,6631,1768,341,69,15,1,0,0,0,0
44530,30059,8474,9684,6708,1736,341,63,12,0,0,0,0,0
44540,29976,8595,9667,6727,1699,327,70,12,4,0,0,0,0
44550,30000,8517,9735,6725,1681,337,70,11,0,1,0,0,0
44560,30056,8478,9670,6741,1724,328,64,12,4,0,0,0,0
44570,30053,8499,9688,6677,1727,350,70,11,2,0,0,0,0
44580,30015,8527,9729,6632,1769,330,57,16,2,0,0,0,0
44590,30024,8415,9857,6669,1721,307,67,16,1,0,0,0,0
44600,30018,8497,9772,6643,1741,312,78,13,3,0,0,0,0
44610,29968,8587,9769,6597,1738,322,75,19,2,0,0,0,0
44620,30068,8377,9848,6634,1756,304,74,14,2,0,0,0,0
44630,30007,8539,9723,6636,1774,316,67,14,1,0,0,0,0
44640,30019,8439,9809,6699,1724,308,67,11,1,0,0,0,0
44650,29993,8532,9719,6709,1727,321,66,9,1,0,0,0,0
44660,29974,8535,9808,6624,1723,334,63,14,2,0,0,0,0
44670,30032,8494,9768,6619,1745,324,79,12,4,0,0,0,0
44680,29955,8578,9741,6690,1725,304,63,19,2,0,0,0,0
