iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
64040,21883,6667,5508,2898,1515,722,304,155,53,21,13,4,0,0,0,0,0,0,0
64050,21866,6738,5461,2916,1486,679,335,150,82,24,3,2,1,0,0,0,0,0,0
64060,21901,6723,5418,2943,1460,698,335,161,62,30,10,2,0,0,0,0,0,0,0
64070,21787,6923,5400,2809,1519,712,356,141,51,31,8,5,1,0,0,0,0,0,0
64080,21868,6819,5356,2930,1446,727,356,128,70,27,12,3,0,0,0,1,0,0,0
64090,21900,6664,5432,2955,1572,662,314,147,61,23,4,5,3,1,0,0,0,0,0
64100,21897,6719,5460,2908,1444,719,337,162,49,31,12,1,2,1,1,0,0,0,0
64110,21955,6714,5324,2959,1479,722,329,150,64,35,6,5,1,0,0,0,0,0,0
64120,21892,6706,5440,2947,1479,679,348,157,61,21,7,3,1,2,0,0,0,0,0
64130,21874,6786,5420,2867,1486,710,346,157,52,31,10,0,2,0,2,0,0,0,0
64140,21948,6697,5384,2952,1432,744,324,151,64,24,14,5,2,2,0,0,0,0,0
64150,21826,6801,5443,2986,1426,645,339,155,69,39,8,5,1,0,0,0,0,0,0
64160,21920,6700,5371,2985,1479,719,324,135,60,38,9,2,1,0,0,0,0,0,0
64170,21834,6802,5456,2883,1467,700,340,163,65,21,10,2,0,0,0,0,0,0,0
64180,21877,6756,5470,2888,1428,716,347,149,69,24,14,4,0,0,1,0,0,0,0
64190,21880,6832,5314,2942,1467,698,361,131,74,23,15,5,1,0,0,0,0,0,0
64200,21895,6718,5413,2961,1472,693,337,144,70,30,8,1,1,0,0,0,0,0,0
64210,21977,6727,5337,2865,1505,739,325,149,65,33,12,6,3,0,0,0,0,0,0
64220,21975,6728,5300,2919,1511,706,331,164,65,22,13,7,1,1,0,0,0,0,0
64230,21877,6753,5355,3026,1458,699,331,140,65,18,12,5,1,2,1,0,0,0,0
64240,21813,6823,5442,2911,1489,686,319,152,68,21,10,4,4,0,1,0,0,0,0
64250,21950,6677,5396,2925,1511,696,338,141,61,24,17,3,1,2,0,1,0,0,0
64260,21786,6832,5484,2917,1418,737,309,146,80,25,7,0,2,0,0,0,0,0,0
64270,21793,6849,5468,2874,1455,727,336,143,52,24,17,2,0,2,1,0,0,0,0
64280,21912,6713,5399,2959,1445,726,336,150,66,28,4,3,1,0,1,0,0,0,0
64290,21949,6617,5400,3023,1476,719,321,129,72,22,12,1,2,0,0,0,0,0,0
64300,21855,6744,5437,2920,1504,731,325,134,56,21,8,7,1,0,0,0,0,0,0
64310,21834,6727,5526,2914,1465,720,298,160,60,24,9,4,2,0,0,0,0,0,0
64320,21882,6682,5586,2801,1477,712,364,139,58,28,10,3,1,0,0,0,0,0,0
64330,21947,6671,5410,2923,1471,734,347,136,66,22,8,7,1,0,0,0,0,0,0
64340,21903,6771,5353,2920,1483,739,323,137,68,28,12,6,0,0,0,0,0,0,0
64350,21899,6785,5362,2918,1463,707,353,141,72,27,11,2,2,1,0,0,0,0,0
64360,21840,6828,5491,2788,1493,688,342,156,67,34,8,6,1,1,0,0,0,0,0
64370,21998,6703,5298,2939,1476,721,336,152,73,27,14,2,3,1,0,0,0,0,0
64380,22025,6633,5275,3011,1502,690,348,154,64,25,13,1,1,1,0,0,0,0,0
64390,21972,6706,5310,2927,1525,729,312,153,67,21,12,7,0,2,0,0,0,0,0
64400,21948,6734,5327,2936,1501,681,356,143,72,30,11,3,1,0,0,0,0,0,0
64410,21962,6718,5349,2903,1476,723,362,142,59,32,15,1,1,0,0,0,0,0,0
64420,21955,6673,5384,2944,1487,729,320,139,61,30,12,6,0,2,1,0,0,0,0
64430,21952,6598,5469,2936,1502,707,351,139,48,27,8,4,1,0,1,0,0,0,0
64440,21924,6782,5307,2904,1510,723,338,152,59,29,11,3,1,0,0,0,0,0,0
64450,21943,6750,5371,2854,1475,737,352,152,74,24,7,0,3,0,1,0,0,0,0
64460,21933,6667,5357,3017,1510,697,321,132,69,26,7,4,3,0,0,0,0,0,0
64470,21909,6762,5326,2936,1528,691,343,145,69,21,6,5,1,1,0,0,0,0,0
64480,21908,6709,5428,2929,1498,668,339,149,77,22,11,3,1,1,0,0,0,0,0
64490,21898,6778,5385,2883,1495,699,340,159,62,25,15,2,1,1,0,0,0,0,0
64500,21847,6785,5448,2902,1452,711,357,147,53,26,5,6,4,0,0,0,0,0,0
64510,21857,6751,5498,2855,1484,714,345,132,65,23,7,10,2,0,0,0,0,0,0
64520,21729,6949,5429,2933,1399,744,298,156,56,24,18,4,2,0,1,1,0,0,0
64530,21820,6847,5429,2883,1472,693,338,156,60,22,16,6,1,0,0,0,0,0,0
64540,21916,6717,5404,2897,1524,711,316,144,70,30,12,2,0,0,0,0,0,0,0
64550,21827,6720,5517,2906,1518,729,298,137,47,22,10,11,1,0,0,0,0,0,0
64560,21935,6681,5399,2961,1481,700,325,149,69,25,13,3,2,0,0,0,0,0,0
64570,22039,6571,5410,2912,1476,722,356,148,68,26,13,2,0,0,0,0,0,0,0
64580,21874,6768,5421,2906,1454,750,319,141,67,22,17,4,0,0,0,0,0,0,0
64590,21904,6690,5461,2962,1426,684,359,155,58,29,11,2,1,1,0,0,0,0,0
64600,21862,6722,5474,2950,1450,704,332,141,68,28,5,6,1,0,0,0,0,0,0
64610,21944,6685,5374,2933,1522,714,317,144,65,33,6,6,0,0,0,0,0,0,0
64620,21877,6761,5394,2915,1492,717,345,150,64,19,7,1,1,0,0,0,0,0,0
64630,21830,6805,5383,2970,1500,689,330,122,62,38,9,5,0,0,0,0,0,0,0
64640,21858,6807,5316,3016,1437,735,337,146,52,24,11,1,3,0,0,0,0,0,0
64650,21824,6794,5403,2947,1506,721,324,125,58,25,11,5,0,0,0,0,0,0,0
64660,21863,6746,5428,2942,1508,671,342,133,73,22,7,5,1,2,0,0,0,0,0
64670,21822,6787,5485,2901,1433,736,338,138,68,24,6,3,2,0,0,0,0,0,0
64680,21815,6768,5525,2891,1466,699,333,141,68,20,9,6,0,1,0,1,0,0,0
64690,21978,6656,5415,2886,1483,715,337,173,62,24,9,4,0,1,0,0,0,0,0
64700,21850,6795,5441,2875,1499,699,333,139,62,32,10,4,2,1,1,0,0,0,0
64710,21905,6725,5420,2902,1501,706,333,143,60,28,14,5,1,0,0,0,0,0,0
64720,21951,6703,5424,2881,1452,712,351,151,67,36,9,4,2,0,0,0,0,0,0
64730,21900,6718,5427,2885,1522,715,340,139,60,20,12,3,0,1,1,0,0,0,0
64740,21943,6712,5352,2949,1462,711,375,144,53,29,10,2,1,0,0,0,0,0,0
64750,21870,6771,5452,2851,1526,669,332,156,78,26,9,2,1,0,0,0,0,0,0
64760,21954,6711,5352,2924,1492,691,353,161,70,26,7,0,2,0,0,0,0,0,0
64770,21860,6795,5419,2853,1518,732,316,143,67,27,8,1,1,2,1,0,0,0,0
64780,21891,6739,5476,2855,1457,734,327,152,67,29,11,4,1,0,0,0,0,0,0
64790,21876,6870,5260,2947,1467,720,338,170,56,24,7,5,2,1,0,0,0,0,0
64800,21914,6699,5441,2893,1514,716,306,136,78,32,9,3,2,0,0,0,0,0,0
64810,21874,6730,5497,2857,1491,703,323,163,76,16,7,5,0,1,0,0,0,0,0
64820,21921,6702,5409,2989,1415,699,353,146,58,25,15,10,1,0,0,0,0,0,0
64830,21946,6701,5379,2920,1486,724,312,172,63,25,10,5,0,0,0,0,0,0,0
64840,21901,6731,5436,2875,1478,734,336,160,54,22,11,3,2,0,0,0,0,0,0
64850,21898,6734,5418,2968,1441,680,321,160,75,27,16,4,1,0,0,0,0,0,0
64860,21933,6635,5385,3022,1527,650,358,146,59,13,12,1,2,0,0,0,0,0,0
64870,21966,6643,5338,3003,1499,723,332,149,61,16,9,2,1,1,0,0,0,0,0
64880,21932,6686,5387,2971,1486,694,327,155,66,22,11,0,5,1,0,0,0,0,0
64890,21833,6723,5501,2962,1433,745,316,127,64,23,10,3,2,0,1,0,0,0,0
64900,21990,6595,5461,2862,1533,723,344,125,65,25,12,7,1,0,0,0,0,0,0
64910,21950,6664,5444,2876,1503,729,310,158,71,19,11,5,3,0,0,0,0,0,0
64920,21898,6683,5471,2915,1475,753,317,120,62,32,10,3,3,1,0,0,0,0,0
64930,21883,6727,5445,2943,1467,674,334,170,53,34,10,2,0,1,0,0,0,0,0
64940,21838,6808,5448,2841,1530,706,320,148,59,25,12,4,3,1,0,0,0,0,0
64950,21897,6717,5408,2951,1489,721,319,130,60,30,11,8,2,0,0,0,0,0,0
64960,21858,6691,5592,2865,1424,729,343,134,54,36,9,6,2,0,0,0,0,0,0
64970,21923,6745,5345,2913,1498,723,360,138,63,24,8,2,0,0,1,0,0,0,0
64980,21898,6716,5351,3020,1482,714,319,144,61,27,7,4,0,0,0,0,0,0,0
64990,21820,6782,5486,2918,1433,731,323,151,55,31,9,4,0,0,0,0,0,0,0
65000,21838,6822,5410,2889,1470,757,314,134,65,23,13,7,0,1,0,0,0,0,0
65010,21897,6762,5372,2947,1473,694,354,128,64,29,14,7,2,0,0,0,0,0,0
65020,21983,6662,5315,2990,1495,705,338,158,53,27,13,3,1,0,0,0,0,0,0
65030,21965,6712,5389,2850,1517,696,343,149,73,29,14,4,1,1,0,0,0,0,0
65040,21863,6722,5472,2902,1518,697,327,139,63,29,7,4,0,0,0,0,0,0,0
65050,21767,6885,5413,2934,1465,724,307,140,67,25,11,4,0,1,0,0,0,0,0
65060,21830,6906,5276,2944,1494,717,324,140,65,30,12,4,0,0,1,0,0,0,0
65070,21908,6687,5481,2928,1460,694,303,160,71,29,14,5,1,2,0,0,0,0,0
65080,21899,6701,5431,2960,1471,705,319,156,55,29,9,5,1,1,1,0,0,0,0
65090,21971,6676,5372,2913,1477,749,324,152,74,26,4,3,2,0,0,0,0,0,0
65100,21921,6737,5339,2914,1545,733,302,150,63,25,8,4,0,2,0,0,0,0,0
65110,21972,6603,5399,2992,1524,688,308,152,58,31,7,5,2,2,0,0,0,0,0
65120,21840,6715,5453,3049,1418,704,314,152,68,19,5,4,1,0,1,0,0,0,0
65130,21932,6761,5279,2920,1506,786,343,123,62,20,8,2,0,1,0,0,0,0,0
65140,21849,6834,5348,2924,1502,717,312,149,65,26,10,5,2,0,0,0,0,0,0
65150,21836,6826,5374,2936,1478,731,309,151,57,30,9,5,1,0,0,0,0,0,0
65160,21937,6733,5329,2980,1454,715,334,148,70,22,11,7,3,0,0,0,0,0,0
65170,21921,6728,5430,2846,1509,708,346,141,70,31,7,3,3,0,0,0,0,0,0
65180,21964,6716,5312,2954,1472,736,322,159,62,34,7,4,1,0,0,0,0,0,0
65190,21963,6707,5335,2939,1522,679,331,139,75,35,12,2,3,0,1,0,0,0,0
65200,21945,6724,5329,2991,1446,706,343,142,65,32,9,8,3,0,0,0,0,0,0
65210,21890,6774,5396,2870,1516,713,313,158,80,20,10,2,1,0,0,0,0,0,0
65220,21989,6731,5265,2943,1485,720,332,167,70,26,11,1,2,1,0,0,0,0,0
65230,21927,6779,5326,2890,1507,714,334,158,62,33,7,3,2,0,1,0,0,0,0
65240,21914,6732,5409,2957,1429,705,324,144,74,28,18,4,4,1,0,0,0,0,0
65250,21930,6723,5377,2951,1478,669,336,161,69,32,15,1,1,0,0,0,0,0,0
65260,21912,6776,5372,2863,1480,746,338,153,67,23,5,5,2,1,0,0,0,0,0
65270,22001,6608,5437,2892,1492,727,320,148,74,23,10,6,4,1,0,0,0,0,0
65280,21940,6679,5436,2926,1454,711,339,142,68,23,16,6,2,0,1,0,0,0,0
65290,21986,6658,5408,2880,1469,762,324,130,69,38,16,1,2,0,0,0,0,0,0
65300,21961,6674,5403,2934,1442,749,310,147,75,34,7,3,2,2,0,0,0,0,0
65310,21969,6708,5355,2899,1501,716,327,144,78,22,17,4,2,0,1,0,0,0,0
65320,21852,6840,5418,2847,1475,708,336,150,64,29,19,3,2,0,0,0,0,0,0
65330,21802,6864,5448,2854,1494,691,328,146,68,31,13,2,1,1,0,0,0,0,0
65340,21866,6728,5444,2978,1488,660,306,148,80,30,10,3,1,0,1,0,0,0,0
65350,21883,6766,5387,2915,1475,733,349,136,59,30,5,5,0,0,0,0,0,0,0
65360,21906,6753,5433,2854,1487,686,347,166,74,26,8,2,1,0,0,0,0,0,0
65370,21888,6888,5277,2861,1472,742,350,153,76,23,10,2,1,0,0,0,0,0,0
65380,21959,6673,5415,2870,1517,720,324,166,55,29,13,1,0,0,1,0,0,0,0
65390,21862,6794,5430,2934,1423,684,326,172,71,32,7,7,1,0,0,0,0,0,0
65400,21894,6736,5470,2892,1435,710,326,158,76,35,6,4,1,0,0,0,0,0,0
65410,21813,6775,5474,2979,1436,693,318,150,53,37,10,3,1,0,1,0,0,0,0
65420,21890,6714,5450,2906,1502,697,332,152,63,21,8,7,1,0,0,0,0,0,0
65430,21783,6833,5401,2976,1496,698,315,152,57,27,2,3,0,0,0,0,0,0,0
65440,21855,6742,5407,2974,1511,696,329,126,62,29,6,4,2,0,0,0,0,0,0
65450,21827,6829,5348,3004,1476,678,324,145,69,33,7,2,1,0,0,0,0,0,0
65460,21876,6808,5360,2912,1495,691,342,150,61,36,6,5,0,0,0,1,0,0,0
65470,21813,6794,5481,2944,1411,731,299,159,65,34,9,3,0,0,0,0,0,0,0
65480,21918,6677,5408,3000,1474,666,346,145,69,26,10,2,1,1,0,0,0,0,0
65490,21913,6735,5363,2969,1451,727,332,143,67,29,10,3,0,1,0,0,0,0,0
65500,21976,6647,5369,2936,1499,731,348,144,53,27,9,3,0,1,0,0,0,0,0
65510,21908,6744,5343,2996,1463,682,351,150,69,23,7,6,1,0,0,0,0,0,0
65520,21876,6761,5415,2900,1494,719,324,154,62,23,9,6,0,0,0,0,0,0,0
65530,21872,6786,5363,2973,1469,666,350,162,63,25,11,3,0,0,0,0,0,0,0
65540,21892,6790,5315,2957,1494,689,354,157,62,21,10,1,1,0,0,0,0,0,0
65550,21790,6853,5439,2909,1473,699,330,146,63,25,11,3,2,0,0,0,0,0,0
65560,21869,6726,5443,2926,1482,727,333,150,55,21,8,3,0,0,0,0,0,0,0
65570,21860,6776,5446,2864,1485,725,333,164,55,23,8,3,1,0,0,0,0,0,0
65580,21896,6780,5389,2876,1513,693,327,146,73,32,14,4,0,0,0,0,0,0,0
65590,21805,6803,5472,2910,1479,712,304,158,58,27,13,1,1,0,0,0,0,0,0
65600,21819,6783,5537,2867,1469,674,318,153,66,43,10,3,1,0,0,0,0,0,0
65610,21864,6758,5444,2912,1479,722,307,135,78,26,12,3,2,1,0,0,0,0,0
65620,21883,6797,5377,2927,1451,688,355,150,71,27,14,1,1,1,0,0,0,0,0
65630,21967,6626,5446,2887,1564,654,334,156,66,25,12,4,1,1,0,0,0,0,0
65640,21967,6673,5356,2967,1487,713,316,144,68,33,12,6,0,1,0,0,0,0,0
65650,21976,6667,5375,2917,1495,733,326,141,59,28,23,3,0,0,0,0,0,0,0
65660,21905,6648,5474,2963,1463,707,330,168,58,21,4,2,0,0,0,0,0,0,0
65670,21880,6714,5431,2918,1525,719,323,133,65,27,5,2,0,0,1,0,0,0,0
65680,21898,6704,5395,2953,1527,698,338,142,50,19,12,5,2,0,0,0,0,0,0
65690,21962,6582,5433,2980,1531,681,339,137,61,27,9,0,1,0,0,0,0,0,0
65700,21927,6727,5355,2962,1443,724,352,151,72,19,9,2,0,0,0,0,0,0,0
65710,21924,6720,5369,2911,1499,741,331,166,49,22,8,3,0,0,0,0,0,0,0
65720,21896,6711,5433,2939,1458,739,324,139,60,26,10,6,1,1,0,0,0,0,0
65730,21913,6655,5461,2992,1416,744,320,131,59,32,13,5,2,0,0,0,0,0,0
65740,21923,6631,5430,3008,1483,715,312,144,61,17,11,7,0,1,0,0,0,0,0
65750,21890,6765,5374,2919,1488,745,321,126,72,27,8,7,1,0,0,0,0,0,0
65760,21906,6756,5435,2893,1413,716,355,150,75,25,10,7,2,0,0,0,0,0,0
65770,21965,6679,5328,2998,1486,675,357,143,70,33,6,1,2,0,0,0,0,0,0
65780,21917,6688,5378,3019,1459,713,316,149,62,23,14,3,0,2,0,0,0,0,0
65790,21884,6700,5421,2992,1489,684,335,134,59,25,17,2,1,0,0,0,0,0,0
65800,21897,6746,5352,2937,1527,695,362,136,60,22,6,1,1,0,1,0,0,0,0
65810,21938,6696,5316,3029,1479,710,332,137,68,25,5,4,4,0,0,0,0,0,0
65820,21829,6795,5419,2960,1479,687,315,150,68,26,7,6,1,1,0,0,0,0,0
65830,21927,6718,5367,2939,1486,692,377,141,58,28,7,2,0,1,0,0,0,0,0
65840,21978,6606,5444,2933,1474,722,339,138,65,27,10,3,4,0,0,0,0,0,0
65850,21953,6648,5459,2845,1538,718,339,142,61,23,10,7,0,0,0,0,0,0,0
65860,21833,6857,5351,2933,1470,719,317,159,63,26,9,5,1,0,0,0,0,0,0
65870,21840,6795,5461,2888,1453,687,386,133,59,23,13,3,1,0,1,0,0,0,0
65880,21854,6744,5459,2928,1461,712,336,167,47,26,4,3,1,1,0,0,0,0,0
65890,21808,6828,5453,2908,1446,692,365,144,65,23,7,3,0,1,0,0,0,0,0
65900,21950,6655,5406,2942,1490,706,343,153,66,21,8,2,1,0,0,0,0,0,0
65910,21794,6770,5549,2883,1488,699,318,140,54,32,9,6,0,0,0,1,0,0,0
65920,21927,6613,5438,2981,1505,743,329,106,64,25,9,3,0,0,0,0,0,0,0
65930,21830,6767,5428,3006,1435,706,323,144,63,29,11,1,0,0,0,0,0,0,0
65940,21849,6701,5533,2927,1466,678,344,137,68,27,12,1,0,0,0,0,0,0,0
65950,21916,6761,5405,2883,1463,712,329,146,65,40,19,3,1,0,0,0,0,0,0
65960,21953,6671,5414,2882,1529,708,321,159,71,20,11,3,1,0,0,0,0,0,0
65970,21875,6804,5380,2876,1496,735,329,142,56,33,10,5,2,0,0,0,0,0,0
65980,21892,6764,5358,2977,1464,678,360,146,59,28,13,0,2,2,0,0,0,0,0
65990,21873,6793,5422,2867,1455,735,344,156,52,29,11,5,1,0,0,0,0,0,0
66000,21902,6732,5475,2836,1481,741,315,141,72,26,11,7,2,2,0,0,0,0,0
66010,21880,6732,5499,2880,1456,681,341,160,66,36,7,4,1,0,0,0,0,0,0
66020,21954,6712,5368,2926,1471,701,325,182,59,25,15,3,2,0,0,0,0,0,0
66030,21955,6656,5454,2898,1444,740,348,142,56,33,10,3,3,1,0,0,0,0,0
66040,21960,6727,5378,2882,1474,703,335,165,57,44,14,2,2,0,0,0,0,0,0
66050,21930,6716,5399,2886,1505,716,342,141,69,21,10,5,3,0,0,0,0,0,0
66060,21911,6725,5383,2949,1473,710,333,165,58,20,12,3,0,1,0,0,0,0,0
66070,21914,6742,5336,2980,1449,735,354,128,67,23,10,5,0,0,0,0,0,0,0
66080,21937,6643,5463,2937,1460,719,325,150,69,26,12,2,0,0,0,0,0,0,0
66090,21923,6716,5427,2907,1470,711,317,133,96,24,10,8,1,0,0,0,0,0,0
66100,21978,6674,5436,2826,1498,721,326,172,67,27,15,3,0,0,0,0,0,0,0
66110,21957,6657,5464,2855,1485,726,333,171,56,21,11,3,4,0,0,0,0,0,0
66120,21917,6668,5423,3016,1423,707,333,155,64,21,11,1,3,1,0,0,0,0,0
66130,21949,6662,5423,2892,1514,715,354,141,46,32,10,2,1,1,1,0,0,0,0
66140,21914,6687,5428,2965,1448,701,358,146,53,28,8,3,3,1,0,0,0,0,0
66150,21944,6730,5324,2947,1487,710,362,137,54,24,19,4,0,1,0,0,0,0,0
66160,21989,6664,5317,3000,1449,713,368,144,57,19,15,5,3,0,0,0,0,0,0
66170,21883,6725,5435,2913,1552,655,311,154,71,30,10,4,0,0,0,0,0,0,0
66180,21899,6787,5368,2907,1444,721,356,161,63,25,9,1,1,1,0,0,0,0,0
66190,21891,6738,5426,2871,1550,680,334,149,65,25,9,3,1,1,0,0,0,0,0
66200,21897,6741,5447,2901,1434,709,345,159,67,30,11,1,0,0,1,0,0,0,0
66210,21894,6688,5473,2886,1541,689,336,135,54,32,9,3,2,0,1,0,0,0,0
66220,21897,6762,5358,2969,1460,684,348,161,68,24,10,1,1,0,0,0,0,0,0
66230,21859,6794,5414,2863,1534,698,327,143,75,23,8,4,1,0,0,0,0,0,0
66240,21921,6721,5439,2870,1481,718,316,164,65,30,12,6,0,0,0,0,0,0,0
66250,21886,6754,5363,2978,1485,699,335,132,63,32,11,2,3,0,0,0,0,0,0
66260,21948,6677,5413,2933,1471,709,332,140,66,38,9,4,3,0,0,0,0,0,0
66270,21895,6793,5412,2871,1456,722,299,162,81,30,15,3,2,2,0,0,0,0,0
66280,21941,6726,5311,2938,1527,742,315,136,63,29,10,4,1,0,0,0,0,0,0
66290,21886,6807,5325,2946,1477,713,333,147,69,20,13,2,3,1,0,1,0,0,0
66300,21836,6769,5502,2848,1514,675,362,132,66,22,14,3,0,0,0,0,0,0,0
66310,21880,6756,5420,2940,1429,705,357,159,57,28,9,3,0,0,0,0,0,0,0
66320,21869,6789,5454,2876,1433,705,342,156,79,24,10,3,3,0,0,0,0,0,0
66330,21938,6648,5447,2911,1526,681,334,172,49,17,15,4,1,0,0,0,0,0,0
66340,21905,6696,5433,2942,1488,681,346,157,61,19,10,2,0,1,1,1,0,0,0
66350,21890,6758,5378,2915,1499,719,343,144,62,26,6,2,0,0,0,1,0,0,0
66360,21902,6651,5487,2959,1462,722,303,154,61,26,12,3,1,0,0,0,0,0,0
66370,21887,6734,5410,2908,1542,675,341,148,59,26,9,4,0,0,0,0,0,0,0
66380,21809,6864,5368,2905,1509,718,334,143,56,25,9,2,1,0,0,0,0,0,0
66390,21703,6904,5476,2905,1516,698,315,134,58,21,8,3,2,0,0,0,0,0,0
66400,21805,6771,5512,2900,1472,718,325,149,59,19,10,2,1,0,0,0,0,0,0
66410,21799,6810,5468,2887,1518,706,309,147,65,20,7,4,2,1,0,0,0,0,0
66420,21711,6892,5506,2941,1395,735,337,130,58,23,10,3,1,1,0,0,0,0,0
66430,21686,6838,5603,2906,1496,671,314,129,61,25,12,2,0,0,0,0,0,0,0
66440,21832,6803,5404,2993,1451,676,322,141,69,30,16,4,2,0,0,0,0,0,0
66450,21892,6773,5347,2947,1489,713,333,142,59,32,14,2,0,0,0,0,0,0,0
66460,21886,6730,5377,3005,1453,710,337,156,55,21,7,4,1,1,0,0,0,0,0
66470,21822,6753,5529,2881,1484,712,307,152,58,31,10,4,0,0,0,0,0,0,0
66480,21896,6703,5482,2944,1412,708,317,165,69,29,14,2,2,0,0,0,0,0,0
66490,22029,6588,5382,2969,1453,732,316,153,75,31,7,2,4,2,0,0,0,0,0
66500,21933,6739,5368,2929,1422,744,354,143,72,25,10,1,3,0,0,0,0,0,0
66510,21865,6807,5349,2956,1478,715,307,157,64,30,8,4,3,0,0,0,0,0,0
66520,21902,6768,5378,2900,1479,727,341,140,64,22,11,10,1,0,0,0,0,0,0
66530,21855,6751,5450,2942,1471,700,310,159,56,35,10,2,2,0,0,0,0,0,0
66540,21824,6804,5454,2914,1451,704,354,128,68,24,16,0,1,1,0,0,0,0,0
66550,21841,6718,5472,2980,1467,716,311,133,66,26,10,2,1,0,0,0,0,0,0
66560,21886,6743,5389,2928,1491,742,331,137,60,29,3,2,0,2,0,0,0,0,0
66570,21900,6698,5435,2968,1448,707,336,152,54,24,15,6,0,0,0,0,0,0,0
66580,21928,6731,5420,2836,1528,705,324,149,82,21,16,1,2,0,0,0,0,0,0
66590,21937,6702,5433,2918,1428,710,343,149,75,30,11,6,1,0,0,0,0,0,0
66600,21821,6882,5404,2858,1482,686,329,159,79,30,11,2,0,0,0,0,0,0,0
66610,21905,6751,5403,2912,1492,686,327,143,70,28,16,6,1,3,0,0,0,0,0
66620,21837,6790,5455,2943,1417,722,302,162,66,34,11,2,2,0,0,0,0,0,0
66630,21918,6685,5416,2960,1480,715,325,147,46,25,14,8,2,1,1,0,0,0,0
66640,21893,6826,5273,2976,1478,697,342,138,75,31,9,2,2,1,0,0,0,0,0
66650,21921,6713,5432,2889,1496,691,343,143,65,28,15,6,0,1,0,0,0,0,0
66660,21875,6793,5389,2898,1507,656,374,143,68,26,8,5,1,0,0,0,0,0,0
66670,21848,6799,5371,2972,1465,725,303,151,71,23,14,1,0,0,0,0,0,0,0
66680,21874,6751,5397,2968,1469,681,350,168,57,15,5,3,3,1,1,0,0,0,0
66690,21786,6835,5429,2948,1488,709,302,139,63,26,14,3,0,1,0,0,0,0,0
66700,21900,6776,5373,2916,1440,752,327,144,73,26,12,3,1,0,0,0,0,0,0
66710,21924,6700,5374,2977,1497,685,335,142,59,31,14,4,1,0,0,0,0,0,0
66720,21857,6786,5414,2945,1454,702,316,153,71,27,11,4,3,0,0,0,0,0,0
66730,21832,6718,5494,2967,1480,700,312,145,53,26,12,2,0,0,1,1,0,0,0
66740,21844,6763,5475,2909,1451,721,326,162,57,17,11,3,2,0,2,0,0,0,0
66750,21927,6719,5440,2846,1477,728,345,155,67,30,4,3,2,0,0,0,0,0,0
66760,21873,6774,5430,2898,1458,697,358,148,69,25,9,2,1,1,0,0,0,0,0
66770,21927,6708,5423,2920,1464,685,353,148,64,31,17,3,0,0,0,0,0,0,0
66780,21821,6866,5401,2903,1409,746,339,154,65,27,8,3,1,0,0,0,0,0,0
66790,21981,6753,5243,2979,1449,731,337,150,66,31,17,5,1,0,0,0,0,0,0
66800,21921,6731,5359,2930,1470,760,344,125,63,25,11,2,2,0,0,0,0,0,0
66810,21997,6621,5429,2888,1465,751,336,147,67,25,13,1,2,0,1,0,0,0,0
66820,21803,6851,5379,2898,1553,695,328,147,55,25,8,1,0,0,0,0,0,0,0
66830,21873,6757,5450,2867,1499,712,329,156,54,33,9,4,0,0,0,0,0,0,0
66840,21859,6801,5338,2955,1499,726,328,135,68,26,4,4,0,0,0,0,0,0,0
66850,21779,6853,5413,2975,1468,689,315,144,68,21,11,5,0,2,0,0,0,0,0
66860,21885,6770,5359,3011,1432,671,357,141,74,24,11,4,4,0,0,0,0,0,0
66870,21909,6699,5428,2933,1489,728,286,152,81,23,11,1,2,1,0,0,0,0,0
66880,21916,6725,5307,3025,1502,676,366,129,56,25,7,9,0,0,0,0,0,0,0
66890,21874,6742,5421,2911,1517,699,349,139,49,26,9,4,3,0,0,0,0,0,0
66900,21898,6750,5366,2952,1486,718,307,166,57,25,13,4,1,0,0,0,0,0,0
66910,21834,6755,5441,3014,1435,703,294,160,65,27,8,4,2,0,1,0,0,0,0
66920,21894,6743,5393,2919,1521,684,349,132,65,27,8,5,2,1,0,0,0,0,0
66930,21875,6670,5420,3044,1477,711,334,124,48,27,8,2,2,1,0,0,0,0,0
66940,21908,6781,5300,2911,1553,719,332,148,51,22,12,4,2,0,0,0,0,0,0
66950,21816,6765,5490,2944,1456,687,352,132,65,21,8,3,3,1,0,0,0,0,0
66960,21850,6740,5449,2965,1443,723,337,149,55,14,11,3,3,1,0,0,0,0,0
66970,21820,6799,5386,2973,1495,734,301,135,65,22,10,2,1,0,0,0,0,0,0
66980,21907,6732,5405,2912,1453,765,328,134,72,18,8,4,5,0,0,0,0,0,0
66990,21853,6762,5428,2926,1466,723,349,155,51,21,7,2,0,0,0,0,0,0,0
67000,21826,6823,5371,2982,1451,714,331,150,55,25,11,2,1,1,0,0,0,0,0
67010,21820,6796,5445,2961,1424,692,365,142,64,22,9,2,1,0,0,0,0,0,0
67020,21812,6832,5419,2901,1513,707,298,160,56,30,10,3,2,0,0,0,0,0,0
67030,21828,6838,5371,2933,1460,747,330,137,61,24,10,3,0,1,0,0,0,0,0
67040,21968,6652,5442,2883,1465,731,346,144,67,31,11,2,1,0,0,0,0,0,0
67050,21883,6741,5369,2966,1499,729,316,149,55,21,9,5,1,0,0,0,0,0,0
67060,21883,6808,5257,3031,1449,755,314,150,59,25,7,4,1,0,0,0,0,0,0
