iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-IREG,aggDist-SESSO,aggDist-ANASCI,aggDist-STUDIO,aggDist-PAR,aggDist-STACIV,aggDist-PERC,aggDist-CFDIC,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6,recDistortion-7,recDistortion-8
2140,1540808598325,17920,-5.752817946e+05,7526,472,145,282,73,127,277,88,31027,8444,270,2,0,0,0,0,0
2150,1540808602551,17814,-5.767971129e+05,7778,532,172,339,48,124,278,57,30693,8774,274,2,0,0,0,0,0
2160,1540808607786,17772,-5.778003338e+05,7914,501,161,356,45,138,310,82,30541,8901,297,4,0,0,0,0,0
2170,1540808611938,17828,-5.769926163e+05,7768,496,167,333,40,147,306,79,30694,8767,277,5,0,0,0,0,0
2180,1540808616682,17860,-5.754025186e+05,7719,516,144,249,35,138,249,82,30873,8613,252,5,0,0,0,0,0
2190,1540808620686,17873,-5.763703235e+05,7614,572,134,305,63,151,284,98,30835,8597,309,2,0,0,0,0,0
2200,1540808627024,17835,-5.766057006e+05,7571,559,145,366,52,188,290,75,30794,8658,285,6,0,0,0,0,0
2210,1540808631186,17871,-5.760993396e+05,7557,564,118,329,65,134,345,82,30856,8582,303,2,0,0,0,0,0
2220,1540808636464,17848,-5.757495853e+05,7472,578,162,283,56,133,300,97,30943,8524,271,5,0,0,0,0,0
2230,1540808640702,17857,-5.750489691e+05,7289,575,140,320,59,139,322,63,31125,8334,279,5,0,0,0,0,0
2240,1540808645767,17928,-5.752966456e+05,7213,578,154,337,52,158,346,77,31138,8297,306,2,0,0,0,0,0
2250,1540808650074,17887,-5.745424461e+05,7164,535,122,364,65,159,326,91,31191,8280,270,2,0,0,0,0,0
2260,1540808655327,17878,-5.744472779e+05,7011,552,142,412,47,177,331,73,31289,8167,283,4,0,0,0,0,0
2270,1540808659522,17923,-5.752496215e+05,7136,641,162,349,60,159,321,96,31127,8311,302,3,0,0,0,0,0
2280,1540808664218,17867,-5.746878937e+05,7090,673,145,351,66,153,270,93,31181,8286,273,3,0,0,0,0,0
2290,1540808668166,17888,-5.748580871e+05,7116,718,104,380,63,139,287,86,31154,8290,294,5,0,0,0,0,0
2300,1540808674561,17868,-5.746554014e+05,7273,686,92,382,50,125,230,69,31115,8349,279,0,0,0,0,0,0
2310,1540808678716,17943,-5.749957978e+05,7263,630,114,328,59,123,307,104,31111,8343,283,5,1,0,0,0,0
2320,1540808683662,17950,-5.742688263e+05,7257,631,126,322,41,115,322,68,31148,8313,277,5,0,0,0,0,0
2330,1540808687980,17881,-5.752120519e+05,7283,653,117,375,62,130,275,82,31090,8338,306,9,0,0,0,0,0
2340,1540808693069,17932,-5.746552312e+05,7226,679,136,294,56,146,286,80,31160,8269,308,6,0,0,0,0,0
2350,1540808697245,17838,-5.758881129e+05,7393,635,156,310,70,137,299,84,30963,8480,296,4,0,0,0,0,0
2360,1540808702540,17835,-5.752849353e+05,7469,618,121,282,57,126,298,88,30952,8525,264,2,0,0,0,0,0
2370,1540808706637,17823,-5.764929112e+05,7603,687,120,312,65,142,295,72,30762,8670,307,4,0,0,0,0,0
2380,1540808711708,17818,-5.756113113e+05,7482,640,166,301,55,147,249,73,30910,8557,272,4,0,0,0,0,0
2390,1540808715673,17850,-5.755558634e+05,7509,534,148,318,65,147,292,79,30919,8559,262,3,0,0,0,0,0
2400,1540808721678,17780,-5.758711755e+05,7641,579,110,328,62,114,286,81,30833,8621,287,2,0,0,0,0,0
2410,1540808725775,17725,-5.764205905e+05,7810,530,117,295,48,113,302,89,30715,8754,272,2,0,0,0,0,0
2420,1540808731002,17794,-5.753646264e+05,7685,527,111,288,37,135,261,80,30883,8600,256,4,0,0,0,0,0
2430,1540808735267,17886,-5.758023344e+05,7794,525,115,277,55,132,232,74,30825,8637,276,5,0,0,0,0,0
2440,1540808740358,17874,-5.750779506e+05,7653,453,127,295,56,123,258,63,30945,8568,230,0,0,0,0,0,0
2450,1540808744529,17750,-5.758527687e+05,7613,476,138,316,63,107,318,67,30944,8501,297,1,0,0,0,0,0
2460,1540808749734,17836,-5.744994192e+05,7646,476,100,301,68,132,224,64,30974,8530,236,3,0,0,0,0,0
2470,1540808753911,17858,-5.753383658e+05,7732,487,83,273,66,186,243,78,30860,8622,257,4,0,0,0,0,0
2480,1540808759108,17951,-5.755064878e+05,7729,544,94,274,61,152,278,81,30800,8674,268,1,0,0,0,0,0
2490,1540808763174,17831,-5.761476412e+05,7650,582,113,305,76,173,304,68,30768,8684,286,5,0,0,0,0,0
2500,1540808769505,17919,-5.753446960e+05,7469,570,130,319,66,161,270,80,30924,8576,240,3,0,0,0,0,0
2510,1540808773721,17718,-5.766449429e+05,7508,636,148,357,41,150,293,94,30838,8586,316,3,0,0,0,0,0
2520,1540808778939,17796,-5.760074565e+05,7398,620,171,309,50,145,350,91,30911,8536,290,6,0,0,0,0,0
2530,1540808783194,17739,-5.764509017e+05,7583,651,165,261,46,138,315,88,30822,8598,320,3,0,0,0,0,0
2540,1540808788273,17867,-5.758610459e+05,7383,673,146,291,50,174,302,99,30974,8427,335,7,0,0,0,0,0
2550,1540808792443,17929,-5.750424848e+05,7290,653,123,342,63,170,235,82,31075,8381,284,3,0,0,0,0,0
2560,1540808797703,17880,-5.757642294e+05,7534,669,108,322,50,140,245,58,30893,8575,274,1,0,0,0,0,0
2570,1540808801878,17869,-5.763175233e+05,7577,641,129,348,62,153,295,85,30787,8627,324,5,0,0,0,0,0
2580,1540808806516,17822,-5.759923750e+05,7561,587,123,345,66,140,275,76,30853,8610,277,3,0,0,0,0,0
2590,1540808810548,17833,-5.760159682e+05,7536,638,144,321,69,118,284,71,30870,8568,302,3,0,0,0,0,0
2600,1540808816948,17873,-5.772702842e+05,7616,627,173,318,49,136,350,85,30700,8736,303,4,0,0,0,0,0
2610,1540808821082,17785,-5.763782914e+05,7713,590,133,308,61,126,297,69,30741,8707,295,0,0,0,0,0,0
2620,1540808826315,17814,-5.759953432e+05,7687,640,91,307,64,121,308,69,30751,8701,287,4,0,0,0,0,0
2630,1540808830646,17921,-5.757523176e+05,7642,619,109,250,52,174,335,57,30789,8673,278,3,0,0,0,0,0
2640,1540808835712,17890,-5.744605607e+05,7481,559,107,231,51,129,272,79,31094,8392,254,3,0,0,0,0,0
2650,1540808839882,17869,-5.751149273e+05,7658,528,98,246,58,170,254,74,30903,8594,246,0,0,0,0,0,0
2660,1540808845071,17885,-5.754665998e+05,7618,522,121,244,61,147,321,86,30894,8582,263,4,0,0,0,0,0
2670,1540808849246,17808,-5.755886684e+05,7577,540,149,249,47,120,366,79,30905,8551,285,2,0,0,0,0,0
2680,1540808853912,17817,-5.761598252e+05,7725,601,133,217,57,132,340,72,30761,8689,291,2,0,0,0,0,0
2690,1540808857876,17838,-5.757594398e+05,7618,571,126,253,42,129,298,83,30894,8580,267,2,0,0,0,0,0
2700,1540808864281,17905,-5.753243433e+05,7621,562,128,202,61,140,291,64,30949,8520,273,1,0,0,0,0,0
2710,1540808868380,17885,-5.747608981e+05,7461,583,125,243,63,162,266,58,31058,8413,268,4,0,0,0,0,0
2720,1540808873643,17931,-5.763505842e+05,7706,508,148,288,58,129,302,88,30794,8678,264,7,0,0,0,0,0
2730,1540808877940,17927,-5.761661886e+05,7707,516,127,276,58,116,309,81,30834,8631,275,3,0,0,0,0,0
2740,1540808882993,17828,-5.760294992e+05,7689,492,111,290,65,133,324,99,30845,8598,295,5,0,0,0,0,0
2750,1540808887150,17742,-5.763648536e+05,7684,549,139,281,69,139,345,50,30788,8658,293,4,0,0,0,0,0
2760,1540808892471,17832,-5.758371843e+05,7665,516,123,264,64,116,295,97,30876,8598,265,4,0,0,0,0,0
2770,1540808896619,17898,-5.762821265e+05,7630,529,123,300,65,136,329,93,30842,8602,294,5,0,0,0,0,0
2780,1540808901291,17895,-5.762353286e+05,7687,511,169,296,50,137,312,79,30798,8653,288,4,0,0,0,0,0
2790,1540808905239,17781,-5.763112993e+05,7783,502,162,264,50,155,309,102,30698,8769,270,6,0,0,0,0,0
2800,1540808911542,17873,-5.766656215e+05,7872,499,150,200,57,144,356,76,30656,8825,257,5,0,0,0,0,0
2810,1540808915635,17752,-5.780939294e+05,8052,532,156,253,52,125,369,89,30436,8987,319,1,0,0,0,0,0
2820,1540808920837,17846,-5.774722218e+05,7909,573,144,254,49,124,372,76,30540,8908,292,3,0,0,0,0,0
2830,1540808925286,17821,-5.762331808e+05,7723,516,134,262,61,163,301,72,30807,8649,278,9,0,0,0,0,0
2840,1540808930035,17839,-5.758741306e+05,7805,492,137,247,58,121,276,80,30783,8705,254,1,0,0,0,0,0
2850,1540808934063,17795,-5.770737154e+05,7999,470,144,228,64,129,284,89,30627,8827,287,2,0,0,0,0,0
2860,1540808939185,17876,-5.777657851e+05,8069,480,150,246,51,137,366,88,30447,9011,279,6,0,0,0,0,0
2870,1540808943415,17831,-5.772614576e+05,7962,501,145,264,81,131,342,80,30530,8924,285,4,0,0,0,0,0
2880,1540808948101,17877,-5.777126984e+05,8027,538,152,272,54,111,254,104,30524,8930,285,4,0,0,0,0,0
2890,1540808952132,17825,-5.761479752e+05,7791,496,148,247,51,100,284,78,30827,8640,273,3,0,0,0,0,0
2900,1540808958527,17856,-5.762832992e+05,7692,536,144,267,56,117,321,78,30818,8641,282,2,0,0,0,0,0
2910,1540808962640,17942,-5.750610206e+05,7685,471,108,215,48,116,317,86,30953,8536,252,2,0,0,0,0,0
2920,1540808967925,17883,-5.764829558e+05,7674,593,143,260,77,140,336,88,30731,8722,281,9,0,0,0,0,0
2930,1540808972253,17892,-5.759348614e+05,7636,555,112,238,53,152,403,70,30822,8626,292,3,0,0,0,0,0
2940,1540808977323,17849,-5.759138589e+05,7754,488,117,239,66,135,392,81,30761,8696,282,4,0,0,0,0,0
2950,1540808981519,17836,-5.765472715e+05,7774,544,89,252,50,154,365,80,30704,8775,259,5,0,0,0,0,0
2960,1540808986844,17851,-5.758174020e+05,7722,515,119,265,39,126,345,85,30807,8660,272,4,0,0,0,0,0
2970,1540808990922,17660,-5.767891691e+05,7766,511,133,298,57,130,336,99,30723,8713,304,3,0,0,0,0,0
2980,1540808996037,17894,-5.750083434e+05,7522,524,128,328,47,103,300,72,31015,8435,290,3,0,0,0,0,0
2990,1540809000039,17919,-5.749368317e+05,7395,543,120,308,37,120,351,72,31064,8417,257,5,0,0,0,0,0
3000,1540809006484,17787,-5.758696049e+05,7441,634,136,296,50,157,355,70,30941,8472,323,7,0,0,0,0,0
3010,1540809010583,17879,-5.753961162e+05,7489,531,139,309,52,135,293,85,31013,8429,299,2,0,0,0,0,0
3020,1540809015859,17821,-5.756956013e+05,7531,558,136,291,54,149,282,85,30951,8501,288,3,0,0,0,0,0
3030,1540809020123,17885,-5.754083330e+05,7487,579,135,350,44,136,342,79,30902,8539,293,9,0,0,0,0,0
3040,1540809025153,17833,-5.750080979e+05,7303,535,139,317,67,162,353,81,31076,8381,282,4,0,0,0,0,0
3050,1540809029339,17902,-5.741345274e+05,7215,525,144,310,46,165,324,88,31216,8241,282,4,0,0,0,0,0
3060,1540809034248,17914,-5.755114930e+05,7506,534,161,305,45,116,295,89,30964,8511,264,4,0,0,0,0,0
3070,1540809038353,17818,-5.753444802e+05,7532,511,136,273,59,123,291,87,30979,8519,242,3,0,0,0,0,0
3080,1540809043536,17854,-5.742375966e+05,7451,492,144,279,42,91,245,102,31172,8301,265,5,0,0,0,0,0
3090,1540809047514,17844,-5.761927732e+05,7775,563,130,262,61,116,274,93,30773,8673,290,7,0,0,0,0,0
3100,1540809053982,17819,-5.749239994e+05,7604,459,153,232,53,115,273,93,31014,8479,247,3,0,0,0,0,0
3110,1540809058210,17862,-5.752086764e+05,7653,495,150,274,50,97,257,88,30966,8495,277,5,0,0,0,0,0
3120,1540809063496,17803,-5.757615773e+05,7666,467,168,274,59,118,270,70,30912,8575,251,5,0,0,0,0,0
3130,1540809067785,17812,-5.757036136e+05,7577,538,146,249,51,130,273,116,30936,8536,269,2,0,0,0,0,0
3140,1540809072889,17860,-5.758415427e+05,7616,495,166,317,65,131,252,95,30878,8600,258,7,0,0,0,0,0
3150,1540809077042,17845,-5.755121591e+05,7613,516,156,269,58,121,293,78,30902,8580,259,2,0,0,0,0,0
3160,1540809082542,17852,-5.755834041e+05,7554,529,182,294,43,121,256,94,30964,8493,278,8,0,0,0,0,0
3170,1540809086743,17852,-5.750513550e+05,7509,546,145,283,53,109,233,92,31008,8506,223,6,0,0,0,0,0
3180,1540809091853,17882,-5.754145896e+05,7594,567,134,298,47,121,239,92,30930,8536,275,2,0,0,0,0,0
3190,1540809095832,17947,-5.754743634e+05,7559,544,131,321,54,129,260,79,30951,8511,277,4,0,0,0,0,0
3200,1540809102222,17839,-5.760194194e+05,7600,570,132,316,50,140,280,76,30879,8569,290,5,0,0,0,0,0
3210,1540809106396,17811,-5.765435264e+05,7662,598,125,338,60,159,259,69,30760,8701,277,5,0,0,0,0,0
3220,1540809111612,17852,-5.762927173e+05,7604,595,133,328,57,133,290,73,30837,8602,301,3,0,0,0,0,0
3230,1540809115924,17856,-5.773800544e+05,7714,632,111,359,73,141,310,86,30622,8824,290,6,1,0,0,0,0
3240,1540809120971,17877,-5.761536957e+05,7583,622,103,369,57,154,268,89,30794,8655,292,2,0,0,0,0,0
3250,1540809125186,17807,-5.761582024e+05,7636,679,104,311,56,152,229,69,30801,8652,286,4,0,0,0,0,0
3260,1540809130443,17863,-5.761241164e+05,7544,666,136,343,46,140,245,123,30827,8595,315,6,0,0,0,0,0
3270,1540809134677,17908,-5.771452464e+05,7668,674,138,328,57,157,240,104,30694,8736,309,4,0,0,0,0,0
3280,1540809139774,17831,-5.763847055e+05,7694,621,144,288,43,150,226,101,30773,8675,293,2,0,0,0,0,0
3290,1540809143750,17906,-5.759464492e+05,7758,583,128,260,56,139,247,53,30778,8706,259,0,0,0,0,0,0
3300,1540809150085,17774,-5.769119529e+05,7728,609,124,288,71,151,266,85,30733,8701,306,3,0,0,0,0,0
3310,1540809154211,17856,-5.752109607e+05,7669,549,90,267,52,122,268,84,30917,8553,271,2,0,0,0,0,0
3320,1540809159044,17792,-5.755061953e+05,7734,564,115,250,53,125,260,97,30823,8645,272,3,0,0,0,0,0
3330,1540809163411,17887,-5.754661705e+05,7627,583,121,277,54,136,287,68,30872,8593,274,4,0,0,0,0,0
3340,1540809168469,17897,-5.754479013e+05,7587,625,113,262,59,138,281,83,30874,8595,269,5,0,0,0,0,0
3350,1540809172639,17838,-5.755603138e+05,7489,565,130,275,54,136,274,95,31021,8430,288,4,0,0,0,0,0
3360,1540809178058,17831,-5.745730106e+05,7564,486,117,248,51,140,289,74,31029,8460,253,1,0,0,0,0,0
3370,1540809182274,17861,-5.758811963e+05,7607,546,118,313,48,150,323,84,30856,8594,284,9,0,0,0,0,0
3380,1540809187381,17839,-5.767656957e+05,7698,616,150,254,36,136,356,97,30706,8735,298,4,0,0,0,0,0
3390,1540809191381,17812,-5.773572204e+05,7767,584,143,329,95,136,300,113,30610,8803,326,4,0,0,0,0,0
3400,1540809197716,17858,-5.761682887e+05,7793,566,132,252,40,139,317,76,30723,8728,289,3,0,0,0,0,0
3410,1540809201860,17907,-5.754148604e+05,7566,619,129,295,50,115,275,65,30918,8540,281,4,0,0,0,0,0
3420,1540809207111,17905,-5.755363109e+05,7536,542,154,317,67,126,275,80,30933,8527,279,4,0,0,0,0,0
3430,1540809211441,17901,-5.759808890e+05,7603,616,131,274,50,122,290,63,30886,8567,288,2,0,0,0,0,0
3440,1540809216594,17835,-5.756033645e+05,7734,561,104,249,50,154,255,90,30794,8704,242,3,0,0,0,0,0
3450,1540809220787,17897,-5.755139186e+05,7582,608,104,269,68,143,274,95,30881,8584,275,3,0,0,0,0,0
3460,1540809226054,17818,-5.758858783e+05,7676,622,98,283,69,145,210,78,30817,8671,255,0,0,0,0,0,0
3470,1540809230208,17859,-5.758409751e+05,7596,658,85,274,58,171,307,91,30836,8582,317,8,0,0,0,0,0
3480,1540809235311,17873,-5.754230182e+05,7446,683,127,246,65,138,293,68,30987,8455,292,9,0,0,0,0,0
3490,1540809239284,17886,-5.753149819e+05,7353,691,140,283,73,128,238,62,31067,8388,284,4,0,0,0,0,0
3500,1540809245636,17991,-5.754373472e+05,7483,674,139,309,59,122,268,68,30936,8495,309,3,0,0,0,0,0
3510,1540809249744,17947,-5.752526250e+05,7534,635,186,230,53,121,235,77,30962,8495,282,4,0,0,0,0,0
3520,1540809254972,17905,-5.758579102e+05,7580,618,153,227,58,131,295,78,30892,8567,279,5,0,0,0,0,0
3530,1540809259229,17768,-5.764931143e+05,7729,668,165,227,56,128,256,70,30765,8658,319,1,0,0,0,0,0
3540,1540809264284,17840,-5.751678768e+05,7677,612,149,186,56,89,254,81,30902,8582,255,4,0,0,0,0,0
3550,1540809268469,17815,-5.751581734e+05,7449,613,131,259,70,150,266,95,30984,8487,270,2,0,0,0,0,0
3560,1540809273673,17858,-5.742373202e+05,7355,623,148,261,53,112,286,67,31080,8423,238,2,0,0,0,0,0
3570,1540809277803,17814,-5.760994409e+05,7586,659,135,283,83,117,314,93,30795,8634,306,8,0,0,0,0,0
3580,1540809282490,17840,-5.759526967e+05,7589,683,136,236,57,118,311,71,30815,8660,263,5,0,0,0,0,0
3590,1540809286492,17921,-5.761739180e+05,7593,625,136,277,49,129,339,66,30817,8642,280,4,0,0,0,0,0
3600,1540809292819,17886,-5.754188632e+05,7392,685,130,306,70,120,287,72,30985,8458,296,4,0,0,0,0,0
3610,1540809296967,17756,-5.768364684e+05,7645,578,152,311,60,121,382,75,30722,8721,297,3,0,0,0,0,0
3620,1540809302188,17864,-5.768517500e+05,7663,637,137,307,52,133,326,78,30719,8718,303,3,0,0,0,0,0
3630,1540809306730,17905,-5.763635299e+05,7603,605,150,260,65,114,372,95,30772,8682,285,4,0,0,0,0,0
3640,1540809311898,17857,-5.758767583e+05,7544,630,149,254,61,118,307,62,30903,8558,279,3,0,0,0,0,0
3650,1540809316159,17849,-5.766631143e+05,7526,573,196,281,76,163,299,86,30864,8565,307,7,0,0,0,0,0
3660,1540809321405,17850,-5.757777675e+05,7536,626,174,226,50,142,297,90,30872,8606,260,5,0,0,0,0,0
3670,1540809325607,17856,-5.748081668e+05,7456,638,136,217,55,119,320,79,30997,8478,262,6,0,0,0,0,0
3680,1540809330671,17852,-5.754511954e+05,7531,596,142,188,72,147,336,70,30959,8493,284,7,0,0,0,0,0
3690,1540809334685,17896,-5.749381106e+05,7338,583,133,269,64,120,290,68,31158,8309,272,4,0,0,0,0,0
3700,1540809341071,17793,-5.753815379e+05,7344,650,134,302,61,134,313,73,31006,8468,264,5,0,0,0,0,0
3710,1540809345206,17878,-5.757552910e+05,7473,589,145,321,50,128,256,95,30987,8462,287,7,0,0,0,0,0
3720,1540809350462,17915,-5.758579275e+05,7405,648,126,310,90,141,267,75,30974,8477,291,1,0,0,0,0,0
3730,1540809354723,17824,-5.755609538e+05,7454,590,127,362,67,133,271,89,30963,8474,299,7,0,0,0,0,0
3740,1540809359918,17834,-5.753390091e+05,7507,603,119,332,53,123,255,77,30948,8527,262,6,0,0,0,0,0
3750,1540809364106,17850,-5.769555616e+05,7632,618,144,341,56,151,249,97,30773,8654,314,2,0,0,0,0,0
3760,1540809369028,17793,-5.758864297e+05,7638,531,167,307,47,130,244,77,30873,8603,263,4,0,0,0,0,0
3770,1540809373153,17831,-5.749564928e+05,7529,504,145,301,48,142,267,79,30979,8513,251,0,0,0,0,0,0
3780,1540809378237,17822,-5.767156788e+05,7633,617,141,291,64,129,335,90,30762,8664,315,2,0,0,0,0,0
3790,1540809382184,17800,-5.769473586e+05,7688,678,154,309,65,143,274,70,30672,8763,306,2,0,0,0,0,0
3800,1540809388508,17837,-5.762891058e+05,7547,658,152,319,65,127,267,73,30859,8563,318,3,0,0,0,0,0
3810,1540809392654,17901,-5.750309087e+05,7353,630,147,366,49,136,264,92,30999,8455,285,4,0,0,0,0,0
3820,1540809398055,17808,-5.752588306e+05,7331,604,139,377,65,144,277,81,31043,8389,304,7,0,0,0,0,0
3830,1540809403087,17824,-5.761307066e+05,7338,666,161,356,66,125,344,69,30942,8481,316,4,0,0,0,0,0
3840,1540809407744,17798,-5.750653514e+05,7356,578,139,314,54,129,299,84,31122,8292,326,3,0,0,0,0,0
3850,1540809411900,17800,-5.761240073e+05,7508,676,128,300,55,111,293,85,30881,8574,282,6,0,0,0,0,0
3860,1540809416895,17874,-5.749212128e+05,7323,586,109,338,61,125,349,90,31072,8364,304,3,0,0,0,0,0
3870,1540809421057,17959,-5.756023278e+05,7245,636,139,345,63,172,300,72,31084,8352,301,6,0,0,0,0,0
3880,1540809426174,17897,-5.754523587e+05,7293,643,142,352,48,144,329,69,31033,8405,300,5,0,0,0,0,0
3890,1540809430123,17919,-5.751553465e+05,7424,616,156,375,50,120,252,62,30944,8546,250,3,0,0,0,0,0
3900,1540809436448,17864,-5.756133977e+05,7515,594,127,309,52,140,337,73,30905,8536,295,7,0,0,0,0,0
3910,1540809440537,17939,-5.746276265e+05,7404,602,107,283,69,107,292,74,31088,8375,277,3,0,0,0,0,0
3920,1540809445775,17844,-5.752768448e+05,7434,653,102,283,48,147,288,70,30981,8503,255,4,0,0,0,0,0
3930,1540809449997,17821,-5.747619891e+05,7311,667,131,316,56,114,305,77,31051,8412,275,5,0,0,0,0,0
3940,1540809455014,17801,-5.764229609e+05,7485,670,154,279,54,175,319,71,30837,8610,291,5,0,0,0,0,0
3950,1540809459156,17805,-5.769055449e+05,7627,742,127,295,62,135,321,76,30697,8711,331,4,0,0,0,0,0
3960,1540809464416,17795,-5.773556451e+05,7632,724,149,295,58,144,350,81,30674,8709,356,4,0,0,0,0,0
3970,1540809468570,17817,-5.769630453e+05,7664,699,131,315,67,123,349,92,30629,8794,314,6,0,0,0,0,0
3980,1540809473714,17796,-5.764461320e+05,7577,670,136,302,53,166,304,58,30800,8623,317,3,0,0,0,0,0
3990,1540809477678,17877,-5.751640464e+05,7469,634,130,284,57,141,264,58,30981,8488,273,1,0,0,0,0,0
4000,1540809484137,17923,-5.748294639e+05,7319,658,133,309,50,114,281,63,31103,8355,283,2,0,0,0,0,0
4010,1540809488299,17867,-5.746976972e+05,7241,683,143,282,56,124,287,98,31110,8355,275,3,0,0,0,0,0
4020,1540809493575,17830,-5.749243646e+05,7382,654,139,236,61,115,312,76,31053,8411,273,6,0,0,0,0,0
4030,1540809497933,17849,-5.757918161e+05,7544,616,146,272,61,134,302,84,30856,8619,264,4,0,0,0,0,0
4040,1540809502874,17812,-5.760312726e+05,7528,618,161,283,51,136,315,73,30897,8531,311,4,0,0,0,0,0
4050,1540809507046,17816,-5.766601564e+05,7774,617,157,277,48,138,303,101,30624,8828,286,5,0,0,0,0,0
4060,1540809512002,17767,-5.770488496e+05,7755,578,163,292,60,169,304,90,30630,8824,280,9,0,0,0,0,0
4070,1540809516085,17855,-5.772702449e+05,7807,599,167,318,67,159,267,73,30630,8777,328,8,0,0,0,0,0
4080,1540809521225,17709,-5.769644708e+05,7886,564,142,270,57,150,283,92,30607,8833,298,5,0,0,0,0,0
4090,1540809525197,17819,-5.767549355e+05,7817,531,172,266,59,142,268,85,30708,8732,301,2,0,0,0,0,0
4100,1540809531587,17783,-5.767688432e+05,7650,535,184,269,54,147,318,110,30791,8640,309,3,0,0,0,0,0
4110,1540809535731,17873,-5.761245099e+05,7632,569,140,256,74,169,285,90,30812,8651,276,4,0,0,0,0,0
4120,1540809540978,17792,-5.760383753e+05,7693,470,167,281,52,167,296,79,30818,8646,278,1,0,0,0,0,0
4130,1540809545283,17802,-5.765627059e+05,7692,506,135,335,49,179,315,80,30750,8698,292,3,0,0,0,0,0
4140,1540809550311,17878,-5.760119000e+05,7574,495,163,357,42,168,306,85,30870,8568,293,12,0,0,0,0,0
4150,1540809554540,17870,-5.764202635e+05,7620,491,149,338,46,151,304,91,30833,8635,270,5,0,0,0,0,0
4160,1540809559839,17856,-5.770599413e+05,7749,485,139,345,62,157,314,65,30677,8817,248,1,0,0,0,0,0
4170,1540809564000,17895,-5.767625024e+05,7837,427,157,356,50,147,277,63,30710,8753,279,1,0,0,0,0,0
4180,1540809569131,17822,-5.766735424e+05,7821,442,152,319,48,157,250,83,30714,8787,241,1,0,0,0,0,0
4190,1540809573058,17861,-5.754639538e+05,7665,449,144,257,58,149,296,78,30894,8603,245,1,0,0,0,0,0
4200,1540809579357,17811,-5.758360112e+05,7699,453,151,313,55,165,259,89,30852,8600,289,2,0,0,0,0,0
4210,1540809583499,17849,-5.759789957e+05,7603,466,162,353,41,110,274,113,30900,8570,267,6,0,0,0,0,0
4220,1540809588752,17782,-5.748305347e+05,7452,456,154,358,39,137,272,82,31061,8415,266,1,0,0,0,0,0
4230,1540809593052,17895,-5.749700414e+05,7490,418,162,330,51,134,281,110,31033,8447,260,3,0,0,0,0,0
4240,1540809598287,17830,-5.758565775e+05,7760,459,131,266,43,129,284,82,30835,8666,239,2,1,0,0,0,0
4250,1540809602988,17839,-5.749742592e+05,7600,463,146,303,43,131,259,69,30999,8481,256,7,0,0,0,0,0
4260,1540809608238,17783,-5.760761588e+05,7817,456,143,288,55,141,276,98,30757,8704,276,6,0,0,0,0,0
4270,1540809612393,17803,-5.757106097e+05,7632,434,177,264,56,125,268,101,30940,8552,248,3,0,0,0,0,0
4280,1540809617549,17934,-5.743966233e+05,7496,412,152,281,44,110,299,74,31130,8362,248,2,1,0,0,0,0
4290,1540809621641,17921,-5.744835493e+05,7584,379,131,249,54,146,278,66,31097,8408,235,3,0,0,0,0,0
4300,1540809628058,17878,-5.757783751e+05,7685,485,146,268,50,122,294,89,30883,8584,274,1,1,0,0,0,0
4310,1540809632166,17873,-5.759126854e+05,7759,435,148,291,49,115,297,77,30836,8646,258,3,0,0,0,0,0
4320,1540809637425,17897,-5.752066636e+05,7600,455,148,257,43,131,294,88,31022,8428,291,2,0,0,0,0,0
4330,1540809641721,17810,-5.757777710e+05,7616,509,186,290,62,126,288,73,30888,8564,287,4,0,0,0,0,0
4340,1540809646413,17826,-5.754603802e+05,7699,390,151,253,58,149,291,91,30911,8588,238,6,0,0,0,0,0
4350,1540809650636,17876,-5.762182979e+05,7697,468,147,254,68,155,315,78,30835,8636,270,2,0,0,0,0,0
4360,1540809655957,17804,-5.764814998e+05,7808,473,142,249,66,155,264,79,30812,8636,285,10,0,0,0,0,0
4370,1540809660146,17913,-5.762414562e+05,7732,432,164,232,66,142,319,98,30826,8656,254,7,0,0,0,0,0
4380,1540809665240,17870,-5.758977316e+05,7689,454,134,301,45,132,334,78,30882,8559,298,4,0,0,0,0,0
4390,1540809669229,17811,-5.754552120e+05,7702,426,143,229,63,133,309,99,30919,8545,278,1,0,0,0,0,0
4400,1540809675531,17793,-5.745593830e+05,7598,416,140,235,74,132,284,75,31056,8424,259,4,0,0,0,0,0
4410,1540809679657,17852,-5.758918936e+05,7728,424,141,288,48,146,295,93,30849,8626,267,1,0,0,0,0,0
4420,1540809684928,17662,-5.769647116e+05,7926,429,180,237,50,169,304,90,30647,8810,283,3,0,0,0,0,0
4430,1540809689218,17728,-5.760810571e+05,7785,434,173,301,38,126,279,64,30810,8670,259,4,0,0,0,0,0
4440,1540809694276,17835,-5.774336843e+05,7904,485,152,260,68,163,318,93,30595,8858,285,5,0,0,0,0,0
4450,1540809698427,17897,-5.757672502e+05,7644,469,164,272,52,138,262,72,30954,8507,280,2,0,0,0,0,0
4460,1540809703833,17891,-5.758076942e+05,7621,492,158,295,37,136,297,75,30913,8553,273,4,0,0,0,0,0
4470,1540809707992,17911,-5.751594005e+05,7586,553,149,235,51,138,253,61,30987,8488,266,2,0,0,0,0,0
