iteration,0,1,2,3,4,5,6,7,8,9,10
133090,161696,136940,138369,10170,866,78,13,2,0,0,0
133100,161705,136905,138418,10131,887,77,10,1,0,0,0
133110,161694,136857,138523,10108,865,76,10,1,0,0,0
133120,161711,136899,138405,10149,886,73,9,1,1,0,0
133130,161626,137049,138363,10127,878,81,9,1,0,0,0
133140,161617,137070,138352,10127,876,79,11,2,0,0,0
133150,161612,137078,138361,10106,882,83,11,1,0,0,0
133160,161665,137027,138312,10142,896,80,11,1,0,0,0
133170,161669,136995,138355,10129,899,77,9,1,0,0,0
133180,161704,136917,138402,10143,872,82,12,2,0,0,0
133190,161691,136930,138403,10153,861,82,13,1,0,0,0
133200,161693,136913,138448,10104,882,79,15,0,0,0,0
133210,161691,136932,138397,10152,868,84,10,0,0,0,0
133220,161673,136954,138416,10122,875,82,12,0,0,0,0
133230,161666,136940,138445,10130,866,73,13,1,0,0,0
133240,161606,137081,138347,10134,881,77,8,0,0,0,0
133250,161656,137011,138340,10168,871,73,15,0,0,0,0
133260,161687,136954,138343,10210,848,81,10,1,0,0,0
133270,161723,136870,138414,10178,856,81,11,1,0,0,0
133280,161707,136872,138443,10171,854,77,8,2,0,0,0
133290,161766,136870,138291,10249,867,80,10,1,0,0,0
133300,161737,136896,138301,10261,852,78,8,1,0,0,0
133310,161743,136902,138291,10244,865,78,9,2,0,0,0
133320,161719,136936,138293,10233,862,81,10,0,0,0,0
133330,161681,136956,138356,10184,879,71,6,1,0,0,0
133340,161661,137008,138334,10167,874,80,9,1,0,0,0
133350,161617,137040,138387,10136,868,78,6,2,0,0,0
133360,161622,137059,138332,10170,863,79,9,0,0,0,0
133370,161631,137042,138342,10162,871,79,6,1,0,0,0
133380,161680,136973,138328,10195,880,69,8,1,0,0,0
133390,161676,137016,138250,10243,866,75,6,2,0,0,0
133400,161669,137028,138261,10214,879,74,7,2,0,0,0
133410,161693,137014,138207,10272,860,79,8,1,0,0,0
133420,161636,137046,138343,10134,885,81,8,1,0,0,0
133430,161595,137136,138289,10131,899,74,9,1,0,0,0
133440,161642,137027,138349,10153,876,76,11,0,0,0,0
133450,161625,137063,138327,10153,880,79,6,1,0,0,0
133460,161602,137088,138325,10172,865,73,8,1,0,0,0
133470,161542,137183,138335,10120,862,80,11,1,0,0,0
133480,161580,137104,138382,10108,869,81,9,1,0,0,0
133490,161602,137085,138370,10115,859,91,11,1,0,0,0
133500,161527,137169,138395,10099,858,72,12,2,0,0,0
133510,161485,137239,138393,10069,854,81,10,3,0,0,0
133520,161458,137273,138410,10035,869,76,11,2,0,0,0
133530,161475,137246,138400,10063,863,76,10,1,0,0,0
133540,161504,137219,138361,10114,842,82,11,1,0,0,0
133550,161523,137205,138323,10145,855,71,11,1,0,0,0
133560,161495,137218,138417,10038,875,80,9,2,0,0,0
133570,161469,137269,138371,10078,857,81,7,2,0,0,0
133580,161414,137361,138360,10038,877,75,7,2,0,0,0
133590,161421,137313,138412,10044,862,75,7,0,0,0,0
133600,161473,137268,138368,10068,866,85,5,1,0,0,0
133610,161456,137308,138328,10106,838,89,8,1,0,0,0
133620,161430,137323,138398,10024,861,89,9,0,0,0,0
133630,161438,137302,138413,10031,848,91,11,0,0,0,0
133640,161436,137348,138314,10094,843,90,9,0,0,0,0
133650,161416,137371,138332,10066,855,83,11,0,0,0,0
133660,161375,137359,138462,9999,850,80,9,0,0,0,0
133670,161426,137329,138384,10041,866,78,10,0,0,0,0
133680,161444,137296,138400,10038,866,80,10,0,0,0,0
133690,161477,137281,138342,10075,863,84,12,0,0,0,0
133700,161441,137313,138376,10042,879,72,10,1,0,0,0
133710,161469,137301,138304,10112,861,77,10,0,0,0,0
133720,161408,137344,138400,10033,864,75,10,0,0,0,0
133730,161398,137368,138392,10020,865,84,7,0,0,0,0
133740,161418,137368,138323,10083,848,85,9,0,0,0,0
133750,161429,137328,138377,10049,859,83,9,0,0,0,0
133760,161440,137309,138359,10097,841,76,12,0,0,0,0
133770,161406,137375,138342,10068,853,81,9,0,0,0,0
133780,161338,137489,138314,10049,859,77,7,1,0,0,0
133790,161401,137384,138338,10065,860,77,9,0,0,0,0
133800,161380,137363,138425,10032,851,77,6,0,0,0,0
133810,161383,137369,138399,10068,827,76,9,3,0,0,0
133820,161433,137304,138390,10071,852,75,9,0,0,0,0
133830,161417,137333,138370,10091,836,80,5,2,0,0,0
133840,161468,137217,138472,10026,865,81,5,0,0,0,0
133850,161456,137284,138359,10101,847,81,6,0,0,0,0
133860,161426,137328,138339,10126,829,82,4,0,0,0,0
133870,161459,137242,138451,10040,846,90,6,0,0,0,0
133880,161374,137317,138530,9988,840,77,8,0,0,0,0
133890,161462,137180,138579,9958,862,84,9,0,0,0,0
133900,161477,137244,138397,10065,861,83,7,0,0,0,0
133910,161454,137295,138357,10080,864,75,9,0,0,0,0
133920,161467,137229,138478,9991,876,86,7,0,0,0,0
133930,161452,137260,138439,10026,874,76,7,0,0,0,0
133940,161500,137198,138428,10044,878,80,6,0,0,0,0
133950,161552,137132,138411,10075,875,79,10,0,0,0,0
133960,161503,137207,138385,10099,849,83,7,1,0,0,0
133970,161541,137166,138361,10119,859,77,9,2,0,0,0
133980,161556,137194,138271,10154,871,77,10,1,0,0,0
133990,161562,137200,138247,10160,878,75,11,1,0,0,0
134000,161550,137190,138301,10128,879,75,10,1,0,0,0
134010,161594,137155,138249,10165,883,75,12,1,0,0,0
134020,161603,137118,138301,10146,871,79,15,1,0,0,0
134030,161635,137068,138316,10135,883,86,10,1,0,0,0
134040,161679,137026,138252,10203,884,81,9,0,0,0,0
134050,161646,137055,138320,10116,902,87,8,0,0,0,0
134060,161619,137136,138230,10155,907,77,10,0,0,0,0
134070,161566,137172,138313,10099,892,82,9,1,0,0,0
134080,161555,137214,138264,10107,908,77,9,0,0,0,0
134090,161550,137243,138237,10098,918,79,7,2,0,0,0
134100,161555,137219,138244,10141,879,88,8,0,0,0,0
134110,161540,137246,138262,10076,923,78,9,0,0,0,0
134120,161503,137298,138242,10109,896,75,11,0,0,0,0
134130,161497,137323,138217,10107,904,76,10,0,0,0,0
134140,161497,137321,138208,10132,887,81,8,0,0,0,0
134150,161470,137393,138150,10136,896,85,4,0,0,0,0
134160,161473,137388,138153,10144,878,92,6,0,0,0,0
134170,161447,137405,138187,10125,880,80,10,0,0,0,0
134180,161436,137478,138090,10144,895,82,9,0,0,0,0
134190,161458,137385,138212,10089,899,84,7,0,0,0,0
134200,161449,137386,138214,10114,883,82,6,0,0,0,0
134210,161461,137357,138249,10095,875,88,9,0,0,0,0
134220,161474,137334,138257,10096,877,86,10,0,0,0,0
134230,161444,137349,138285,10103,866,80,7,0,0,0,0
134240,161460,137383,138189,10133,878,84,7,0,0,0,0
134250,161472,137324,138270,10112,856,90,10,0,0,0,0
134260,161458,137337,138279,10102,865,86,6,1,0,0,0
134270,161484,137318,138246,10118,880,79,8,1,0,0,0
134280,161475,137374,138161,10158,879,75,11,1,0,0,0
134290,161507,137295,138244,10112,877,90,7,1,1,0,0
134300,161496,137331,138192,10152,866,84,12,1,0,0,0
134310,161533,137235,138271,10127,875,84,7,2,0,0,0
134320,161503,137289,138262,10097,894,81,7,1,0,0,0
134330,161552,137163,138345,10113,872,80,9,0,0,0,0
134340,161625,137121,138251,10140,905,82,9,1,0,0,0
134350,161636,137029,138361,10149,868,84,5,2,0,0,0
134360,161660,137028,138325,10139,881,93,6,2,0,0,0
134370,161638,137128,138171,10234,867,86,6,4,0,0,0
134380,161603,137157,138237,10155,884,89,6,3,0,0,0
134390,161572,137218,138211,10153,878,91,9,2,0,0,0
134400,161559,137249,138181,10169,878,86,10,2,0,0,0
134410,161579,137285,138082,10172,925,81,6,4,0,0,0
134420,161552,137235,138232,10130,894,80,8,3,0,0,0
134430,161580,137242,138143,10180,897,77,12,3,0,0,0
134440,161544,137264,138210,10134,881,88,9,3,0,1,0
134450,161559,137205,138255,10147,876,81,8,3,0,0,0
134460,161548,137248,138210,10156,875,87,7,3,0,0,0
134470,161531,137263,138227,10135,888,81,8,1,0,0,0
134480,161513,137271,138275,10090,892,84,8,1,0,0,0
134490,161494,137346,138167,10158,874,86,9,0,0,0,0
134500,161513,137333,138139,10177,881,81,8,1,1,0,0
134510,161556,137289,138103,10205,896,72,11,2,0,0,0
134520,161533,137298,138162,10165,882,80,10,3,1,0,0
134530,161487,137407,138069,10197,885,78,9,2,0,0,0
134540,161495,137346,138176,10147,870,87,11,2,0,0,0
134550,161519,137295,138203,10149,869,87,9,3,0,0,0
134560,161503,137310,138234,10101,891,82,12,1,0,0,0
134570,161555,137252,138197,10143,893,79,13,2,0,0,0
134580,161573,137199,138240,10151,869,89,10,3,0,0,0
134590,161599,137135,138292,10132,880,79,15,2,0,0,0
134600,161591,137164,138266,10136,877,81,16,3,0,0,0
134610,161583,137157,138293,10127,878,82,11,2,1,0,0
134620,161557,137268,138181,10122,909,82,13,2,0,0,0
134630,161566,137194,138283,10105,882,94,9,1,0,0,0
134640,161601,137128,138304,10115,889,87,9,0,1,0,0
134650,161606,137084,138345,10131,881,80,6,1,0,0,0
134660,161551,137219,138236,10160,884,77,7,0,0,0,0
134670,161550,137246,138212,10146,885,86,7,2,0,0,0
134680,161555,137238,138208,10161,875,86,10,1,0,0,0
134690,161571,137232,138166,10189,888,78,9,1,0,0,0
134700,161613,137171,138195,10158,897,90,9,1,0,0,0
134710,161580,137202,138186,10206,867,84,9,0,0,0,0
134720,161621,137113,138277,10135,887,92,9,0,0,0,0
134730,161605,137137,138263,10149,883,90,7,0,0,0,0
134740,161574,137153,138309,10126,886,76,9,1,0,0,0
134750,161608,137100,138312,10136,899,69,9,1,0,0,0
134760,161604,137126,138278,10146,894,79,6,1,0,0,0
134770,161606,137103,138315,10141,879,79,10,1,0,0,0
134780,161603,137114,138304,10140,887,74,10,2,0,0,0
134790,161571,137181,138262,10153,876,80,11,0,0,0,0
134800,161619,137130,138199,10236,863,79,6,1,1,0,0
134810,161635,137076,138280,10178,873,81,10,1,0,0,0
134820,161563,137210,138236,10155,875,83,12,0,0,0,0
134830,161540,137264,138188,10186,859,84,11,2,0,0,0
134840,161528,137278,138193,10174,871,78,10,2,0,0,0
134850,161511,137318,138160,10193,859,77,16,0,0,0,0
134860,161462,137419,138113,10184,860,81,13,2,0,0,0
134870,161532,137214,138317,10106,870,83,11,1,0,0,0
134880,161569,137176,138280,10146,868,83,11,1,0,0,0
134890,161533,137245,138238,10168,853,86,10,1,0,0,0
134900,161561,137204,138231,10184,865,78,11,0,0,0,0
134910,161538,137224,138271,10139,872,81,6,2,1,0,0
134920,161515,137266,138253,10145,863,80,10,1,1,0,0
134930,161520,137185,138392,10085,862,79,10,1,0,0,0
134940,161466,137268,138383,10074,852,79,10,1,1,0,0
134950,161462,137308,138300,10128,847,81,7,1,0,0,0
134960,161433,137389,138233,10145,838,87,7,1,1,0,0
134970,161436,137373,138251,10134,855,76,8,0,0,1,0
134980,161407,137398,138302,10079,862,74,9,1,2,0,0
134990,161398,137444,138216,10144,845,76,11,0,0,0,0
135000,161411,137374,138315,10102,844,80,8,0,0,0,0
135010,161444,137281,138404,10075,842,77,10,1,0,0,0
135020,161403,137389,138339,10041,876,77,8,1,0,0,0
135030,161438,137327,138349,10068,865,78,8,1,0,0,0
135040,161393,137437,138256,10108,850,80,9,1,0,0,0
135050,161432,137364,138282,10110,863,75,7,1,0,0,0
135060,161437,137346,138327,10069,861,84,7,3,0,0,0
135070,161447,137331,138310,10103,855,77,8,3,0,0,0
135080,161417,137363,138338,10065,864,79,7,1,0,0,0
135090,161443,137321,138327,10110,846,78,8,1,0,0,0
135100,161479,137285,138318,10096,867,78,10,1,0,0,0
135110,161452,137345,138294,10074,879,79,9,2,0,0,0
135120,161491,137272,138341,10052,881,83,13,1,0,0,0
135130,161441,137364,138286,10072,886,74,9,2,0,0,0
135140,161474,137259,138382,10061,872,77,8,1,0,0,0
135150,161522,137217,138327,10111,868,77,11,1,0,0,0
135160,161551,137114,138461,10047,862,88,9,1,1,0,0
135170,161543,137161,138373,10099,873,75,7,3,0,0,0
135180,161491,137237,138358,10103,864,71,9,1,0,0,0
135190,161553,137158,138352,10109,876,76,9,1,0,0,0
135200,161587,137085,138407,10093,868,84,6,4,0,0,0
135210,161582,137081,138425,10085,870,80,9,2,0,0,0
135220,161552,137156,138372,10082,883,80,7,2,0,0,0
135230,161520,137175,138433,10032,888,74,9,3,0,0,0
135240,161488,137205,138438,10057,860,74,12,0,0,0,0
135250,161507,137184,138441,10039,878,74,8,3,0,0,0
135260,161496,137173,138514,9982,873,82,13,1,0,0,0
135270,161491,137217,138442,10016,870,84,13,1,0,0,0
135280,161526,137152,138459,10032,867,90,6,2,0,0,0
135290,161554,137054,138561,10000,873,86,6,0,0,0,0
135300,161581,137041,138494,10067,862,79,9,1,0,0,0
135310,161614,136999,138482,10077,874,84,4,0,0,0,0
135320,161547,137097,138492,10032,881,78,6,1,0,0,0
135330,161494,137200,138443,10036,874,78,9,0,0,0,0
135340,161446,137310,138374,10034,883,81,5,1,0,0,0
135350,161376,137397,138405,9990,880,79,7,0,0,0,0
135360,161391,137368,138429,9971,886,83,6,0,0,0,0
135370,161313,137482,138422,9958,871,78,10,0,0,0,0
135380,161343,137415,138461,9954,878,76,6,1,0,0,0
135390,161406,137316,138500,9933,886,83,10,0,0,0,0
135400,161445,137250,138517,9933,900,84,4,1,0,0,0
135410,161436,137302,138426,9998,882,83,6,1,0,0,0
135420,161392,137407,138346,10021,876,84,8,0,0,0,0
135430,161406,137359,138419,9967,889,85,8,1,0,0,0
135440,161456,137312,138365,10006,908,80,7,0,0,0,0
135450,161485,137280,138340,10035,906,83,5,0,0,0,0
135460,161432,137400,138246,10069,904,79,4,0,0,0,0
135470,161513,137285,138254,10080,915,82,4,1,0,0,0
135480,161476,137343,138234,10091,905,80,5,0,0,0,0
135490,161487,137296,138298,10064,901,82,6,0,0,0,0
135500,161441,137399,138239,10053,918,78,6,0,0,0,0
135510,161442,137415,138190,10104,894,83,6,0,0,0,0
135520,161475,137323,138291,10054,895,89,7,0,0,0,0
135530,161481,137305,138297,10067,892,86,6,0,0,0,0
135540,161501,137296,138257,10103,880,88,8,1,0,0,0
135550,161423,137417,138236,10072,907,73,6,0,0,0,0
135560,161456,137339,138279,10084,901,69,6,0,0,0,0
135570,161499,137320,138235,10068,927,78,7,0,0,0,0
135580,161481,137366,138172,10131,897,80,6,1,0,0,0
135590,161476,137375,138162,10144,891,79,5,2,0,0,0
135600,161463,137379,138191,10124,894,74,8,1,0,0,0
135610,161481,137359,138200,10095,913,79,6,1,0,0,0
135620,161513,137294,138228,10114,893,84,6,2,0,0,0
135630,161521,137294,138227,10089,909,82,11,1,0,0,0
135640,161522,137263,138262,10096,906,76,8,1,0,0,0
135650,161542,137274,138170,10169,894,73,12,0,0,0,0
135660,161580,137210,138170,10214,867,85,7,1,0,0,0
135670,161565,137171,138286,10155,867,82,8,0,0,0,0
135680,161578,137158,138298,10119,890,84,6,1,0,0,0
135690,161594,137130,138292,10153,875,79,11,0,0,0,0
135700,161564,137166,138296,10155,865,79,7,2,0,0,0
135710,161567,137131,138361,10106,887,77,5,0,0,0,0
135720,161521,137224,138330,10076,896,84,3,0,0,0,0
135730,161538,137187,138337,10104,884,79,5,0,0,0,0
135740,161579,137140,138327,10112,883,87,5,1,0,0,0
135750,161621,137035,138408,10092,891,80,6,1,0,0,0
135760,161600,137079,138374,10115,877,81,7,1,0,0,0
135770,161540,137161,138387,10079,879,83,4,1,0,0,0
135780,161502,137175,138464,10029,884,73,6,1,0,0,0
135790,161483,137201,138451,10053,868,69,8,1,0,0,0
135800,161499,137191,138454,10022,878,84,5,1,0,0,0
135810,161515,137166,138454,10032,880,79,7,1,0,0,0
135820,161520,137161,138465,10008,890,82,7,1,0,0,0
135830,161581,137098,138418,10045,904,79,9,0,0,0,0
135840,161541,137122,138490,9990,903,78,10,0,0,0,0
135850,161506,137183,138435,10051,877,72,10,0,0,0,0
135860,161465,137252,138417,10044,871,79,5,1,0,0,0
135870,161436,137305,138406,10019,887,75,5,1,0,0,0
135880,161468,137241,138411,10073,863,69,8,1,0,0,0
135890,161492,137178,138476,10033,874,77,4,0,0,0,0
135900,161472,137235,138434,10034,872,81,6,0,0,0,0
135910,161471,137231,138452,10017,873,84,6,0,0,0,0
135920,161544,137112,138486,10013,891,81,7,0,0,0,0
135930,161506,137183,138426,10073,858,81,6,1,0,0,0
135940,161498,137187,138443,10061,857,78,10,0,0,0,0
135950,161511,137138,138516,10015,859,87,8,0,0,0,0
135960,161565,137100,138440,10058,883,80,8,0,0,0,0
135970,161601,137055,138427,10082,874,87,8,0,0,0,0
135980,161598,137056,138406,10128,859,76,11,0,0,0,0
135990,161558,137139,138361,10131,855,81,8,1,0,0,0
136000,161555,137119,138416,10099,852,82,9,2,0,0,0
136010,161532,137122,138457,10094,839,81,8,1,0,0,0
136020,161502,137237,138318,10142,850,76,8,1,0,0,0
136030,161464,137275,138347,10123,839,77,8,1,0,0,0
136040,161438,137345,138294,10129,833,90,3,2,0,0,0
136050,161475,137302,138265,10161,845,77,9,0,0,0,0
136060,161468,137272,138333,10137,845,70,8,1,0,0,0
136070,161481,137258,138339,10122,846,81,6,1,0,0,0
136080,161451,137265,138389,10121,823,75,9,1,0,0,0
136090,161475,137281,138305,10143,847,74,7,2,0,0,0
136100,161454,137326,138267,10170,833,74,8,2,0,0,0
136110,161439,137295,138359,10131,829,74,7,0,0,0,0
136120,161493,137193,138419,10108,833,81,7,0,0,0,0
136130,161508,137163,138445,10090,836,85,7,0,0,0,0
136140,161503,137194,138397,10108,844,82,6,0,0,0,0
136150,161492,137225,138361,10132,837,79,8,0,0,0,0
136160,161543,137191,138283,10187,844,78,6,2,0,0,0
136170,161519,137175,138388,10121,846,75,9,1,0,0,0
136180,161515,137209,138334,10136,856,79,5,0,0,0,0
136190,161522,137178,138369,10136,843,79,6,1,0,0,0
136200,161552,137134,138338,10207,817,81,5,0,0,0,0
136210,161515,137129,138468,10105,837,74,6,0,0,0,0
136220,161586,137008,138492,10145,815,82,5,1,0,0,0
136230,161578,137028,138489,10118,839,74,8,0,0,0,0
136240,161571,137039,138481,10131,829,74,9,0,0,0,0
136250,161520,137116,138493,10084,832,82,7,0,0,0,0
136260,161514,137130,138490,10072,840,80,8,0,0,0,0
136270,161512,137145,138474,10068,848,77,10,0,0,0,0
136280,161557,137093,138436,10112,855,73,8,0,0,0,0
136290,161530,137130,138459,10072,856,77,9,1,0,0,0
136300,161540,137121,138436,10107,838,85,6,1,0,0,0
136310,161535,137097,138501,10067,845,82,5,2,0,0,0
136320,161482,137193,138477,10044,844,85,9,0,0,0,0
136330,161463,137229,138443,10069,845,79,5,1,0,0,0
136340,161440,137243,138478,10059,824,80,8,2,0,0,0
136350,161493,137186,138448,10078,836,85,7,1,0,0,0
136360,161533,137121,138472,10062,858,79,7,2,0,0,0
136370,161514,137180,138406,10095,847,86,3,3,0,0,0
136380,161510,137183,138429,10058,860,87,5,2,0,0,0
136390,161567,137073,138457,10097,856,75,6,3,0,0,0
136400,161595,137073,138379,10136,868,75,8,0,0,0,0
136410,161592,137095,138339,10167,851,85,4,1,0,0,0
136420,161555,137160,138325,10148,857,83,5,1,0,0,0
136430,161577,137071,138444,10094,858,80,9,1,0,0,0
136440,161602,137028,138471,10062,885,79,6,1,0,0,0
136450,161572,137094,138402,10119,865,73,9,0,0,0,0
136460,161588,137068,138419,10104,870,75,9,1,0,0,0
136470,161594,137039,138443,10117,858,72,11,0,0,0,0
136480,161565,137091,138438,10088,868,73,11,0,0,0,0
136490,161599,137089,138332,10171,857,76,10,0,0,0,0
136500,161643,137036,138333,10156,877,79,9,1,0,0,0
136510,161643,137061,138273,10200,872,73,10,2,0,0,0
136520,161674,136997,138334,10146,896,75,12,0,0,0,0
136530,161683,136947,138374,10184,856,78,11,1,0,0,0
136540,161690,136944,138365,10191,850,78,15,1,0,0,0
136550,161653,137006,138356,10169,856,79,15,0,0,0,0
136560,161668,136996,138369,10120,878,90,13,0,0,0,0
136570,161675,136971,138365,10172,854,83,12,2,0,0,0
136580,161750,136857,138349,10241,845,79,10,3,0,0,0
136590,161737,136909,138310,10224,852,88,13,1,0,0,0
136600,161773,136820,138368,10228,848,82,13,2,0,0,0
136610,161723,136921,138320,10220,848,92,9,1,0,0,0
136620,161742,136834,138440,10171,842,92,12,1,0,0,0
136630,161741,136871,138348,10234,845,85,10,0,0,0,0
136640,161771,136768,138469,10174,863,81,7,1,0,0,0
136650,161704,136896,138435,10139,862,86,11,1,0,0,0
136660,161715,136854,138476,10133,863,83,8,2,0,0,0
136670,161723,136866,138408,10201,841,85,10,0,0,0,0
136680,161694,136921,138410,10151,859,90,9,0,0,0,0
136690,161707,136929,138336,10223,840,90,9,0,0,0,0
136700,161648,137007,138375,10144,868,82,7,3,0,0,0
136710,161641,137017,138371,10145,871,79,9,1,0,0,0
136720,161662,137007,138360,10120,888,87,10,0,0,0,0
136730,161647,137026,138349,10143,879,75,15,0,0,0,0
136740,161706,136927,138384,10128,901,79,7,2,0,0,0
136750,161663,136997,138361,10136,888,81,6,2,0,0,0
136760,161644,137037,138355,10115,887,85,8,3,0,0,0
136770,161686,136987,138329,10142,898,82,9,1,0,0,0
136780,161692,136963,138340,10164,890,74,8,3,0,0,0
136790,161711,136936,138345,10164,887,79,11,1,0,0,0
136800,161695,136984,138292,10186,884,87,5,1,0,0,0
136810,161700,136926,138375,10174,868,82,9,0,0,0,0
136820,161673,136977,138390,10118,873,88,14,1,0,0,0
136830,161636,137008,138403,10134,861,80,10,2,0,0,0
136840,161658,136966,138436,10118,851,92,13,0,0,0,0
136850,161654,136980,138405,10144,854,87,9,1,0,0,0
136860,161649,137011,138389,10107,881,84,11,2,0,0,0
136870,161677,136940,138438,10098,894,77,7,3,0,0,0
136880,161705,136913,138415,10106,912,73,10,0,0,0,0
136890,161720,136889,138417,10119,903,75,10,1,0,0,0
136900,161741,136868,138376,10177,891,70,8,3,0,0,0
136910,161717,136910,138386,10133,898,80,9,1,0,0,0
136920,161679,137021,138272,10182,889,80,10,1,0,0,0
136930,161728,136950,138293,10167,895,89,12,0,0,0,0
136940,161728,136923,138333,10167,883,88,12,0,0,0,0
136950,161789,136810,138392,10140,908,83,11,1,0,0,0
136960,161793,136817,138339,10212,874,89,8,2,0,0,0
136970,161695,136955,138348,10158,891,77,10,0,0,0,0
136980,161678,136990,138354,10120,894,89,8,1,0,0,0
136990,161753,136849,138391,10161,887,86,7,0,0,0,0
137000,161717,136874,138448,10115,890,82,7,1,0,0,0
137010,161719,136938,138340,10137,903,89,8,0,0,0,0
137020,161728,136876,138425,10113,901,82,8,1,0,0,0
137030,161681,136923,138451,10114,872,81,10,2,0,0,0
137040,161748,136806,138469,10153,870,78,9,1,0,0,0
137050,161765,136823,138390,10192,878,75,9,2,0,0,0
137060,161700,136936,138366,10165,879,77,7,4,0,0,0
137070,161733,136916,138332,10174,881,85,8,5,0,0,0
137080,161735,136899,138352,10173,879,83,10,3,0,0,0
137090,161744,136893,138335,10180,892,78,11,1,0,0,0
137100,161748,136888,138325,10196,888,79,9,1,0,0,0
137110,161758,136864,138331,10218,877,73,11,1,1,0,0
137120,161745,136888,138343,10190,865,92,8,2,1,0,0
137130,161702,136916,138398,10165,853,87,11,2,0,0,0
137140,161721,136947,138309,10174,882,89,10,2,0,0,0
137150,161750,136898,138299,10214,881,82,8,2,0,0,0
137160,161738,136923,138296,10190,899,76,11,1,0,0,0
137170,161785,136837,138329,10203,886,80,12,2,0,0,0
137180,161781,136814,138360,10232,849,82,14,2,0,0,0
137190,161734,136891,138352,10204,857,81,13,1,0,1,0
137200,161745,136861,138376,10199,854,87,11,1,0,0,0
137210,161707,136914,138378,10180,863,81,10,1,0,0,0
137220,161678,136969,138347,10192,859,77,10,2,0,0,0
137230,161708,136961,138286,10213,882,71,12,1,0,0,0
137240,161650,137054,138273,10190,882,75,9,1,0,0,0
137250,161627,137081,138275,10193,882,61,14,1,0,0,0
137260,161579,137155,138263,10190,863,75,7,2,0,0,0
137270,161655,137030,138308,10176,878,77,7,3,0,0,0
137280,161683,136961,138383,10124,893,79,9,2,0,0,0
137290,161710,136956,138294,10204,886,73,8,3,0,0,0
137300,161639,137066,138281,10178,888,75,5,1,1,0,0
137310,161615,137099,138304,10127,910,70,7,2,0,0,0
137320,161659,137049,138271,10174,896,74,10,1,0,0,0
137330,161620,137137,138200,10209,881,77,9,1,0,0,0
137340,161645,137077,138245,10202,878,75,10,2,0,0,0
137350,161662,137035,138285,10171,898,75,7,1,0,0,0
137360,161658,137079,138199,10227,888,75,7,1,0,0,0
137370,161636,137029,138375,10124,879,81,8,2,0,0,0
137380,161638,137031,138332,10191,859,71,9,3,0,0,0
137390,161653,137012,138330,10190,861,81,6,1,0,0,0
137400,161675,136960,138389,10141,880,82,6,1,0,0,0
137410,161660,137005,138341,10165,874,79,9,1,0,0,0
137420,161675,136974,138353,10171,875,76,9,1,0,0,0
137430,161679,136989,138322,10178,875,79,12,0,0,0,0
137440,161645,137034,138345,10131,889,79,11,0,0,0,0
137450,161620,137070,138356,10096,907,74,11,0,0,0,0
137460,161624,137060,138344,10132,890,74,10,0,0,0,0
137470,161649,137091,138221,10192,892,77,12,0,0,0,0
137480,161668,137029,138288,10170,889,78,11,1,0,0,0
137490,161641,137019,138394,10092,903,74,9,1,1,0,0
137500,161701,136934,138381,10128,906,74,10,0,0,0,0
137510,161740,136922,138282,10206,899,76,9,0,0,0,0
137520,161767,136851,138334,10211,885,74,12,0,0,0,0
137530,161737,136886,138358,10188,875,72,18,0,0,0,0
137540,161689,136970,138342,10152,897,69,14,1,0,0,0
137550,161611,137067,138371,10117,885,65,17,1,0,0,0
137560,161635,137007,138411,10119,876,72,14,0,0,0,0
137570,161620,137038,138384,10131,881,69,11,0,0,0,0
137580,161630,137009,138434,10087,885,78,11,0,0,0,0
137590,161627,137010,138411,10133,871,73,9,0,0,0,0
137600,161672,136939,138425,10136,882,71,9,0,0,0,0
137610,161700,136879,138471,10122,873,79,10,0,0,0,0
137620,161661,137032,138293,10180,876,80,12,0,0,0,0
137630,161604,137073,138358,10150,860,79,10,0,0,0,0
137640,161586,137114,138322,10163,868,71,10,0,0,0,0
137650,161587,137116,138321,10157,870,73,10,0,0,0,0
137660,161578,137141,138301,10165,862,76,9,2,0,0,0
137670,161546,137152,138375,10102,877,74,8,0,0,0,0
137680,161537,137124,138472,10033,881,79,8,0,0,0,0
137690,161552,137124,138411,10097,865,74,10,1,0,0,0
137700,161524,137227,138295,10138,861,76,12,1,0,0,0
137710,161537,137254,138223,10144,888,78,10,0,0,0,0
137720,161535,137260,138223,10135,888,87,6,0,0,0,0
137730,161571,137197,138228,10169,879,82,8,0,0,0,0
137740,161541,137241,138243,10126,895,80,7,1,0,0,0
137750,161555,137122,138407,10098,864,80,8,0,0,0,0
137760,161579,137129,138337,10120,881,81,7,0,0,0,0
137770,161594,137076,138381,10126,876,73,7,1,0,0,0
137780,161526,137121,138468,10085,857,69,7,1,0,0,0
137790,161501,137228,138351,10107,862,76,8,1,0,0,0
137800,161538,137195,138323,10117,875,76,9,0,1,0,0
137810,161512,137162,138447,10068,859,78,8,0,0,0,0
137820,161567,137108,138416,10081,867,87,8,0,0,0,0
137830,161592,137048,138460,10078,866,75,13,1,1,0,0
137840,161641,136995,138411,10138,855,83,10,0,1,0,0
137850,161624,137059,138333,10166,860,83,8,0,1,0,0
137860,161622,137086,138322,10122,885,85,11,1,0,0,0
137870,161625,137090,138308,10129,879,94,8,1,0,0,0
137880,161627,137067,138327,10135,891,79,7,1,0,0,0
137890,161650,137008,138383,10111,894,78,9,1,0,0,0
