iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-age,aggDist-gender,aggDist-zip_code,aggDist-first_name,aggDist-middle_name,aggDist-last_name,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
2320,1540692097715,299517,-1.844235392e+07,3654,1213,247299,12582,94769,52134,131170,230462,78537,7747,216,2,0
2330,1540692114054,299446,-1.844093503e+07,3752,1238,246831,12502,94582,51822,131846,229818,78696,7580,193,1,0
2340,1540692130592,299432,-1.844310414e+07,3699,1187,246142,12378,95170,52174,132252,229090,78949,7612,229,2,0
2350,1540692147073,299435,-1.844872427e+07,3733,1059,246933,13081,94758,52313,131431,229693,79058,7743,206,3,0
2360,1540692163675,299417,-1.844408789e+07,3742,1175,246515,12453,95949,51947,131508,229662,78986,7767,209,2,0
2370,1540692179775,299386,-1.844753446e+07,3768,1204,246968,12795,95123,52499,131229,229694,79194,7794,222,1,0
2380,1540692196203,299346,-1.843984141e+07,3737,1264,246214,12452,95374,52205,131920,229447,78700,7870,196,1,0
2390,1540692212162,299287,-1.844812422e+07,3827,1268,246714,12942,95687,51909,131544,229229,79195,7936,230,0,0
2400,1540692229366,299271,-1.845072050e+07,3828,1246,247122,12460,95778,52822,130734,229830,79483,7889,197,1,0
2410,1540692245872,299237,-1.845962426e+07,3809,1270,247495,12594,95532,52471,130825,229633,79725,7718,231,2,0
2420,1540692262135,299187,-1.845035464e+07,3838,1213,246425,12583,96171,52699,131560,228635,79742,7980,215,2,0
2430,1540692278715,299086,-1.844465908e+07,3787,1198,246104,12350,95617,52206,131941,229262,78992,7743,193,3,0
2440,1540692295004,299057,-1.844914461e+07,3884,1151,246404,12707,96582,52446,131461,228406,80243,7816,206,2,0
2450,1540692311154,299073,-1.845074121e+07,3862,1300,246570,12767,95458,52688,131313,229269,79517,7798,237,0,0
2460,1540692327658,299006,-1.845452119e+07,3766,1263,247071,12570,95365,52990,131258,229126,79592,7918,239,1,0
2470,1540692344217,298962,-1.845500071e+07,3794,1302,246475,12711,95912,52779,131440,228831,79681,7949,232,1,0
2480,1540692361166,298938,-1.845970562e+07,3785,1166,247034,13000,95874,53250,130470,229674,79774,7977,239,0,0
2490,1540692377575,298883,-1.846007498e+07,3818,1240,247029,12438,96206,52811,130844,229480,79591,7997,221,1,0
2500,1540692394721,298867,-1.846337958e+07,3731,1299,247142,12914,96012,53568,130213,229675,79996,8004,243,3,0
2510,1540692411166,298833,-1.845984937e+07,3805,1215,246912,12475,97197,52760,130530,229219,80230,7936,218,1,0
2520,1540692427766,298887,-1.845501508e+07,3895,1166,246603,12642,96669,52774,131168,228642,80067,8055,202,0,0
2530,1540692443883,298861,-1.845885328e+07,3853,1151,247028,12681,97025,52920,130407,229403,79954,8135,233,2,0
2540,1540692460341,298820,-1.845113532e+07,3841,1209,245984,12551,96541,52913,131507,228656,79763,7977,229,2,0
2550,1540692476692,298801,-1.846041038e+07,3924,1298,246896,12762,97243,52532,130560,229048,80203,8092,230,1,0
2560,1540692493440,298764,-1.845882655e+07,3823,1250,246305,12987,96734,52989,131075,228524,80250,8078,205,2,0
2570,1540692509919,298701,-1.845783321e+07,3883,1222,246743,12858,96659,52668,130750,229166,80013,7981,222,2,0
2580,1540692526450,298713,-1.845831427e+07,3996,1193,246941,12937,96085,52623,130632,229668,79611,8009,212,2,0
2590,1540692542788,298698,-1.845046293e+07,3964,1124,245844,13123,96298,52302,131495,228954,79585,7870,229,1,0
2600,1540692560159,298660,-1.845916952e+07,3958,1187,246376,13390,96425,52672,131038,228848,79827,8182,235,4,0
2610,1540692576634,298613,-1.846375473e+07,3952,1146,246936,12925,97827,52315,130480,228617,80821,8022,194,0,0
2620,1540692592830,298569,-1.846776068e+07,4033,1203,247017,12923,97577,52594,130113,229193,80559,8040,229,0,0
2630,1540692609127,298575,-1.846850883e+07,3836,1240,247277,13457,97652,53055,129908,228672,81065,8244,242,3,0
2640,1540692625744,298577,-1.846601073e+07,4026,1191,246332,12867,98526,52185,130404,228805,80650,8082,189,4,0
2650,1540692642367,298497,-1.847559666e+07,4067,1299,247603,13123,97681,53249,129545,228882,81226,8241,235,5,0
2660,1540692658627,298459,-1.847210942e+07,4095,1283,247223,13216,97318,53023,129806,229167,80714,8230,212,5,0
2670,1540692674774,298427,-1.846724251e+07,3979,1246,247856,12994,97734,52494,129594,229333,80875,8109,222,1,0
2680,1540692691174,298453,-1.846356631e+07,4068,1152,246719,13064,98391,52341,130100,228969,80643,8209,212,1,0
2690,1540692707632,298345,-1.846928314e+07,4028,1216,247406,12765,98205,52439,129598,229562,80645,8110,218,1,0
2700,1540692724621,298332,-1.846626727e+07,3982,1275,246866,13131,96332,53026,130372,229345,80212,7979,224,2,0
2710,1540692741031,298260,-1.846969159e+07,3978,1285,247528,13050,97537,52512,130145,228755,80806,8193,231,4,0
2720,1540692757814,298283,-1.847250259e+07,4089,1191,246929,13162,97655,52809,130128,228765,80898,8098,245,0,0
2730,1540692774155,298246,-1.846561916e+07,4074,1213,246601,13099,97462,52721,130547,228514,80805,8027,240,1,0
2740,1540692791094,298244,-1.846993300e+07,4008,1217,247215,13045,96464,52983,130300,229168,80450,8004,208,4,0
2750,1540692807374,298202,-1.847888000e+07,3994,1220,247438,13361,97995,53605,129335,228797,81422,8350,228,2,0
2760,1540692823898,298191,-1.847917575e+07,4069,1283,247009,13608,98354,53010,129372,228839,81511,8178,232,2,0
2770,1540692840172,298198,-1.847772244e+07,3993,1295,247126,13275,98122,53320,129736,228427,81441,8298,232,0,0
2780,1540692857028,298201,-1.847212247e+07,4022,1116,246837,13584,97159,53162,130219,228594,80914,8171,235,1,0
2790,1540692873562,298107,-1.848060778e+07,3980,1243,247256,13279,98124,53396,129295,229192,81093,8317,236,1,0
2800,1540692890639,298113,-1.847734607e+07,3992,1214,247013,13487,98633,52808,129390,228952,81446,8084,259,3,0
2810,1540692906833,298079,-1.847507971e+07,3975,1148,246302,13702,98387,52946,130012,228496,81151,8239,235,1,0
2820,1540692923889,298024,-1.848008762e+07,4024,1281,246815,13487,98291,53471,129371,228899,81336,8315,212,1,0
2830,1540692940062,298058,-1.847355220e+07,3952,1228,246677,13447,98382,53148,129743,228699,81173,8289,228,2,0
2840,1540692956591,298005,-1.848379569e+07,3998,1151,247727,13868,98649,52761,128986,228990,81559,8351,247,1,0
2850,1540692972990,297959,-1.848309908e+07,3954,1207,247415,13569,98908,53059,128990,228900,81759,8249,233,3,0
2860,1540692989618,297947,-1.847665810e+07,3943,1157,247150,13372,98311,53402,129505,228725,81356,8294,254,0,0
2870,1540693005800,297913,-1.847725244e+07,3917,1177,246893,13641,97916,52920,129876,228786,80978,8256,236,2,0
2880,1540693022485,297906,-1.847661564e+07,3934,1264,246909,12971,97442,53612,130239,228304,81158,8222,209,2,0
2890,1540693038795,297876,-1.848074381e+07,3938,1109,246782,13370,98533,53348,129247,229394,81031,8228,230,4,0
2900,1540693055991,297828,-1.848366399e+07,4023,1142,246638,13489,99106,53390,129320,228530,81849,8181,253,1,0
2910,1540693072364,297854,-1.847559891e+07,3862,1221,246950,13384,98836,52907,129456,228890,81313,8256,219,0,0
2920,1540693089152,297816,-1.847591986e+07,3968,1179,246787,12981,98468,52809,130185,228382,81121,8219,224,3,0
2930,1540693105531,297800,-1.848037430e+07,4019,1238,247161,13209,98937,53795,128963,228765,81857,8316,233,0,0
2940,1540693121856,297831,-1.848791780e+07,3992,1188,247179,13529,99355,53514,128710,228844,82031,8345,204,0,0
2950,1540693138272,297781,-1.848888078e+07,4047,1217,247173,13598,99040,53981,128769,228671,81974,8444,275,1,0
2960,1540693154788,297778,-1.848196972e+07,4065,1137,247157,13166,99275,52848,129082,229211,81312,8303,226,0,0
2970,1540693171046,297749,-1.848825722e+07,4173,1132,247136,13189,99510,53681,128834,228666,81981,8419,234,0,0
2980,1540693187751,297740,-1.848203959e+07,4101,1184,246670,13579,98845,53145,129564,228438,81540,8364,226,2,0
2990,1540693204287,297736,-1.848772427e+07,4088,1246,247005,13362,99622,53648,128800,228670,81927,8505,228,4,0
3000,1540693221272,297700,-1.848020852e+07,4040,1149,246662,13396,98534,53106,129667,228802,81167,8245,249,4,0
3010,1540693237780,297629,-1.847965825e+07,4042,1168,246845,13114,98259,53381,129737,228698,81200,8287,210,2,0
3020,1540693254111,297632,-1.848396376e+07,4119,1184,246848,13221,99703,53285,129220,228491,81655,8513,255,0,0
3030,1540693270204,297626,-1.848657738e+07,4102,1245,246764,14092,99322,52631,129267,228444,81802,8379,239,3,0
3040,1540693286887,297597,-1.848062927e+07,4057,1197,246912,13677,98039,53067,129590,229026,80901,8352,260,5,0
3050,1540693303208,297636,-1.848464996e+07,4126,1173,247174,13573,98959,52743,129285,228673,81716,8199,259,2,0
3060,1540693319862,297601,-1.848518138e+07,4147,1272,247020,13454,98752,53352,128885,229312,81342,8380,214,1,0
3070,1540693336030,297601,-1.848437933e+07,4118,1286,246878,13583,98783,53168,129443,228507,81503,8424,254,3,0
3080,1540693352722,297582,-1.848752723e+07,4114,1256,246496,14003,99611,53828,129121,227844,82288,8636,245,0,0
3090,1540693369134,297636,-1.847944891e+07,4134,1231,246700,13763,99148,53128,129375,228424,81599,8465,268,3,0
3100,1540693386297,297601,-1.848840209e+07,4032,1219,246888,13755,98858,53924,129120,228223,82153,8405,233,0,0
3110,1540693402898,297569,-1.848321789e+07,4086,1202,246455,13594,98629,53369,129657,228393,81558,8280,244,2,0
3120,1540693419618,297537,-1.848860788e+07,4088,1145,246494,13851,100415,53231,129052,227966,82362,8485,266,3,0
3130,1540693435739,297491,-1.849488507e+07,4121,1262,246585,13795,100374,53548,128572,228451,82331,8554,220,6,0
3140,1540693452155,297448,-1.848627156e+07,4081,1144,247181,13836,99303,53251,128838,228778,81779,8496,243,0,0
3150,1540693468205,297467,-1.848324881e+07,4108,1229,246271,14052,99137,53351,129329,228395,81728,8431,251,0,0
3160,1540693484595,297476,-1.848992543e+07,4212,1297,246895,13536,99397,53350,129151,228210,82081,8454,237,1,0
3170,1540693500818,297510,-1.849085575e+07,4108,1206,247368,13937,99282,53271,128750,228577,82078,8479,248,2,0
3180,1540693517328,297514,-1.849515578e+07,4139,1290,247041,13906,100076,53381,128660,228105,82614,8522,231,2,0
3190,1540693533547,297481,-1.847883059e+07,4105,1195,246998,13650,99131,52674,129516,228393,81584,8374,265,2,0
3200,1540693551085,297534,-1.848393819e+07,4127,1289,246434,14000,98579,53073,129521,228526,81511,8354,218,4,0
3210,1540693567345,297575,-1.848330887e+07,4109,1235,246290,13483,99032,53128,129724,228416,81375,8367,250,2,0
3220,1540693583962,297540,-1.848553657e+07,4192,1197,247023,13996,99004,52604,129016,229005,81558,8325,230,0,0
3230,1540693600278,297489,-1.848236999e+07,4153,1207,247232,13381,99038,52682,129193,228966,81437,8300,237,1,0
3240,1540693616690,297496,-1.848417669e+07,4177,1197,246827,13406,98603,53430,129198,229050,81311,8337,233,5,0
3250,1540693633027,297451,-1.849316673e+07,4114,1180,247517,13925,99916,53162,128349,228696,82388,8466,231,4,0
3260,1540693649601,297468,-1.848984814e+07,4085,1243,246975,13563,100148,53303,128749,228395,82280,8483,222,5,0
3270,1540693665928,297400,-1.849130049e+07,4117,1278,247328,13885,100714,53322,128214,228385,82604,8675,254,2,0
3280,1540693682465,297367,-1.849632540e+07,4167,1125,247483,13930,99402,53720,128428,228589,82382,8468,265,2,0
3290,1540693698788,297413,-1.848183424e+07,4178,1139,246853,13608,99216,52852,129246,228856,81356,8428,246,2,0
3300,1540693715640,297341,-1.849088434e+07,4110,1179,246843,13753,99976,52989,129099,228151,82201,8439,240,4,0
3310,1540693731826,297332,-1.849425106e+07,4150,1263,246595,13891,99461,53411,129165,228172,82048,8497,248,4,0
3320,1540693748266,297321,-1.849638884e+07,4129,1298,247227,13518,100725,52993,128331,228626,82508,8429,239,1,0
3330,1540693764685,297347,-1.849022602e+07,4176,1138,246691,13956,99528,53456,129056,228154,82234,8439,249,2,0
3340,1540693781277,297345,-1.848379704e+07,4148,1278,246433,13748,99365,53712,129147,228177,82164,8408,235,3,0
3350,1540693797530,297346,-1.848630114e+07,4219,1228,247141,13612,98603,52859,129067,229253,81296,8256,261,1,0
3360,1540693813871,297286,-1.849199309e+07,4193,1198,246966,13969,99810,53357,128706,228356,82328,8495,249,0,0
3370,1540693830130,297263,-1.849611107e+07,4131,1180,246429,14138,100953,53839,128429,228009,82697,8731,266,2,0
3380,1540693846252,297240,-1.849608441e+07,4186,1189,247533,14512,99733,53355,128145,228586,82542,8606,255,0,0
3390,1540693862311,297246,-1.849206020e+07,4161,1251,246798,14256,99642,53035,128869,228399,82119,8485,259,3,0
3400,1540693879445,297241,-1.848997109e+07,4135,1160,246991,14018,99649,52941,128990,228354,82073,8477,237,3,0
3410,1540693895403,297241,-1.849348141e+07,4166,1166,247205,14104,99567,53440,128776,228080,82503,8542,229,4,0
3420,1540693912154,297198,-1.849816436e+07,4185,1215,246912,14259,100007,53609,128756,227641,82895,8616,222,4,0
3430,1540693928376,297183,-1.849466185e+07,4078,1254,247000,13886,99764,53843,128389,228666,82321,8517,239,2,0
3440,1540693944962,297154,-1.849891267e+07,4120,1187,246837,14168,100538,53737,128140,228393,82872,8467,261,1,0
3450,1540693961467,297112,-1.849107753e+07,4115,1279,246409,14158,100006,53510,128740,228269,82412,8470,241,2,0
3460,1540693977967,297123,-1.849530699e+07,4220,1269,246979,13445,99439,54103,128940,227982,82422,8532,257,1,0
3470,1540693994246,297134,-1.849252022e+07,4177,1207,246167,13858,100441,53637,129174,227521,82622,8548,267,2,0
3480,1540694010849,297142,-1.849067150e+07,4163,1145,246103,13995,100250,53164,129434,227626,82284,8535,254,1,0
3490,1540694026749,297142,-1.849275355e+07,4246,1169,246382,13916,100890,53542,128736,227738,82805,8624,230,1,0
3500,1540694043912,297134,-1.849528218e+07,4160,1131,246750,13889,100769,53494,128518,228113,82681,8571,250,1,0
3510,1540694060117,297149,-1.849857151e+07,4210,1118,246694,14289,100969,53707,128411,227789,82851,8837,245,1,0
3520,1540694076678,297111,-1.849911604e+07,4173,1214,246919,13993,100399,53586,128481,228107,82718,8574,251,3,0
3530,1540694093048,297141,-1.849441356e+07,4171,1105,247381,14284,99378,53355,128352,228854,82236,8421,270,1,0
3540,1540694109503,297098,-1.849920240e+07,4175,1280,246866,14267,100112,53332,128421,228544,82289,8614,262,4,0
3550,1540694125685,297058,-1.850262584e+07,4153,1106,246643,14329,101169,53863,127739,228586,83027,8506,275,1,0
3560,1540694142506,297070,-1.850326164e+07,4197,1249,246794,14190,100698,53652,128261,228060,82954,8627,229,3,0
3570,1540694158633,296999,-1.849570854e+07,4282,1196,246286,14274,100926,53743,128627,227602,82878,8763,260,4,0
3580,1540694175166,296992,-1.850448989e+07,4222,1205,247428,14177,100775,53720,127718,228322,83314,8546,231,3,0
3590,1540694191701,296960,-1.849876671e+07,4336,1298,246490,14149,100014,53623,128779,227856,82692,8561,243,3,0
3600,1540694208896,296979,-1.850178823e+07,4290,1221,246813,14187,100982,53397,128174,228248,82751,8706,253,2,0
3610,1540694225261,296963,-1.850313850e+07,4224,1272,247537,14095,100147,54376,127636,228557,82971,8729,240,1,0
3620,1540694241642,296980,-1.849799305e+07,4312,1167,247069,13839,100513,53542,128392,227962,83125,8393,259,3,0
3630,1540694257671,296943,-1.850229473e+07,4304,1200,246840,14393,100662,53672,127995,228401,82798,8689,248,3,0
3640,1540694274275,296977,-1.849832668e+07,4287,1192,246622,13990,100728,53175,128601,228029,82783,8488,230,3,0
3650,1540694290628,296984,-1.850045547e+07,4271,1248,246653,14592,101034,53245,128062,228238,82947,8639,246,2,0
3660,1540694307154,296939,-1.850067014e+07,4329,1149,246696,14280,100735,53928,128322,227856,82861,8842,252,1,0
3670,1540694323443,296922,-1.850070345e+07,4299,1175,246939,14171,100773,53204,128104,228580,82636,8548,265,1,0
3680,1540694339879,296954,-1.849276095e+07,4254,1200,246322,14445,100290,52565,128907,228220,82406,8360,241,0,0
3690,1540694356105,297006,-1.849924263e+07,4281,1241,246608,14170,100938,53596,128355,227984,82775,8783,234,3,0
3700,1540694373363,297016,-1.849857129e+07,4318,1168,246837,14042,101601,53082,128085,228068,83225,8495,260,1,0
3710,1540694389775,296990,-1.848987812e+07,4273,1268,245765,14108,100723,52936,129361,227601,82293,8632,245,2,0
3720,1540694406199,296987,-1.850130590e+07,4339,1179,246866,14379,100984,53788,127881,228038,83405,8554,255,1,0
3730,1540694422500,296962,-1.849064559e+07,4312,1219,246393,14385,100326,53882,128321,228171,82821,8582,237,2,0
3740,1540694439183,296931,-1.850405094e+07,4337,1235,247555,13939,100971,53664,127412,228791,83123,8569,238,1,0
3750,1540694455649,296955,-1.850182445e+07,4299,1177,246389,14147,101614,53216,128470,227579,83249,8580,255,1,0
3760,1540694472132,296889,-1.849956048e+07,4247,1251,246778,14310,100361,53553,128171,228602,82443,8660,258,0,0
3770,1540694488530,296946,-1.850408785e+07,4286,1198,246936,14555,100693,53311,128052,228381,82782,8644,273,2,0
3780,1540694504688,296919,-1.850037080e+07,4372,1283,246839,14458,100002,53072,128494,228319,82519,8542,257,3,0
3790,1540694520818,296894,-1.850265821e+07,4287,1251,246484,14523,101229,53658,128363,227439,83301,8736,292,3,0
3800,1540694537799,296841,-1.850511246e+07,4318,1303,247177,14190,100181,53948,127854,228655,82676,8687,261,1,0
3810,1540694553832,296826,-1.850179955e+07,4305,1204,246479,14301,100716,53792,128290,227978,83056,8539,265,6,0
3820,1540694570487,296854,-1.850215675e+07,4334,1259,247046,14104,100246,53678,128016,228726,82489,8651,250,2,0
3830,1540694586588,296858,-1.850877245e+07,4199,1021,247802,14272,101528,54179,127093,228341,83705,8732,261,2,0
3840,1540694602750,296829,-1.849866998e+07,4198,1221,246467,14132,100794,53478,128268,228418,82717,8490,237,4,0
3850,1540694619260,296782,-1.850375548e+07,4333,1136,246985,14376,100545,53736,128186,228027,82917,8767,236,1,0
3860,1540694635825,296771,-1.850817755e+07,4291,1213,247709,14577,100597,53519,127797,227892,83575,8617,252,1,0
3870,1540694652074,296696,-1.851455423e+07,4299,1148,247179,14497,101181,53988,127747,227837,83449,8848,252,1,0
3880,1540694668636,296715,-1.851362487e+07,4437,1146,247328,14316,101478,54106,127574,227573,83964,8784,237,2,0
3890,1540694684576,296733,-1.851139714e+07,4352,1210,247216,14277,100935,54007,127699,228165,83227,8796,245,2,0
3900,1540694701848,296714,-1.850833545e+07,4367,1164,247022,14523,100875,53191,127880,228496,82876,8638,240,4,0
3910,1540694718257,296690,-1.850148460e+07,4338,1186,246502,14124,101272,53362,128265,228046,82974,8608,239,2,0
3920,1540694734983,296692,-1.850193979e+07,4313,1154,247238,14337,101081,53407,127614,228757,82780,8722,258,3,0
3930,1540694751216,296666,-1.851109532e+07,4317,1200,247632,14064,101347,53638,127286,228619,83357,8626,243,3,0
3940,1540694767768,296679,-1.849979699e+07,4325,1228,246534,14250,100508,53810,128403,227914,82976,8577,262,2,0
3950,1540694783946,296664,-1.850753718e+07,4369,1226,246662,14788,100943,53778,128099,227572,83459,8744,256,4,0
3960,1540694800436,296626,-1.850228273e+07,4393,1246,246745,14818,100865,53553,128236,227544,83231,8880,241,2,0
3970,1540694816345,296699,-1.850410251e+07,4354,1170,246974,14205,101329,53520,127938,228004,83301,8620,269,2,0
3980,1540694832844,296706,-1.850304127e+07,4367,1165,246277,14614,101490,53665,128251,227397,83544,8679,259,4,0
3990,1540694849038,296650,-1.850561444e+07,4405,1198,247154,14187,101367,53570,127876,227851,83442,8717,245,3,0
4000,1540694866196,296642,-1.851012179e+07,4349,1195,246679,14527,101970,53668,127685,227844,83534,8810,259,2,0
4010,1540694894575,296641,-1.850671624e+07,4427,1197,246908,14685,101569,53433,127932,227521,83570,8889,219,3,0
4020,1540694911094,296592,-1.851013111e+07,4387,1259,247016,14619,101017,53577,127642,228323,83209,8709,248,3,0
4030,1540694927342,296537,-1.851137136e+07,4433,1216,246950,14855,100750,53961,127570,228250,83281,8780,252,1,0
4040,1540694944344,296519,-1.852020190e+07,4404,1175,247354,14890,101754,54307,126921,227967,84098,8871,277,0,0
4050,1540694960738,296492,-1.851468352e+07,4446,1213,246500,15021,101598,54135,127583,227761,83503,9003,283,1,0
4060,1540694977834,296509,-1.851012981e+07,4406,1187,246609,14851,101825,53999,127568,227812,83475,9002,276,1,0
4070,1540694994188,296502,-1.851265319e+07,4339,1234,246627,14550,101427,54086,127805,227619,83692,8812,206,0,0
